Col1,wPre,Type
0.005,0.92222222,N
0.020,0.63611111,N
0.031,0.56111111,N
0.040,0.38888889,N
0.046,0.74444444,N
0.059,0.59166667,N
0.069,0.65555556,N
0.080,0.43055556,N
0.087,0.63333333,N
0.097,0.41388889,V
0.104,0.32500000,V
0.110,0.41666667,N
0.117,0.39166667,N
0.123,0.36944444,N
0.129,0.39166667,N
0.136,0.54166667,N
0.145,0.56944444,N
0.154,0.36388889,N
0.172,0.38611111,V
0.178,0.38888889,N
0.185,0.67500000,N
0.196,0.84444444,V
0.210,0.50555556,N
0.219,0.38055556,N
0.225,0.61944444,N
0.235,0.45833333,N
0.243,0.51944444,N
0.252,0.59722222,N
0.262,0.40277778,N
0.268,0.65555556,N
0.279,0.47222222,N
0.287,0.65000000,N
0.298,0.76944444,N
0.311,0.64722222,N
0.321,0.93055556,N
0.337,0.85555556,N
0.351,0.45277778,N
0.359,0.36666667,N
0.365,0.75555556,N
0.378,0.43888889,N
0.385,0.63611111,N
0.395,0.93055556,N
0.411,0.66111111,N
0.422,0.50000000,N
0.430,0.38333333,N
0.437,0.66666667,N
0.448,0.77500000,N
0.461,0.60277778,N
0.471,0.91388889,N
0.486,0.92500000,N
0.501,0.69722222,N
0.513,0.72500000,N
0.525,0.86388889,N
0.539,0.56944444,N
0.549,0.44444444,N
0.556,0.71944444,N
0.568,0.69166667,N
0.580,0.63611111,N
0.591,0.65555556,N
0.601,0.57500000,N
0.611,0.95000000,N
0.627,0.65833333,N
0.638,0.66111111,N
0.649,0.76388889,N
0.662,0.83055556,N
0.675,0.54722222,N
0.685,0.38888889,N
0.691,0.88055556,N
0.706,0.53333333,N
0.715,0.54166667,N
0.738,0.38611111,V
0.744,0.65833333,N
0.755,0.81388889,N
0.774,0.36666667,V
0.780,0.32777778,V
0.800,0.43055556,V
0.807,0.61666667,N
0.830,0.85277778,N
0.844,0.56944444,N
0.853,0.57500000,N
0.863,0.75000000,N
0.876,0.56944444,N
0.885,0.39722222,N
0.892,0.37222222,N
0.898,0.96944444,N
0.914,0.42222222,V
0.921,0.57500000,N
0.931,0.53888889,N
0.940,0.44166667,N
0.947,0.35555556,N
0.953,0.35277778,N
0.959,0.52500000,N
0.968,0.37500000,N
0.974,0.34722222,N
0.980,0.33611111,N
0.985,0.35833333,N
0.991,0.82777778,N
1.005,0.43055556,V
1.012,0.31388889,V
1.017,0.46111111,N
1.025,0.32777778,V
1.030,0.36111111,N
1.036,0.35000000,N
1.042,0.37777778,N
1.049,0.32777778,N
1.054,0.32222222,N
1.059,1.05277778,N
1.077,0.37222222,V
1.083,0.67777778,N
1.094,0.35833333,V
1.100,0.84444444,N
1.115,0.42222222,N
1.122,0.37777778,N
1.128,0.35555556,N
1.134,0.65277778,N
1.145,0.44166667,N
1.152,0.32777778,N
1.157,0.83055556,N
1.171,0.38888889,V
1.178,0.64722222,N
1.189,0.90833333,N
1.204,0.83333333,N
1.218,0.41111111,V
1.224,0.39166667,V
1.231,0.63888889,N
1.242,0.42500000,N
1.249,0.67777778,N
1.260,0.83611111,N
1.274,0.86111111,N
1.288,0.40000000,V
1.295,0.68333333,N
1.306,0.65000000,N
1.317,0.51388889,N
1.326,0.62500000,N
1.336,0.45277778,N
1.344,0.87777778,N
1.358,0.49444444,N
1.367,0.73888889,N
1.379,0.76944444,N
1.392,0.60555556,N
1.402,0.86388889,N
1.416,0.42222222,V
1.423,0.73888889,N
1.436,0.66666667,N
1.447,0.91388889,N
1.462,0.75555556,N
1.475,0.44166667,N
1.482,0.65000000,N
1.493,0.75833333,N
1.505,0.59166667,N
1.515,0.71111111,N
1.534,0.38055556,V
1.540,0.37777778,V
1.563,0.36388889,V
1.587,0.42500000,a
1.594,0.39722222,N
1.601,0.38888889,N
1.608,0.73055556,N
1.620,0.42500000,V
1.627,0.34444444,V
1.633,0.75000000,N
1.645,0.36388889,a
1.651,0.35555556,N
1.657,0.38333333,N
1.663,0.41388889,N
1.670,0.60277778,N
1.692,0.33888889,V
1.709,0.40000000,N
1.716,0.64444444,N
1.738,0.63055556,N
1.754,0.29166667,V
1.759,0.33333333,V
1.778,0.66944444,N
1.789,0.65277778,N
1.800,0.36666667,V
1.806,0.34444444,V
1.811,0.40555556,N
1.818,0.55277778,N
1.827,0.51111111,N
1.836,0.35000000,N
1.842,0.40000000,N
1.848,0.33055556,N
1.854,0.60000000,N
1.864,0.36111111,N
1.870,0.87222222,N
1.884,0.35833333,V
1.890,1.13888889,N
1.909,0.41944444,V
1.916,0.73888889,N
1.929,0.42500000,N
1.936,0.87500000,N
1.950,0.85833333,N
1.965,0.61666667,N
1.975,0.70833333,N
1.987,0.38611111,N
1.993,0.96666667,N
2.009,0.42777778,N
2.016,0.36388889,N
2.022,0.43333333,N
2.030,0.40555556,N
2.036,0.65555556,N
2.047,0.65000000,N
2.058,0.46388889,N
2.066,0.36944444,N
2.072,0.35277778,N
2.078,0.41388889,N
2.085,0.33055556,N
2.090,0.37777778,N
2.097,0.77222222,N
2.110,0.39166667,V
2.116,0.80000000,N
2.129,0.33611111,V
2.135,0.60833333,N
2.145,0.34444444,N
2.151,0.75833333,N
2.164,0.35000000,V
2.169,0.56388889,N
2.179,0.48333333,N
2.187,0.31111111,N
2.192,0.68611111,N
2.203,1.20277778,N
2.224,0.46666667,V
2.231,0.57222222,N
2.241,0.93333333,N
2.256,0.89722222,N
2.271,0.35555556,V
2.277,0.64166667,N
2.288,0.38611111,N
2.294,0.36111111,N
2.300,0.69166667,N
2.312,0.50833333,N
2.320,0.91388889,N
2.336,0.81944444,N
2.349,0.86111111,N
2.364,0.36666667,V
2.370,0.32500000,N
2.375,0.35000000,N
2.381,0.62500000,N
2.391,0.70000000,N
2.403,0.75555556,N
2.416,0.85277778,N
2.430,1.24444444,N
2.451,0.65555556,N
2.462,0.51388889,N
2.470,1.09166667,N
2.488,1.06666667,N
2.506,0.55000000,N
2.515,0.39444444,N
2.522,0.76111111,N
2.535,0.49444444,N
2.543,0.60277778,N
2.553,0.78333333,N
2.566,0.69166667,N
2.577,0.38055556,N
2.584,0.46944444,N
2.592,0.70277778,N
2.603,0.38611111,V
2.610,0.36944444,V
2.616,0.94444444,N
2.632,0.45000000,V
2.639,0.73333333,N
2.651,0.71666667,N
2.663,0.75277778,N
2.676,0.80000000,N
2.689,0.71944444,N
2.701,0.65277778,N
2.712,0.65833333,N
2.723,0.65555556,N
2.734,0.86666667,N
2.748,0.74166667,N
2.761,0.73333333,N
2.773,0.57500000,N
2.783,0.87222222,N
2.797,0.54166667,N
2.806,0.54722222,N
2.815,0.43611111,N
2.822,0.67777778,N
2.834,0.79444444,N
2.847,0.54444444,N
2.856,0.59444444,N
2.866,0.58333333,N
2.876,0.45555556,N
2.883,0.65277778,N
2.894,0.75277778,N
2.907,0.79444444,N
2.920,0.51111111,N
2.929,0.80000000,N
2.942,0.56388889,N
2.951,0.39722222,N
2.958,0.33333333,N
2.963,0.33888889,N
2.969,0.61388889,N
2.979,0.70833333,N
2.991,0.68055556,N
3.002,0.58888889,N
3.012,0.76666667,N
3.025,0.74722222,N
3.038,0.74166667,N
3.050,0.46388889,N
3.058,0.46388889,N
3.065,0.69166667,N
3.077,0.64166667,N
3.088,0.54722222,N
3.097,0.48055556,N
3.105,0.40555556,N
3.111,0.33333333,N
3.117,0.45555556,N
3.125,0.79722222,N
3.138,0.48888889,N
3.146,0.41111111,N
3.153,0.77500000,N
3.166,0.67500000,N
3.177,0.69444444,N
3.189,0.76666667,N
3.201,0.70555556,N
3.213,0.63611111,N
3.224,0.70833333,N
3.236,0.38333333,V
3.242,0.65277778,N
3.253,0.73333333,N
3.265,0.60277778,N
3.275,0.70555556,N
3.287,0.40000000,V
3.294,0.70000000,N
3.305,0.63333333,N
3.316,0.84722222,N
3.330,0.46111111,N
3.338,0.74166667,N
3.350,0.44722222,N
3.357,0.66944444,N
3.369,0.55555556,N
3.378,0.58888889,N
3.388,0.61388889,N
3.398,0.71666667,N
3.410,0.48888889,N
3.418,0.61666667,N
3.428,0.45277778,N
3.436,0.56666667,N
3.445,0.98055556,N
3.462,0.43333333,N
3.469,0.63333333,N
3.479,0.90833333,N
3.494,0.75555556,N
3.507,0.55000000,N
3.516,0.43888889,N
3.524,0.41388889,N
3.530,0.70000000,N
3.542,0.54444444,N
3.551,0.79444444,N
3.564,0.43888889,N
3.572,0.32777778,N
3.577,0.83055556,N
3.591,0.46111111,V
3.599,1.05555556,N
3.616,0.43611111,V
3.624,0.79166667,N
3.637,0.73333333,N
3.649,0.36944444,V
3.655,0.92777778,N
3.671,0.45000000,V
3.678,0.97222222,N
3.694,0.75833333,N
3.707,0.65555556,N
3.718,0.37222222,V
3.724,0.37500000,V
3.730,1.17500000,N
3.750,0.35277778,V
3.756,0.71944444,N
3.768,0.71944444,N
3.780,0.63055556,N
3.790,0.72500000,N
3.802,0.73333333,N
3.815,0.76111111,N
3.827,0.84166667,N
3.841,0.55555556,N
3.851,0.51388889,V
3.859,0.91388889,N
3.874,0.56388889,N
3.884,0.44444444,N
3.891,0.68333333,N
3.903,0.74722222,N
3.915,0.69722222,N
3.927,0.81388889,N
3.940,0.59444444,N
3.950,0.36111111,N
3.956,0.38888889,N
3.963,0.67222222,N
3.974,0.60277778,N
3.984,0.66944444,N
3.995,0.55277778,N
4.004,0.89166667,N
4.019,0.77222222,N
4.032,0.64444444,N
4.043,0.81111111,N
4.056,0.70555556,N
4.068,0.71944444,N
4.080,0.69722222,N
4.092,0.43888889,N
4.099,0.69722222,N
4.111,0.61666667,N
4.121,0.63611111,N
4.131,0.61388889,V
4.142,0.56388889,N
4.151,0.35833333,N
4.157,0.38611111,N
4.163,0.39722222,N
4.170,0.33888889,N
4.176,0.30555556,N
4.181,0.57777778,N
4.190,0.74722222,N
4.203,0.83888889,N
4.217,0.83888889,N
4.231,0.66666667,N
4.242,0.38888889,V
4.248,0.32500000,V
4.254,0.65277778,N
4.265,0.43888889,N
4.272,0.99166667,N
4.289,0.42777778,V
4.296,1.12777778,N
4.314,0.66111111,N
4.326,0.64722222,N
4.336,0.81388889,N
4.350,0.37222222,V
4.356,0.43888889,N
4.363,0.59166667,N
4.373,0.57777778,N
4.383,0.89166667,N
4.398,0.80833333,N
4.411,0.98888889,N
4.428,0.48888889,N
4.436,0.34444444,N
4.442,0.88333333,N
4.456,0.44722222,V
4.464,0.91666667,N
4.485,0.37222222,V
4.492,0.36666667,V
4.509,0.67222222,N
4.520,0.81388889,N
4.534,0.61111111,N
4.544,0.72777778,N
4.556,0.79166667,N
4.569,0.42777778,N
4.576,0.35833333,N
4.582,0.36944444,N
4.589,0.36666667,N
4.595,1.15833333,N
4.614,0.40277778,V
4.621,1.00000000,N
4.637,0.41111111,V
4.644,0.35833333,V
4.650,0.69166667,N
4.662,1.18333333,N
4.681,0.46388889,V
4.689,0.65555556,N
4.700,0.70555556,N
4.712,0.75555556,N
4.724,0.72222222,N
4.736,0.89166667,N
4.751,0.62222222,N
4.762,0.70833333,N
4.774,0.37500000,V
4.780,0.74722222,N
4.792,0.41111111,V
4.799,0.34166667,V
4.805,0.65000000,N
4.816,0.51944444,N
4.824,0.88055556,N
4.839,0.50833333,N
4.847,1.11388889,N
4.866,0.43333333,V
4.873,0.90000000,N
4.888,0.65833333,N
4.899,0.52500000,N
4.908,0.69166667,N
4.919,0.41666667,V
4.926,0.66388889,N
4.937,0.61944444,N
4.948,0.64722222,N
4.959,0.78055556,N
4.972,0.74166667,N
4.984,0.52222222,N
4.993,0.36666667,N
4.999,0.64722222,N
5.010,0.74722222,N
5.029,0.36388889,V
5.035,0.30833333,V
5.040,0.35277778,V
5.064,0.41388889,V
5.071,0.29444444,V
5.076,0.40833333,V
5.082,0.38888889,V
5.089,0.35000000,V
5.095,0.30000000,V
5.100,0.45277778,V
5.107,0.38611111,V
5.130,0.42222222,V
5.137,0.73333333,N
5.149,0.40277778,V
5.156,0.42222222,N
5.163,0.61666667,N
5.173,0.36111111,V
5.179,0.34444444,V
5.185,0.39444444,N
5.192,0.75555556,N
5.204,0.93888889,N
5.220,0.52777778,N
5.229,0.89166667,N
5.243,0.51666667,N
5.252,0.66388889,N
5.263,0.38055556,V
5.269,0.77500000,N
5.282,0.70000000,N
5.294,0.69722222,N
5.306,0.44722222,N
5.313,0.75000000,N
5.326,0.73611111,N
5.338,0.48611111,N
5.346,0.74166667,N
5.358,0.74722222,N
5.371,0.76111111,N
5.384,0.40833333,V
5.390,0.42777778,N
5.397,0.40277778,N
5.404,0.76944444,N
5.417,0.75555556,N
5.430,0.68333333,N
5.441,0.58055556,N
