Elapsedtime,sample,Type,Sub,Chan,Num
0:00.789,284,(,0,0,1
0:00.831,299,N,0,0,0
0:00.872,314,),0,0,1
0:00.992,357,(,0,0,2
0:01.106,398,t,0,0,1
0:01.175,423,),0,0,2
0:01.661,598,(,0,0,1
0:01.703,613,N,0,0,0
0:01.747,629,),0,0,1
0:01.900,684,(,0,0,2
0:01.964,707,t,0,0,1
0:02.053,739,),0,0,2
0:02.233,804,(,0,0,0
0:02.308,831,p,0,0,0
0:02.383,858,),0,0,0
0:02.397,863,(,0,0,1
0:02.464,887,N,0,0,0
0:02.506,902,),0,0,1
0:02.644,952,(,0,0,2
0:02.728,982,t,0,0,1
0:02.808,1011,),0,0,2
0:03.308,1191,(,0,0,1
0:03.347,1205,N,0,0,0
0:03.378,1216,),0,0,1
0:03.533,1272,(,0,0,2
0:03.611,1300,t,0,0,1
0:03.700,1332,),0,0,2
0:03.894,1402,(,0,0,1
0:03.933,1416,N,0,0,0
0:03.964,1427,),0,0,1
0:04.081,1469,(,0,0,2
0:04.183,1506,t,0,0,1
0:04.267,1536,),0,0,2
0:04.519,1627,(,0,0,0
0:04.567,1644,p,0,0,0
0:04.614,1661,),0,0,0
0:04.683,1686,(,0,0,1
0:04.744,1708,N,0,0,0
0:04.775,1719,),0,0,1
0:04.925,1773,(,0,0,2
0:05.011,1804,t,0,0,1
0:05.103,1837,),0,0,2
0:05.300,1908,(,0,0,1
0:05.342,1923,N,0,0,0
0:05.381,1937,),0,0,1
0:05.531,1991,(,0,0,2
0:05.603,2017,t,0,0,1
0:05.683,2046,),0,0,2
0:06.092,2193,(,0,0,1
0:06.128,2206,N,0,0,0
0:06.172,2222,),0,0,1
0:06.286,2263,(,0,0,2
0:06.375,2295,t,0,0,1
0:06.458,2325,),0,0,2
0:06.619,2383,(,0,0,0
0:06.689,2408,p,0,0,0
0:06.775,2439,),0,0,0
0:06.844,2464,(,0,0,1
0:06.881,2477,N,0,0,0
0:06.925,2493,),0,0,1
0:07.044,2536,(,0,0,2
0:07.136,2569,t,0,0,1
0:07.228,2602,),0,0,2
0:07.525,2709,(,0,0,1
0:07.564,2723,N,0,0,0
0:07.606,2738,),0,0,1
0:07.728,2782,(,0,0,2
0:07.822,2816,t,0,0,1
0:07.978,2872,),0,0,2
0:08.117,2922,(,0,0,0
0:08.169,2941,p,0,0,0
0:08.225,2961,),0,0,0
0:08.292,2985,(,0,0,1
0:08.361,3010,N,0,0,0
0:08.403,3025,),0,0,1
0:08.536,3073,(,0,0,2
0:08.628,3106,t,0,0,1
0:08.714,3137,),0,0,2
0:08.931,3215,(,0,0,1
0:08.969,3229,N,0,0,0
0:09.008,3243,),0,0,1
0:09.050,3258,(,0,0,2
0:09.214,3317,t,0,0,1
0:09.292,3345,),0,0,2
0:09.347,3365,(,0,0,0
0:09.436,3397,p,0,0,0
0:09.492,3417,),0,0,0
0:09.561,3442,(,0,0,1
0:09.600,3456,N,0,0,0
0:09.642,3471,),0,0,1
0:09.789,3524,(,0,0,2
0:09.850,3546,t,0,0,1
0:09.950,3582,),0,0,2
0:10.692,3849,(,0,0,1
0:10.731,3863,N,0,0,0
0:10.778,3880,),0,0,1
0:10.933,3936,(,0,0,2
0:11.006,3962,t,0,0,1
0:11.103,3997,),0,0,2
0:11.656,4196,(,0,0,0
0:11.731,4223,p,0,0,0
0:11.819,4255,),0,0,0
0:11.842,4263,(,0,0,1
0:11.881,4277,N,0,0,0
0:11.919,4291,),0,0,1
0:12.078,4348,(,0,0,2
0:12.153,4375,t,0,0,1
0:12.239,4406,),0,0,2
0:12.681,4565,(,0,0,1
0:12.719,4579,N,0,0,0
0:12.764,4595,),0,0,1
0:12.919,4651,(,0,0,2
0:12.989,4676,t,0,0,1
0:13.081,4709,),0,0,2
0:13.556,4880,(,0,0,1
0:13.617,4902,N,0,0,0
0:13.658,4917,),0,0,1
0:13.797,4967,(,0,0,2
0:13.881,4997,t,0,0,1
0:13.964,5027,),0,0,2
0:14.189,5108,(,0,0,0
0:14.219,5119,p,0,0,0
0:14.322,5156,),0,0,0
0:14.417,5190,(,0,0,1
0:14.456,5204,N,0,0,0
0:14.500,5220,),0,0,1
0:14.667,5280,(,0,0,2
0:14.725,5301,t,0,0,1
0:14.806,5330,),0,0,2
0:15.256,5492,(,0,0,0
0:15.297,5507,p,0,0,0
0:15.342,5523,),0,0,0
0:15.431,5555,(,0,0,1
0:15.472,5570,N,0,0,0
0:15.517,5586,),0,0,1
0:15.614,5621,(,0,0,2
0:15.742,5667,t,0,0,4
0:15.917,5730,t,0,0,4
0:15.972,5750,),0,0,2
0:15.989,5756,(,0,0,0
0:16.069,5785,p,0,0,0
0:16.122,5804,),0,0,0
0:16.200,5832,(,0,0,1
0:16.242,5847,N,0,0,0
0:16.281,5861,),0,0,1
0:16.397,5903,t,0,0,3
0:16.506,5942,),0,0,2
0:16.522,5948,(,0,0,0
0:16.633,5988,p,0,0,0
0:16.675,6003,),0,0,0
0:16.761,6034,(,0,0,1
0:16.828,6058,N,0,0,0
0:16.872,6074,),0,0,1
0:16.997,6119,(,0,0,2
0:17.086,6151,t,0,0,1
0:17.167,6180,),0,0,2
0:17.611,6340,(,0,0,1
0:17.650,6354,N,0,0,0
0:17.692,6369,),0,0,1
0:17.831,6419,(,0,0,2
0:17.914,6449,t,0,0,1
0:17.997,6479,),0,0,2
0:18.364,6611,(,0,0,0
0:18.400,6624,p,0,0,0
0:18.506,6662,),0,0,0
0:18.533,6672,(,0,0,1
0:18.572,6686,N,0,0,0
0:18.614,6701,),0,0,1
0:18.739,6746,(,0,0,2
0:18.836,6781,t,0,0,1
0:18.911,6808,),0,0,2
0:19.733,7104,(,0,0,1
0:19.772,7118,N,0,0,0
