Col1,wPre,Type
0.004,0.64722222,N
0.015,0.65277778,N
0.026,0.65833333,N
0.037,0.60833333,N
0.047,0.65555556,N
0.058,0.65277778,N
0.069,0.67222222,N
0.080,0.65833333,N
0.091,0.66944444,N
0.102,0.66666667,N
0.113,0.67777778,N
0.125,0.67500000,N
0.136,0.69166667,N
0.147,0.69722222,N
0.159,0.69722222,N
0.171,0.69166667,N
0.182,0.68611111,N
0.194,0.68055556,N
0.205,0.70833333,N
0.217,0.69722222,N
0.228,0.69444444,N
0.240,0.67222222,N
0.251,0.70277778,N
0.263,0.69722222,N
0.274,0.69166667,N
0.286,0.66388889,N
0.297,0.73055556,N
0.309,0.68333333,N
0.321,0.66111111,N
0.332,0.67222222,N
0.343,0.70277778,N
0.355,0.68055556,N
0.366,0.68055556,N
0.377,0.63333333,N
0.388,0.66944444,N
0.399,0.67222222,N
0.410,0.65833333,N
0.421,0.65277778,N
0.432,0.66388889,N
0.443,0.68333333,N
0.454,0.66944444,N
0.466,0.66666667,N
0.477,0.65555556,N
0.488,0.70000000,N
0.499,0.68611111,N
0.511,0.68055556,N
0.522,0.69444444,N
0.534,0.69444444,N
0.545,0.70000000,N
0.557,0.69444444,N
0.569,0.71666667,N
0.580,0.70833333,N
0.592,0.70000000,N
0.604,0.69444444,N
0.616,0.71666667,N
0.627,0.70000000,N
0.639,0.69444444,N
0.651,0.68333333,N
0.662,0.70277778,N
0.674,0.69444444,N
0.685,0.68888889,N
0.697,0.70277778,N
0.709,0.70833333,N
0.720,0.69444444,N
0.732,0.69444444,N
0.744,0.69444444,N
0.755,0.70555556,N
0.767,0.70833333,N
0.779,0.70555556,N
0.790,0.68333333,N
0.802,0.70277778,N
0.814,0.70555556,N
0.825,0.70277778,N
0.837,0.70833333,N
0.849,0.72777778,N
0.861,0.72500000,N
0.873,0.70833333,N
0.885,0.68333333,N
0.896,0.75555556,N
0.909,0.70555556,N
0.921,0.72500000,N
0.933,0.70833333,N
0.944,0.72777778,N
0.957,0.67500000,N
0.968,0.71944444,N
0.980,0.71111111,N
0.992,0.71111111,N
1.004,0.65833333,N
1.014,0.67777778,N
1.026,0.69166667,N
1.037,0.70000000,N
1.049,0.67777778,N
1.060,0.67222222,N
1.071,0.65555556,N
1.082,0.70555556,N
1.094,0.68055556,N
1.106,0.69444444,N
1.117,0.68611111,N
1.129,0.69166667,N
1.140,0.69444444,N
1.152,0.69444444,N
1.163,0.69722222,N
1.175,0.71111111,N
1.187,0.68611111,N
1.198,0.69166667,N
1.210,0.68333333,N
1.221,0.69722222,N
1.233,0.68333333,N
1.244,0.67222222,N
1.255,0.68611111,N
1.267,0.70000000,N
