Elapsedtime,sample,Type,Sub,Chan,Num
0:00.858,309,(,0,0,0
0:00.906,326,p,0,0,0
0:00.964,347,),0,0,0
0:01.017,366,(,0,0,1
0:01.058,381,N,0,0,0
0:01.119,403,),0,0,1
0:01.178,424,(,0,0,2
0:01.289,464,t,0,0,4
0:01.403,505,t,0,0,4
0:01.492,537,),0,0,2
0:01.581,569,(,0,0,0
0:01.625,585,p,0,0,0
0:01.689,608,),0,0,0
0:01.728,622,(,0,0,1
0:01.789,644,N,0,0,0
0:01.847,665,),0,0,1
0:01.933,696,(,0,0,2
0:02.008,723,t,0,0,4
0:02.114,761,t,0,0,4
0:02.214,797,),0,0,2
0:02.278,820,(,0,0,0
0:02.325,837,p,0,0,0
0:02.383,858,),0,0,0
0:02.397,863,(,0,0,1
0:02.475,891,N,0,0,0
0:02.539,914,),0,0,1
0:02.586,931,(,0,0,2
0:02.708,975,t,0,0,4
0:02.814,1013,t,0,0,4
0:02.908,1047,),0,0,2
0:02.986,1075,(,0,0,0
0:03.033,1092,p,0,0,0
0:03.092,1113,),0,0,0
0:03.153,1135,(,0,0,1
0:03.189,1148,N,0,0,0
0:03.244,1168,),0,0,1
0:03.336,1201,(,0,0,2
0:03.411,1228,t,0,0,4
0:03.514,1265,t,0,0,4
0:03.603,1297,),0,0,2
0:03.656,1316,(,0,0,0
0:03.719,1339,p,0,0,0
0:03.778,1360,),0,0,0
0:03.792,1365,(,0,0,1
0:03.867,1392,N,0,0,0
0:03.933,1416,),0,0,1
0:03.972,1430,(,0,0,2
0:04.089,1472,t,0,0,4
0:04.203,1513,t,0,0,4
0:04.300,1548,),0,0,2
0:04.375,1575,(,0,0,0
0:04.419,1591,p,0,0,0
0:04.483,1614,),0,0,0
0:04.522,1628,(,0,0,1
0:04.575,1647,N,0,0,0
0:04.622,1664,),0,0,1
0:04.703,1693,(,0,0,2
0:04.797,1727,t,0,0,4
0:04.911,1768,t,0,0,4
0:05.000,1800,),0,0,2
0:05.050,1818,(,0,0,0
0:05.100,1836,p,0,0,0
0:05.156,1856,),0,0,0
0:05.194,1870,(,0,0,1
0:05.250,1890,N,0,0,0
0:05.300,1908,),0,0,1
0:05.408,1947,(,0,0,2
0:05.492,1977,t,0,0,4
0:05.603,2017,t,0,0,4
0:05.683,2046,),0,0,2
0:05.753,2071,(,0,0,0
0:05.811,2092,p,0,0,0
0:05.864,2111,),0,0,0
0:05.892,2121,(,0,0,1
0:05.961,2146,N,0,0,0
0:06.011,2164,),0,0,1
0:06.039,2174,(,0,0,2
0:06.186,2227,t,0,0,4
0:06.294,2266,t,0,0,4
0:06.386,2299,),0,0,2
0:06.442,2319,(,0,0,0
0:06.494,2338,p,0,0,0
0:06.550,2358,),0,0,0
0:06.606,2378,(,0,0,1
0:06.642,2391,N,0,0,0
0:06.703,2413,),0,0,1
0:06.775,2439,(,0,0,2
0:06.864,2471,t,0,0,4
0:06.975,2511,t,0,0,4
0:07.072,2546,),0,0,2
0:07.103,2557,(,0,0,0
0:07.158,2577,p,0,0,0
0:07.217,2598,),0,0,0
0:07.256,2612,(,0,0,1
0:07.303,2629,N,0,0,0
0:07.369,2653,),0,0,1
0:07.494,2698,(,0,0,2
0:07.528,2710,t,0,0,4
0:07.644,2752,t,0,0,4
0:07.758,2793,),0,0,2
0:07.792,2805,(,0,0,0
0:07.850,2826,p,0,0,0
0:07.903,2845,),0,0,0
0:07.928,2854,(,0,0,1
0:07.997,2879,N,0,0,0
0:08.064,2903,),0,0,1
0:08.172,2942,(,0,0,2
0:08.219,2959,t,0,0,4
0:08.336,3001,t,0,0,4
0:08.419,3031,),0,0,2
0:08.489,3056,(,0,0,0
0:08.539,3074,p,0,0,0
0:08.592,3093,),0,0,0
0:08.628,3106,(,0,0,1
0:08.686,3127,N,0,0,0
0:08.744,3148,),0,0,1
0:08.808,3171,(,0,0,2
0:08.919,3211,t,0,0,4
0:09.031,3251,t,0,0,4
0:09.125,3285,),0,0,2
0:09.183,3306,(,0,0,0
0:09.233,3324,p,0,0,0
0:09.297,3347,),0,0,0
0:09.328,3358,(,0,0,1
0:09.381,3377,N,0,0,0
0:09.428,3394,),0,0,1
0:09.497,3419,(,0,0,2
0:09.606,3458,t,0,0,4
0:09.708,3495,t,0,0,4
0:09.806,3530,),0,0,2
0:09.858,3549,(,0,0,0
0:09.906,3566,p,0,0,0
0:09.964,3587,),0,0,0
0:09.994,3598,(,0,0,1
0:10.061,3622,N,0,0,0
0:10.106,3638,),0,0,1
0:10.206,3674,(,0,0,2
0:10.292,3705,t,0,0,4
0:10.403,3745,t,0,0,4
0:10.519,3787,),0,0,2
0:10.550,3798,(,0,0,0
0:10.600,3816,p,0,0,0
0:10.664,3839,),0,0,0
0:10.694,3850,(,0,0,1
0:10.750,3870,N,0,0,0
0:10.797,3887,),0,0,1
0:10.847,3905,(,0,0,2
0:10.978,3952,t,0,0,4
0:11.097,3995,t,0,0,4
0:11.194,4030,),0,0,2
0:11.239,4046,(,0,0,0
0:11.286,4063,p,0,0,0
0:11.350,4086,),0,0,0
0:11.394,4102,(,0,0,1
0:11.439,4118,N,0,0,0
0:11.497,4139,),0,0,1
0:11.544,4156,(,0,0,2
0:11.661,4198,t,0,0,4
0:11.772,4238,t,0,0,4
0:11.878,4276,),0,0,2
0:11.928,4294,(,0,0,0
0:11.978,4312,p,0,0,0
0:12.042,4335,),0,0,0
0:12.064,4343,(,0,0,1
0:12.131,4367,N,0,0,0
0:12.194,4390,),0,0,1
0:12.269,4417,(,0,0,2
0:12.358,4449,t,0,0,4
0:12.472,4490,t,0,0,4
0:12.583,4530,),0,0,2
0:12.639,4550,(,0,0,0
0:12.686,4567,p,0,0,0
0:12.753,4591,),0,0,0
0:12.797,4607,(,0,0,1
0:12.842,4623,N,0,0,0
0:12.908,4647,),0,0,1
0:12.975,4671,(,0,0,2
0:13.069,4705,t,0,0,4
0:13.178,4744,t,0,0,4
0:13.267,4776,),0,0,2
0:13.331,4799,(,0,0,0
0:13.378,4816,p,0,0,0
0:13.431,4835,),0,0,0
0:13.467,4848,(,0,0,1
0:13.528,4870,N,0,0,0
0:13.583,4890,),0,0,1
0:13.642,4911,(,0,0,2
0:13.747,4949,t,0,0,4
0:13.856,4988,t,0,0,4
0:13.964,5027,),0,0,2
0:14.017,5046,(,0,0,0
0:14.069,5065,p,0,0,0
0:14.133,5088,),0,0,0
0:14.167,5100,(,0,0,1
0:14.217,5118,N,0,0,0
0:14.281,5141,),0,0,1
0:14.342,5163,(,0,0,2
0:14.433,5196,t,0,0,4
0:14.544,5236,t,0,0,4
0:14.603,5257,),0,0,2
0:14.694,5290,(,0,0,0
0:14.744,5308,p,0,0,0
0:14.794,5326,),0,0,0
0:14.833,5340,(,0,0,1
0:14.889,5360,N,0,0,0
0:14.956,5384,),0,0,1
0:15.044,5416,(,0,0,2
0:15.131,5447,t,0,0,1
0:15.233,5484,),0,0,2
0:15.397,5543,(,0,0,0
0:15.447,5561,p,0,0,0
0:15.511,5584,),0,0,0
0:15.533,5592,(,0,0,1
0:15.600,5616,N,0,0,0
0:15.644,5632,),0,0,1
0:15.719,5659,(,0,0,2
0:15.828,5698,t,0,0,4
0:15.936,5737,t,0,0,4
0:16.056,5780,),0,0,2
0:16.086,5791,(,0,0,0
0:16.136,5809,p,0,0,0
0:16.197,5831,),0,0,0
0:16.233,5844,(,0,0,1
0:16.289,5864,N,0,0,0
0:16.344,5884,),0,0,1
0:16.414,5909,(,0,0,2
0:16.522,5948,t,0,0,4
0:16.631,5987,t,0,0,4
0:16.728,6022,),0,0,2
0:16.772,6038,(,0,0,0
0:16.817,6054,p,0,0,0
0:16.878,6076,),0,0,0
0:16.903,6085,(,0,0,1
0:16.967,6108,N,0,0,0
0:17.017,6126,),0,0,1
0:17.103,6157,(,0,0,2
0:17.192,6189,t,0,0,4
0:17.300,6228,t,0,0,4
0:17.417,6270,),0,0,2
0:17.453,6283,(,0,0,0
0:17.508,6303,p,0,0,0
0:17.572,6326,),0,0,0
0:17.625,6345,(,0,0,1
0:17.667,6360,N,0,0,0
0:17.725,6381,),0,0,1
0:17.811,6412,(,0,0,2
0:17.897,6443,t,0,0,4
0:18.006,6482,t,0,0,4
0:18.100,6516,),0,0,2
0:18.158,6537,(,0,0,0
0:18.206,6554,p,0,0,0
0:18.261,6574,),0,0,0
0:18.303,6589,(,0,0,1
0:18.358,6609,N,0,0,0
0:18.419,6631,),0,0,1
0:18.478,6652,(,0,0,2
0:18.586,6691,t,0,0,4
0:18.694,6730,t,0,0,4
0:18.781,6761,),0,0,2
0:18.858,6789,(,0,0,0
0:18.906,6806,p,0,0,0
0:18.964,6827,),0,0,0
0:18.997,6839,(,0,0,1
0:19.058,6861,N,0,0,0
0:19.117,6882,),0,0,1
0:19.203,6913,(,0,0,2
0:19.289,6944,t,0,0,4
0:19.394,6982,t,0,0,4
0:19.464,7007,),0,0,2
0:19.558,7041,(,0,0,0
0:19.608,7059,p,0,0,0
0:19.669,7081,),0,0,0
0:19.703,7093,(,0,0,1
0:19.767,7116,N,0,0,0
0:19.836,7141,),0,0,1
0:19.911,7168,(,0,0,2
0:19.997,7199,t,0,0,4
0:20.108,7239,t,0,0,4
0:20.200,7272,),0,0,2
0:20.286,7303,(,0,0,0
0:20.336,7321,p,0,0,0
0:20.394,7342,),0,0,0
0:20.456,7364,(,0,0,1
0:20.492,7377,N,0,0,0
0:20.550,7398,),0,0,1
0:20.614,7421,(,0,0,2
0:20.717,7458,t,0,0,4
0:20.822,7496,t,0,0,4
0:20.906,7526,),0,0,2
0:21.000,7560,(,0,0,0
0:21.047,7577,p,0,0,0
0:21.106,7598,),0,0,0
0:21.136,7609,(,0,0,1
0:21.200,7632,N,0,0,0
0:21.264,7655,),0,0,1
0:21.292,7665,(,0,0,2
0:21.431,7715,t,0,0,4
0:21.533,7752,t,0,0,4
0:21.628,7786,),0,0,2
0:21.703,7813,(,0,0,0
0:21.753,7831,p,0,0,0
0:21.808,7851,),0,0,0
0:21.836,7861,(,0,0,1
0:21.906,7886,N,0,0,0
0:21.969,7909,),0,0,1
0:22.011,7924,(,0,0,2
0:22.131,7967,t,0,0,4
0:22.250,8010,t,0,0,4
0:22.353,8047,),0,0,2
0:22.425,8073,(,0,0,0
0:22.481,8093,p,0,0,0
0:22.536,8113,),0,0,0
0:22.597,8135,(,0,0,1
0:22.636,8149,N,0,0,0
0:22.703,8173,),0,0,1
0:22.781,8201,(,0,0,2
0:22.869,8233,t,0,0,4
0:22.978,8272,t,0,0,4
0:23.069,8305,),0,0,2
0:23.136,8329,(,0,0,0
0:23.183,8346,p,0,0,0
0:23.250,8370,),0,0,0
0:23.275,8379,(,0,0,1
0:23.344,8404,N,0,0,0
0:23.406,8426,),0,0,1
0:23.511,8464,(,0,0,2
0:23.572,8486,t,0,0,4
0:23.683,8526,t,0,0,4
0:23.789,8564,),0,0,2
0:23.847,8585,(,0,0,0
0:23.894,8602,p,0,0,0
0:23.956,8624,),0,0,0
0:24.003,8641,(,0,0,1
0:24.047,8657,N,0,0,0
0:24.111,8680,),0,0,1
0:24.156,8696,(,0,0,2
0:24.269,8737,t,0,0,4
0:24.375,8775,t,0,0,4
0:24.436,8797,),0,0,2
0:24.536,8833,(,0,0,0
0:24.583,8850,p,0,0,0
0:24.647,8873,),0,0,0
0:24.672,8882,(,0,0,1
0:24.742,8907,N,0,0,0
0:24.808,8931,),0,0,1
0:24.889,8960,(,0,0,2
0:24.978,8992,t,0,0,4
0:25.089,9032,t,0,0,4
0:25.164,9059,),0,0,2
0:25.261,9094,(,0,0,0
0:25.308,9111,p,0,0,0
0:25.369,9133,),0,0,0
0:25.406,9146,(,0,0,1
0:25.464,9167,N,0,0,0
0:25.525,9189,),0,0,1
0:25.611,9220,(,0,0,2
0:25.692,9249,t,0,0,4
0:25.800,9288,t,0,0,4
0:25.903,9325,),0,0,2
0:25.969,9349,(,0,0,0
0:26.017,9366,p,0,0,0
0:26.081,9389,),0,0,0
0:26.106,9398,(,0,0,1
0:26.175,9423,N,0,0,0
0:26.236,9445,),0,0,1
0:26.314,9473,(,0,0,2
0:26.394,9502,t,0,0,4
0:26.508,9543,t,0,0,4
0:26.625,9585,),0,0,2
0:26.683,9606,(,0,0,0
0:26.722,9620,p,0,0,0
0:26.778,9640,),0,0,0
0:26.833,9660,(,0,0,1
0:26.878,9676,N,0,0,0
0:26.947,9701,),0,0,1
0:27.003,9721,(,0,0,2
0:27.111,9760,t,0,0,4
0:27.222,9800,t,0,0,4
0:27.294,9826,),0,0,2
0:27.403,9865,(,0,0,0
0:27.450,9882,p,0,0,0
0:27.514,9905,),0,0,0
0:27.542,9915,(,0,0,1
0:27.608,9939,N,0,0,0
0:27.675,9963,),0,0,1
0:27.725,9981,(,0,0,2
0:27.836,10021,t,0,0,4
0:27.950,10062,t,0,0,4
0:28.014,10085,),0,0,2
0:28.111,10120,(,0,0,0
