Elapsedtime,sample,Type,Sub,Chan,Num
0:00.733,264,(,0,0,0
0:00.800,288,p,0,0,0
0:00.825,297,),0,0,0
0:00.892,321,(,0,0,1
0:00.944,340,N,0,0,0
0:01.050,378,),0,0,1
0:01.136,409,(,0,0,2
0:01.272,458,t,0,0,0
0:01.292,465,),0,0,2
0:01.358,489,(,0,0,0
0:01.419,511,p,0,0,0
0:01.450,522,),0,0,0
0:01.519,547,(,0,0,1
0:01.578,568,N,0,0,0
0:01.683,606,),0,0,1
0:01.703,613,(,0,0,2
0:01.739,626,t,0,0,4
0:01.925,693,t,0,0,4
0:01.978,712,),0,0,2
0:02.014,725,(,0,0,0
0:02.061,742,p,0,0,0
0:02.089,752,),0,0,0
0:02.178,784,(,0,0,1
0:02.236,805,N,0,0,0
0:02.364,851,),0,0,1
0:02.456,884,(,0,0,2
0:02.608,939,t,0,0,0
0:02.625,945,),0,0,2
0:02.689,968,(,0,0,0
0:02.744,988,p,0,0,0
0:02.806,1010,),0,0,0
0:02.847,1025,(,0,0,1
0:02.903,1045,N,0,0,0
0:03.019,1087,),0,0,1
0:03.056,1100,t,0,0,2
0:03.261,1174,),0,0,2
0:03.353,1207,(,0,0,0
0:03.436,1237,p,0,0,0
0:03.483,1254,),0,0,0
0:03.511,1264,(,0,0,1
0:03.567,1284,N,0,0,0
0:03.681,1325,),0,0,1
0:03.767,1356,(,0,0,2
0:03.914,1409,t,0,0,0
0:03.933,1416,),0,0,2
0:03.997,1439,(,0,0,0
0:04.075,1467,p,0,0,0
0:04.139,1490,),0,0,0
0:04.161,1498,(,0,0,1
0:04.222,1520,N,0,0,0
0:04.339,1562,),0,0,1
0:04.439,1598,(,0,0,2
0:04.581,1649,t,0,0,0
0:04.608,1659,),0,0,2
0:04.669,1681,(,0,0,0
0:04.758,1713,p,0,0,0
0:04.814,1733,),0,0,0
0:04.836,1741,(,0,0,1
0:04.894,1762,N,0,0,0
0:05.017,1806,),0,0,1
0:05.114,1841,(,0,0,2
0:05.250,1890,t,0,0,0
0:05.272,1898,),0,0,2
0:05.456,1964,(,0,0,1
0:05.533,1992,N,0,0,0
0:05.647,2033,),0,0,1
0:05.725,2061,t,0,0,2
0:05.872,2114,),0,0,2
0:05.958,2145,(,0,0,0
0:06.022,2168,p,0,0,0
0:06.058,2181,),0,0,0
0:06.086,2191,(,0,0,1
0:06.156,2216,N,0,0,0
0:06.261,2254,),0,0,1
0:06.292,2265,t,0,0,2
0:06.475,2331,),0,0,2
0:06.550,2358,(,0,0,0
0:06.617,2382,p,0,0,0
0:06.686,2407,),0,0,0
0:06.708,2415,(,0,0,1
0:06.758,2433,N,0,0,0
0:06.864,2471,),0,0,1
0:06.953,2503,(,0,0,2
0:07.083,2550,t,0,0,0
0:07.108,2559,),0,0,2
0:07.161,2578,(,0,0,0
0:07.244,2608,p,0,0,0
0:07.294,2626,),0,0,0
0:07.322,2636,(,0,0,1
0:07.381,2657,N,0,0,0
0:07.506,2702,),0,0,1
0:07.567,2724,(,0,0,2
0:07.725,2781,t,0,0,0
0:07.756,2792,),0,0,2
0:07.778,2800,(,0,0,0
0:07.856,2828,p,0,0,0
0:07.881,2837,),0,0,0
0:07.894,2842,(,0,0,1
0:08.000,2880,N,0,0,0
0:08.125,2925,),0,0,1
0:08.169,2941,t,0,0,2
0:08.350,3006,),0,0,2
0:08.428,3034,(,0,0,0
0:08.514,3065,p,0,0,0
0:08.558,3081,),0,0,0
0:08.592,3093,(,0,0,1
0:08.647,3113,N,0,0,0
0:08.769,3157,),0,0,1
0:08.797,3167,(,0,0,2
0:08.839,3182,t,0,0,1
0:09.003,3241,),0,0,2
0:09.222,3320,(,0,0,1
0:09.303,3349,N,0,0,0
0:09.425,3393,),0,0,1
0:09.461,3406,t,0,0,2
0:09.650,3474,),0,0,2
0:09.733,3504,(,0,0,0
0:09.808,3531,p,0,0,0
0:09.861,3550,),0,0,0
0:09.894,3562,(,0,0,1
0:09.953,3583,N,0,0,0
0:10.072,3626,),0,0,1
0:10.125,3645,t,0,0,2
0:10.297,3707,),0,0,2
0:10.372,3734,(,0,0,0
0:10.431,3755,p,0,0,0
0:10.475,3771,),0,0,0
0:10.497,3779,(,0,0,1
0:10.583,3810,N,0,0,0
0:10.703,3853,),0,0,1
0:10.836,3901,t,0,0,2
0:10.925,3933,),0,0,2
0:11.003,3961,(,0,0,0
0:11.078,3988,p,0,0,0
0:11.131,4007,),0,0,0
0:11.161,4018,(,0,0,1
0:11.217,4038,N,0,0,0
0:11.336,4081,),0,0,1
0:11.389,4100,t,0,0,2
0:11.564,4163,),0,0,2
0:11.789,4244,(,0,0,1
0:11.839,4262,N,0,0,0
0:11.950,4302,),0,0,1
0:11.997,4319,t,0,0,2
0:12.156,4376,),0,0,2
0:12.231,4403,(,0,0,0
0:12.297,4427,p,0,0,0
0:12.361,4450,),0,0,0
0:12.383,4458,(,0,0,1
0:12.436,4477,N,0,0,0
0:12.553,4519,),0,0,1
0:12.592,4533,t,0,0,2
0:12.750,4590,),0,0,2
0:12.819,4615,(,0,0,0
0:12.894,4642,p,0,0,0
0:12.944,4660,),0,0,0
0:12.967,4668,(,0,0,1
0:13.019,4687,N,0,0,0
0:13.136,4729,),0,0,1
0:13.189,4748,t,0,0,2
0:13.347,4805,),0,0,2
0:13.422,4832,(,0,0,0
0:13.483,4854,p,0,0,0
0:13.544,4876,),0,0,0
0:13.567,4884,(,0,0,1
0:13.628,4906,N,0,0,0
0:13.744,4948,),0,0,1
0:13.789,4964,t,0,0,2
0:13.964,5027,),0,0,2
0:14.036,5053,(,0,0,0
0:14.106,5078,p,0,0,0
0:14.156,5096,),0,0,0
0:14.181,5105,(,0,0,1
0:14.236,5125,N,0,0,0
0:14.350,5166,),0,0,1
0:14.397,5183,),0,0,2
