Col1,wPre,Type
0.004,0.43888889,N
0.012,0.62500000,N
0.022,0.54166667,N
0.031,0.55555556,N
0.040,0.56388889,N
0.050,0.54444444,N
0.059,0.53888889,N
0.068,0.52500000,N
0.077,0.53888889,N
0.086,0.55000000,N
0.095,0.52500000,N
0.104,0.54722222,N
0.113,0.55277778,N
0.122,0.55555556,N
0.131,0.52500000,N
0.140,0.55000000,N
0.149,0.52500000,N
0.158,0.54166667,N
0.167,0.56388889,N
0.176,0.55833333,N
0.186,0.53611111,N
0.194,0.55833333,N
0.204,0.53055556,N
0.213,0.53611111,N
0.222,0.53055556,N
0.230,0.54444444,N
0.239,0.56111111,N
0.249,0.54722222,N
0.258,0.55555556,N
0.267,0.53333333,N
0.276,0.53611111,N
0.285,0.53055556,N
0.294,0.54444444,N
0.303,0.55277778,N
0.312,0.55277778,N
0.321,0.53611111,N
0.330,0.55277778,N
0.339,0.52500000,N
0.348,0.53611111,N
0.357,0.55277778,N
0.366,0.53611111,N
0.375,0.54166667,N
0.384,0.54166667,N
0.393,0.56111111,N
0.403,0.55277778,N
0.412,0.54722222,N
0.421,0.52500000,N
0.430,0.54722222,N
0.439,0.55555556,N
0.448,0.55833333,N
0.458,0.53333333,N
0.466,0.55277778,N
0.476,0.52500000,N
0.484,0.53888889,N
0.493,0.53888889,N
0.502,0.53333333,N
0.511,0.53888889,N
0.520,0.54722222,N
0.529,0.56388889,N
0.539,0.53055556,N
0.548,0.53888889,N
0.557,0.53611111,N
0.565,0.54166667,N
0.574,0.54722222,N
0.584,0.56111111,N
0.593,0.54722222,N
0.602,0.55000000,N
0.611,0.52222222,N
0.620,0.53888889,N
0.629,0.54444444,N
0.638,0.54722222,N
0.647,0.54166667,N
0.656,0.54444444,N
0.665,0.55277778,N
0.674,0.54166667,N
0.683,0.53888889,N
0.692,0.52500000,N
0.701,0.53611111,N
0.710,0.54722222,N
0.719,0.55555556,N
0.729,0.53611111,N
0.737,0.55000000,N
0.747,0.53611111,N
0.756,0.53333333,N
0.764,0.53888889,N
0.773,0.55277778,N
0.783,0.52777778,N
0.791,0.55833333,N
0.801,0.56388889,N
0.810,0.54444444,N
0.819,0.53055556,N
0.828,0.53888889,N
0.837,0.53333333,N
0.846,0.55277778,N
0.855,0.55555556,N
0.864,0.54166667,N
0.873,0.54166667,N
0.882,0.53333333,N
0.891,0.53611111,N
0.900,0.52777778,N
0.909,0.55000000,N
0.918,0.53333333,N
0.927,0.54444444,N
0.936,0.54444444,N
0.945,0.54722222,N
0.954,0.53888889,N
0.963,0.54166667,N
0.972,0.52222222,N
0.981,0.54166667,N
0.990,0.56666667,N
1.000,0.55555556,F
1.009,0.55277778,N
1.018,0.53888889,N
1.027,0.52777778,N
1.036,0.54722222,N
1.045,0.43611111,A
1.052,0.62500000,N
1.063,0.55833333,N
1.072,0.54444444,N
1.081,0.56666667,N
1.090,0.52777778,N
1.099,0.53333333,N
1.108,0.53055556,N
1.117,0.55833333,N
1.126,0.55000000,N
1.135,0.55277778,N
1.145,0.54166667,N
1.154,0.54444444,N
1.163,0.52500000,N
1.172,0.53611111,N
1.180,0.55000000,N
1.190,0.55000000,N
1.199,0.55000000,N
1.208,0.54444444,N
1.217,0.55000000,N
1.226,0.53888889,N
1.235,0.55833333,N
1.244,0.52222222,N
1.253,0.53611111,N
1.262,0.55277778,N
1.271,0.55833333,N
1.281,0.53611111,N
1.290,0.54166667,N
1.299,0.53055556,N
1.307,0.53888889,N
1.316,0.53888889,N
1.325,0.54444444,N
1.334,0.54166667,N
1.344,0.54444444,N
1.353,0.55833333,N
1.362,0.55555556,N
1.371,0.54444444,N
1.380,0.53611111,N
1.389,0.55555556,N
1.398,0.55555556,N
1.408,0.56666667,N
1.417,0.53055556,N
1.426,0.56111111,N
1.435,0.53055556,N
1.444,0.54166667,N
1.453,0.54722222,N
1.462,0.54444444,N
1.471,0.54166667,N
1.480,0.55555556,N
1.490,0.55833333,N
1.499,0.53055556,N
1.508,0.54166667,N
1.517,0.54444444,N
1.526,0.53611111,N
1.535,0.54166667,N
1.544,0.55833333,N
1.553,0.55277778,N
1.562,0.54722222,N
1.572,0.52777778,N
1.580,0.55277778,N
1.590,0.54444444,N
1.599,0.54722222,N
1.608,0.55555556,N
1.617,0.54444444,N
1.626,0.55555556,N
1.635,0.55277778,N
1.645,0.55000000,N
1.654,0.53333333,N
1.663,0.53611111,N
1.672,0.55277778,N
1.681,0.56111111,N
1.690,0.53055556,N
1.699,0.56111111,N
1.708,0.52222222,N
1.717,0.54444444,N
1.726,0.53888889,N
1.735,0.55277778,N
1.744,0.54166667,N
1.753,0.55000000,N
1.762,0.55000000,N
1.772,0.55277778,N
1.781,0.54166667,N
1.790,0.54166667,N
1.799,0.53611111,N
1.808,0.55555556,N
1.817,0.55000000,N
1.826,0.54444444,N
1.835,0.55555556,F
1.845,0.53611111,N
1.854,0.53888889,N
1.863,0.53055556,N
