Elapsedtime,sample,Type,Sub,Chan,Num
0:00.561,202,(,0,0,1
0:00.608,219,N,0,0,0
0:00.644,232,),0,0,1
0:00.806,290,(,0,0,2
0:00.872,314,t,0,0,5
0:00.956,344,t,0,0,5
0:00.989,356,),0,0,2
0:01.178,424,(,0,0,1
0:01.228,442,N,0,0,0
0:01.264,455,),0,0,1
0:01.464,527,(,0,0,0
0:01.514,545,p,0,0,0
0:01.569,565,),0,0,0
0:01.589,572,(,0,0,1
0:01.672,602,N,0,0,0
0:01.769,637,),0,0,1
0:01.775,639,(,0,0,2
0:01.858,669,t,0,0,1
0:01.994,718,),0,0,2
0:02.325,837,(,0,0,0
0:02.358,849,p,0,0,0
0:02.417,870,),0,0,0
0:02.514,905,(,0,0,1
0:02.564,923,N,0,0,0
0:02.594,934,),0,0,1
0:02.817,1014,(,0,0,2
0:02.872,1034,t,0,0,0
0:02.961,1066,),0,0,2
0:03.386,1219,(,0,0,1
0:03.447,1241,N,0,0,0
0:03.492,1257,),0,0,1
0:03.600,1296,t,0,0,2
0:03.761,1354,),0,0,2
0:03.867,1392,(,0,0,1
0:03.969,1429,N,0,0,0
0:04.072,1466,),0,0,1
0:04.131,1487,(,0,0,2
0:04.183,1506,t,0,0,1
0:04.319,1555,),0,0,2
0:04.703,1693,(,0,0,0
0:04.783,1722,p,0,0,0
0:04.864,1751,),0,0,0
0:04.961,1786,(,0,0,1
0:05.011,1804,N,0,0,0
0:05.039,1814,),0,0,1
0:05.122,1844,(,0,0,2
0:05.142,1851,t,0,0,4
0:05.319,1915,t,0,0,4
0:05.408,1947,),0,0,2
0:05.431,1955,(,0,0,0
0:05.500,1980,p,0,0,0
0:05.528,1990,),0,0,0
0:05.683,2046,(,0,0,1
0:05.731,2063,N,0,0,0
0:05.772,2078,),0,0,1
0:05.908,2127,(,0,0,2
0:06.006,2162,t,0,0,0
0:06.083,2190,),0,0,2
0:06.311,2272,(,0,0,0
0:06.336,2281,p,0,0,0
