Col1,wPre,Type
0.006,0.52500000,N
0.014,0.52777778,N
0.023,0.55833333,N
0.033,0.54722222,N
0.042,0.54722222,N
0.051,0.54444444,N
0.060,0.51944444,N
0.069,0.52222222,N
0.077,0.51388889,N
0.086,0.52222222,N
0.095,0.49722222,N
0.103,0.51666667,N
0.111,0.51944444,N
0.120,0.53333333,N
0.129,0.56666667,N
0.138,0.58055556,N
0.148,0.55555556,N
0.157,0.57222222,N
0.167,0.51111111,N
0.175,0.50555556,N
0.184,0.50555556,N
0.192,0.51666667,N
0.201,0.50277778,N
0.209,0.53055556,N
0.218,0.55277778,N
0.227,0.55833333,N
0.237,0.55000000,N
0.246,0.53888889,N
0.255,0.51944444,N
0.263,0.51666667,N
0.272,0.53611111,N
0.281,0.52500000,N
0.290,0.47222222,V
0.298,0.56388889,N
0.307,0.51666667,N
0.316,0.54166667,N
0.325,0.56666667,N
0.334,0.54444444,N
0.343,0.56666667,N
0.353,0.55555556,N
0.362,0.56111111,N
0.371,0.51944444,N
0.380,0.51388889,N
0.388,0.50000000,N
0.397,0.50833333,N
0.405,0.53611111,N
0.414,0.43611111,V
0.421,0.30833333,V
0.427,0.93055556,N
0.442,0.54444444,N
0.451,0.55000000,N
0.460,0.53333333,N
0.469,0.51944444,N
0.478,0.46666667,V
0.486,0.35833333,V
0.492,0.71111111,N
0.503,0.51944444,N
0.512,0.53333333,N
0.521,0.53888889,N
0.530,0.54166667,N
0.539,0.55277778,N
0.548,0.57777778,N
0.558,0.55000000,N
0.567,0.52222222,N
0.576,0.50555556,N
0.584,0.49722222,N
0.592,0.49722222,N
0.601,0.51111111,N
0.609,0.50000000,N
0.618,0.53611111,N
0.627,0.55277778,N
0.636,0.56944444,N
0.645,0.55833333,N
0.655,0.53888889,N
0.664,0.51388889,N
0.672,0.50833333,N
0.681,0.51388889,N
0.689,0.36944444,V
0.695,0.67777778,N
0.707,0.53888889,N
0.716,0.53611111,N
0.724,0.55000000,N
0.734,0.54444444,N
0.743,0.55833333,N
0.752,0.53611111,N
0.761,0.55000000,N
0.770,0.48333333,V
0.778,0.54444444,N
0.787,0.48888889,N
0.795,0.50000000,N
0.804,0.50277778,N
0.812,0.52222222,N
0.821,0.54722222,N
0.830,0.56388889,N
0.839,0.54722222,N
0.848,0.38888889,V
0.855,0.69166667,N
0.866,0.51111111,N
0.875,0.51111111,N
0.884,0.49722222,N
0.892,0.49722222,N
0.900,0.31111111,V
0.905,0.72777778,N
0.917,0.53888889,N
0.926,0.55555556,N
0.936,0.53333333,N
0.945,0.53611111,N
0.953,0.55555556,N
0.963,0.55833333,N
0.972,0.51111111,N
0.981,0.50000000,N
0.989,0.49166667,N
0.997,0.50277778,N
1.005,0.51111111,N
1.014,0.54444444,N
1.023,0.51111111,N
1.032,0.56666667,N
1.041,0.55833333,N
1.050,0.57500000,N
1.060,0.53611111,N
1.069,0.53055556,N
1.078,0.50000000,N
1.086,0.50000000,N
1.094,0.51111111,N
1.103,0.53333333,N
1.112,0.52777778,N
1.121,0.56111111,N
1.130,0.54166667,N
1.139,0.55277778,N
1.148,0.57500000,N
1.158,0.54166667,N
1.167,0.53055556,N
1.176,0.50555556,N
1.184,0.51111111,N
1.193,0.49722222,N
1.201,0.38055556,V
1.207,0.64722222,N
1.218,0.53333333,N
1.227,0.56944444,N
1.236,0.60000000,N
1.246,0.56666667,N
1.256,0.56388889,N
1.265,0.50833333,N
1.274,0.39444444,V
1.280,0.31388889,V
1.285,0.80555556,N
1.299,0.51944444,N
1.308,0.51666667,N
1.316,0.55277778,N
1.325,0.54166667,N
1.334,0.55000000,N
1.344,0.53055556,N
1.352,0.52222222,N
1.361,0.52777778,N
1.370,0.52222222,N
1.379,0.49722222,N
1.387,0.50277778,N
1.395,0.48888889,N
1.403,0.49166667,N
1.412,0.51111111,N
1.420,0.41666667,V
1.427,0.66666667,N
1.438,0.56111111,N
1.448,0.56111111,N
1.457,0.55833333,N
1.466,0.51944444,N
1.475,0.50833333,N
1.483,0.48888889,N
1.491,0.50000000,N
1.500,0.52500000,N
1.509,0.55000000,N
1.518,0.54166667,N
1.527,0.56111111,N
1.536,0.54166667,N
1.545,0.55000000,N
1.554,0.55277778,N
1.564,0.52222222,N
1.572,0.51666667,N
1.581,0.50833333,N
1.589,0.51944444,N
1.598,0.51944444,N
1.607,0.39722222,V
1.613,0.65833333,N
1.624,0.54444444,N
1.633,0.57222222,N
1.643,0.60555556,N
1.653,0.56111111,N
1.662,0.42222222,V
1.669,0.62500000,N
1.680,0.50277778,N
1.688,0.50833333,N
1.697,0.50555556,N
1.705,0.52500000,N
1.714,0.53333333,N
1.723,0.56666667,N
1.732,0.54722222,N
1.741,0.55833333,N
1.751,0.54166667,N
1.760,0.52777778,N
1.768,0.44722222,V
1.776,0.58888889,N
1.786,0.48888889,N
1.794,0.51388889,N
1.802,0.49722222,N
1.811,0.51944444,N
