Elapsedtime,sample,Type,Sub,Chan,Num
0:00.847,305,(,0,0,0
0:00.881,317,p,0,0,0
0:00.925,333,),0,0,0
0:00.944,340,(,0,0,1
0:01.000,360,N,0,0,0
0:01.022,368,),0,0,1
0:01.053,379,(,0,0,2
0:01.108,399,t,0,0,5
0:01.356,488,t,0,0,5
0:01.544,556,),0,0,2
0:01.636,589,(,0,0,0
0:01.672,602,p,0,0,0
0:01.717,618,),0,0,0
0:01.736,625,(,0,0,1
0:01.792,645,N,0,0,0
0:01.825,657,),0,0,1
0:01.928,694,(,0,0,2
0:01.986,715,t,0,0,5
0:02.153,775,t,0,0,5
0:02.222,800,),0,0,2
0:02.336,841,(,0,0,0
0:02.369,853,p,0,0,0
0:02.411,868,),0,0,0
0:02.444,880,(,0,0,1
0:02.475,891,N,0,0,0
0:02.511,904,),0,0,1
0:02.614,941,(,0,0,2
0:02.686,967,t,0,0,5
0:02.800,1008,t,0,0,5
0:02.836,1021,),0,0,2
0:03.153,1135,(,0,0,0
0:03.189,1148,p,0,0,0
0:03.233,1164,),0,0,0
0:03.256,1172,(,0,0,1
0:03.314,1193,N,0,0,0
0:03.342,1203,),0,0,1
0:03.361,1210,(,0,0,2
0:03.514,1265,t,0,0,5
0:03.686,1327,t,0,0,5
0:03.706,1334,),0,0,2
0:03.947,1421,(,0,0,0
0:03.983,1434,p,0,0,0
0:04.031,1451,),0,0,0
0:04.053,1459,(,0,0,1
0:04.114,1481,N,0,0,0
0:04.142,1491,),0,0,1
0:04.189,1508,(,0,0,2
0:04.328,1558,t,0,0,5
0:04.519,1627,t,0,0,5
0:04.572,1646,),0,0,2
0:04.767,1716,(,0,0,0
0:04.803,1729,p,0,0,0
0:04.853,1747,),0,0,0
0:04.889,1760,(,0,0,1
0:04.936,1777,N,0,0,0
0:04.969,1789,),0,0,1
0:05.019,1807,(,0,0,2
0:05.153,1855,t,0,0,5
0:05.322,1916,t,0,0,5
0:05.392,1941,),0,0,2
0:05.592,2013,(,0,0,0
0:05.631,2027,p,0,0,0
0:05.672,2042,),0,0,0
0:05.697,2051,(,0,0,1
0:05.753,2071,N,0,0,0
0:05.786,2083,),0,0,1
0:05.908,2127,(,0,0,2
0:05.958,2145,t,0,0,5
0:06.125,2205,t,0,0,5
0:06.256,2252,),0,0,2
0:06.328,2278,(,0,0,0
0:06.361,2290,p,0,0,0
0:06.406,2306,),0,0,0
0:06.428,2314,(,0,0,1
0:06.483,2334,N,0,0,0
0:06.511,2344,),0,0,1
0:06.528,2350,(,0,0,2
0:06.681,2405,t,0,0,5
0:06.842,2463,t,0,0,5
0:06.969,2509,),0,0,2
0:07.186,2587,(,0,0,0
0:07.219,2599,p,0,0,0
0:07.267,2616,),0,0,0
0:07.319,2635,(,0,0,1
0:07.342,2643,N,0,0,0
0:07.378,2656,),0,0,1
0:07.475,2691,(,0,0,2
0:07.517,2706,t,0,0,5
0:07.725,2781,t,0,0,5
0:07.806,2810,),0,0,2
0:08.006,2882,(,0,0,0
0:08.042,2895,p,0,0,0
0:08.086,2911,),0,0,0
0:08.106,2918,(,0,0,1
0:08.164,2939,N,0,0,0
0:08.192,2949,),0,0,1
0:08.694,3130,(,0,0,0
0:08.733,3144,p,0,0,0
0:08.781,3161,),0,0,0
0:08.800,3168,(,0,0,1
0:08.861,3190,N,0,0,0
0:08.897,3203,),0,0,1
0:08.981,3233,(,0,0,2
0:09.072,3266,t,0,0,5
0:09.258,3333,t,0,0,5
0:09.306,3350,),0,0,2
0:09.611,3460,(,0,0,0
0:09.644,3472,p,0,0,0
0:09.694,3490,),0,0,0
0:09.725,3501,(,0,0,1
0:09.775,3519,N,0,0,0
0:09.806,3530,),0,0,1
0:09.856,3548,(,0,0,2
0:09.892,3561,t,0,0,5
0:10.156,3656,t,0,0,5
0:10.267,3696,),0,0,2
0:10.472,3770,(,0,0,0
0:10.508,3783,p,0,0,0
0:10.556,3800,),0,0,0
0:10.606,3818,(,0,0,1
0:10.642,3831,N,0,0,0
0:10.675,3843,),0,0,1
0:10.711,3856,(,0,0,2
0:10.786,3883,t,0,0,5
0:10.964,3947,t,0,0,5
0:11.078,3988,),0,0,2
0:11.253,4051,(,0,0,0
0:11.289,4064,p,0,0,0
0:11.333,4080,),0,0,0
0:11.358,4089,(,0,0,1
0:11.411,4108,N,0,0,0
0:11.439,4118,),0,0,1
0:11.481,4133,(,0,0,2
0:11.600,4176,t,0,0,5
0:11.744,4228,t,0,0,5
0:11.889,4280,),0,0,2
0:12.072,4346,(,0,0,0
0:12.111,4360,p,0,0,0
0:12.158,4377,),0,0,0
0:12.181,4385,(,0,0,1
0:12.233,4404,N,0,0,0
0:12.256,4412,),0,0,1
0:12.325,4437,(,0,0,2
0:12.436,4477,t,0,0,5
0:12.592,4533,t,0,0,5
0:12.642,4551,),0,0,2
0:12.864,4631,(,0,0,0
0:12.903,4645,p,0,0,0
0:12.947,4661,),0,0,0
0:13.003,4681,(,0,0,1
0:13.025,4689,N,0,0,0
0:13.061,4702,),0,0,1
0:13.122,4724,(,0,0,2
0:13.169,4741,t,0,0,5
0:13.319,4795,t,0,0,5
0:13.472,4850,),0,0,2
0:13.653,4915,(,0,0,0
0:13.694,4930,p,0,0,0
0:13.736,4945,),0,0,0
0:13.761,4954,(,0,0,1
0:13.817,4974,N,0,0,0
0:13.842,4983,),0,0,1
0:14.386,5179,(,0,0,0
0:14.422,5192,p,0,0,0
0:14.461,5206,),0,0,0
0:14.486,5215,(,0,0,1
0:14.539,5234,N,0,0,0
0:14.578,5248,),0,0,1
0:14.689,5288,(,0,0,2
0:14.733,5304,t,0,0,5
0:14.958,5385,t,0,0,5
0:15.031,5411,),0,0,2
