Col1,wPre,Type
0.010,0.65833333,R
0.021,0.68055556,R
0.032,0.63333333,R
0.043,0.67777778,R
0.054,0.75555556,R
0.067,0.74166667,R
0.079,0.68333333,R
0.090,0.66111111,R
0.101,0.57222222,R
0.111,0.57500000,R
0.121,0.61666667,R
0.131,0.61944444,R
0.141,0.64166667,R
0.152,0.74444444,R
0.164,0.66944444,R
0.175,0.66944444,R
0.187,0.68888889,R
0.198,0.66111111,R
0.209,0.66111111,R
0.220,0.61666667,R
0.230,0.61944444,R
0.241,0.66388889,R
0.252,0.67222222,R
0.263,0.65833333,R
0.274,0.67777778,R
0.285,0.65833333,R
0.296,0.64444444,R
0.307,0.62222222,R
0.317,0.65833333,R
0.328,0.67222222,R
0.339,0.65833333,R
0.350,0.67500000,R
0.362,0.70833333,R
0.374,0.73055556,R
0.386,0.66666667,R
0.397,0.65277778,R
0.408,0.67500000,R
0.419,0.64166667,R
0.430,0.62777778,R
0.440,0.65277778,R
0.451,0.69722222,R
0.463,0.66666667,R
0.474,0.68333333,R
0.485,0.66111111,R
0.496,0.63055556,R
0.507,0.63333333,R
0.517,0.64166667,R
0.528,0.65277778,R
0.539,0.64166667,R
0.549,0.63611111,R
0.560,0.66111111,R
0.571,0.66388889,R
0.582,0.65277778,R
0.593,0.65277778,R
0.604,0.64444444,R
0.615,0.61944444,R
0.625,0.64444444,R
0.636,0.66944444,R
0.647,0.68888889,R
0.658,0.68611111,R
0.670,0.72222222,R
0.682,0.70555556,R
0.694,0.67500000,R
0.705,0.65000000,R
0.716,0.66944444,R
0.727,0.66944444,R
0.738,0.65833333,R
0.749,0.66388889,R
0.760,0.70277778,R
0.772,0.71111111,R
0.784,0.66944444,R
0.795,0.69166667,R
0.806,0.68333333,R
0.818,0.66111111,R
0.829,0.60833333,R
0.839,0.63333333,R
0.849,0.68055556,R
0.861,0.68333333,R
0.872,0.67500000,R
0.883,0.61666667,R
0.894,0.59444444,R
0.904,0.59444444,R
0.913,0.57222222,R
0.923,0.59444444,R
0.933,0.65555556,R
0.944,0.67500000,R
0.955,0.69722222,R
0.967,0.66944444,R
0.978,0.67222222,R
0.989,0.66666667,R
1.000,0.63055556,R
1.011,0.60555556,R
1.021,0.60000000,R
1.031,0.65277778,R
1.042,0.72777778,N
1.054,0.73055556,N
1.066,0.70000000,N
1.078,0.68055556,N
1.089,0.69166667,N
1.100,0.67222222,N
1.112,0.67500000,N
1.123,0.64722222,N
1.134,0.63888889,N
1.144,0.69166667,N
1.156,0.73333333,N
1.168,0.69722222,N
1.180,0.67777778,N
1.191,0.69722222,N
1.203,0.68333333,N
1.214,0.63888889,N
1.225,0.66111111,N
1.236,0.69166667,N
1.247,0.68888889,N
1.259,0.68611111,N
1.270,0.71111111,N
1.282,0.68888889,N
1.293,0.66388889,N
1.305,0.65833333,N
1.316,0.65277778,N
1.326,0.65277778,N
1.337,0.65000000,N
1.348,0.64444444,N
1.359,0.66388889,N
1.370,0.66944444,N
1.381,0.69166667,N
1.393,0.65277778,N
1.403,0.63333333,N
1.414,0.63888889,N
1.425,0.61944444,N
1.435,0.63333333,N
1.446,0.66944444,N
1.457,0.71111111,N
1.469,0.69444444,N
1.480,0.64444444,N
1.491,0.62222222,N
1.501,0.60833333,N
1.511,0.61944444,N
1.522,0.61111111,N
1.532,0.62222222,N
1.542,0.64444444,N
1.553,0.66666667,N
1.564,0.65000000,N
1.575,0.67222222,N
1.586,0.66388889,N
1.597,0.63888889,N
1.608,0.63333333,N
1.618,0.64166667,N
1.629,0.65833333,N
1.640,0.64444444,N
1.651,0.67222222,N
1.662,0.70277778,N
1.674,0.69722222,N
1.685,0.61666667,N
1.696,0.62222222,N
1.706,0.60833333,N
1.716,0.63333333,N
1.727,0.65555556,N
1.738,0.64166667,N
1.748,0.68611111,N
1.760,0.63055556,N
1.770,0.61111111,N
1.780,0.62222222,R
1.791,0.62500000,R
1.801,0.61388889,R
1.811,0.61388889,R
1.822,0.60277778,R
1.832,0.66944444,R
1.843,0.73888889,N
1.855,0.75555556,N
1.868,0.76388889,N
1.881,0.73055556,N
1.893,0.64722222,N
1.904,0.62222222,N
1.914,0.59722222,N
1.924,0.60277778,N
1.934,0.65000000,N
1.945,0.73055556,N
1.957,0.71944444,N
1.969,0.73611111,N
1.981,0.64444444,N
1.992,0.62777778,N
2.002,0.63888889,N
2.013,0.63055556,N
2.024,0.63611111,N
2.034,0.71944444,N
2.046,0.63888889,N
2.057,0.70000000,N
2.068,0.69722222,N
2.080,0.66388889,N
2.091,0.65555556,N
2.102,0.61944444,N
2.112,0.60277778,N
2.122,0.60833333,N
2.133,0.65277778,N
2.143,0.66388889,N
2.154,0.66388889,N
2.166,0.66111111,N
2.177,0.64444444,N
2.187,0.57777778,N
2.197,0.61666667,N
2.207,0.65833333,N
2.218,0.68888889,N
2.230,0.66666667,N
2.241,0.68055556,N
2.252,0.68333333,N
2.264,0.66111111,N
2.275,0.65277778,N
2.285,0.63888889,N
2.296,0.59722222,N
2.306,0.59166667,N
2.316,0.59444444,N
2.326,0.64166667,N
2.336,0.69444444,N
2.348,0.67777778,N
2.359,0.67500000,N
2.371,0.68055556,N
2.382,0.67777778,N
2.393,0.63333333,N
2.404,0.64444444,N
2.415,0.66111111,N
2.426,0.60555556,N
2.436,0.61666667,N
2.446,0.63333333,N
2.456,0.66111111,N
2.467,0.65277778,N
2.478,0.62222222,N
2.489,0.63055556,N
2.499,0.60277778,N
2.509,0.58611111,N
2.519,0.58611111,R
2.529,0.61388889,R
2.539,0.63888889,R
2.550,0.63611111,R
2.560,0.61111111,R
2.571,0.61111111,R
2.581,0.60833333,R
2.591,0.59166667,R
2.601,0.57777778,R
2.610,0.56111111,R
2.620,0.57222222,R
2.629,0.54444444,R
2.638,0.55833333,R
2.648,0.58055556,R
2.657,0.59166667,R
2.667,0.62222222,R
2.678,0.62777778,R
2.688,0.60833333,R
2.698,0.58611111,R
2.708,0.57222222,R
2.717,0.59722222,R
2.727,0.61944444,R
2.738,0.63888889,R
2.748,0.62777778,R
2.759,0.60833333,R
2.769,0.62777778,R
2.779,0.63611111,R
2.790,0.60277778,R
2.800,0.60000000,R
2.810,0.58888889,R
2.820,0.59166667,R
2.830,0.61111111,R
2.840,0.61944444,R
2.850,0.64166667,R
2.861,0.65000000,R
2.872,0.65277778,R
2.883,0.62777778,R
2.893,0.61111111,R
2.903,0.60833333,R
2.913,0.61111111,R
2.924,0.60833333,R
2.934,0.63611111,R
2.944,0.63888889,R
2.955,0.63888889,R
2.966,0.66388889,R
2.977,0.63888889,R
2.987,0.62500000,R
2.998,0.61944444,R
3.008,0.60000000,R
3.018,0.60277778,R
3.028,0.57777778,R
3.038,0.61666667,R
3.048,0.66666667,R
3.059,0.66666667,R
3.070,0.65555556,R
3.081,0.64722222,R
3.092,0.62777778,R
3.102,0.60555556,R
3.113,0.59722222,R
3.123,0.65277778,R
3.133,0.68888889,R
3.145,0.68333333,R
3.156,0.66944444,R
3.167,0.68333333,R
3.179,0.68888889,R
3.190,0.65833333,R
3.201,0.66388889,R
3.212,0.68888889,R
3.224,0.65277778,R
3.235,0.65555556,R
3.246,0.68888889,R
3.257,0.70277778,R
3.269,0.68611111,R
3.280,0.68611111,R
3.292,0.67222222,R
3.303,0.66388889,R
3.314,0.63888889,R
3.325,0.65277778,R
3.335,0.65555556,R
3.346,0.66111111,R
3.357,0.67222222,R
3.369,0.69166667,R
3.380,0.67500000,R
3.391,0.66111111,R
3.402,0.63888889,R
3.413,0.61666667,R
3.423,0.61111111,R
3.434,0.61111111,R
3.444,0.63611111,R
3.454,0.66666667,R
3.465,0.67222222,R
3.477,0.68611111,R
3.488,0.67777778,R
3.499,0.64166667,R
3.510,0.63611111,R
3.521,0.62222222,R
3.531,0.64722222,R
3.542,0.67500000,R
3.553,0.65555556,R
3.564,0.65833333,R
3.575,0.67777778,R
3.586,0.64722222,R
3.597,0.61944444,R
3.607,0.62777778,R
3.618,0.63055556,R
3.628,0.62222222,R
3.639,0.62500000,R
3.649,0.64722222,R
3.660,0.68888889,R
3.671,0.67222222,R
3.683,0.65277778,R
3.693,0.65000000,R
3.704,0.61944444,R
3.715,0.62500000,R
3.725,0.63333333,R
3.736,0.63055556,R
3.746,0.65277778,R
3.757,0.65555556,R
3.768,0.63333333,R
3.778,0.64722222,R
3.789,0.63333333,R
3.800,0.61666667,R
3.810,0.62777778,R
3.821,0.62500000,R
3.831,0.65000000,R
3.842,0.62500000,R
3.852,0.67777778,R
3.864,0.70833333,R
3.875,0.72500000,R
3.887,0.67222222,R
3.899,0.62777778,R
3.909,0.64722222,R
3.920,0.59444444,R
3.930,0.60555556,R
3.940,0.62777778,R
3.950,0.64722222,R
3.961,0.66111111,R
3.972,0.64444444,R
3.983,0.64166667,R
3.994,0.64166667,R
4.004,0.62777778,R
4.015,0.63611111,R
4.025,0.63333333,R
4.036,0.66111111,R
4.047,0.70000000,R
4.059,0.68055556,R
4.070,0.68611111,R
4.081,0.68888889,R
4.093,0.66111111,R
4.104,0.61666667,R
4.114,0.61388889,R
4.124,0.61388889,R
4.135,0.63888889,R
4.145,0.65555556,R
4.156,0.67500000,R
4.167,0.66666667,R
4.179,0.69722222,R
4.190,0.65555556,R
4.201,0.63888889,R
4.212,0.64722222,R
4.223,0.63611111,R
4.233,0.65277778,R
4.244,0.65277778,R
4.255,0.67222222,R
4.266,0.68333333,R
4.277,0.68888889,R
4.289,0.63888889,R
4.300,0.63055556,R
4.310,0.64444444,R
4.321,0.63611111,R
4.331,0.61944444,R
4.342,0.64444444,R
4.353,0.66388889,R
4.364,0.67222222,R
4.375,0.63611111,R
4.385,0.64166667,R
4.396,0.63611111,R
4.407,0.60833333,R
4.417,0.60833333,R
4.427,0.63611111,R
4.438,0.64444444,R
4.448,0.65277778,R
4.459,0.65277778,R
4.470,0.66666667,R
4.481,0.66388889,R
4.492,0.64444444,R
4.503,0.60277778,R
4.513,0.59722222,R
4.523,0.59166667,R
4.533,0.59722222,R
4.543,0.62500000,R
4.553,0.64444444,R
4.564,0.64166667,R
4.575,0.67777778,R
4.586,0.65000000,R
4.597,0.63055556,R
4.607,0.61944444,R
4.618,0.61944444,R
4.628,0.63333333,R
4.638,0.60833333,R
4.649,0.62500000,R
4.659,0.67222222,R
4.670,0.66666667,R
4.681,0.63888889,R
4.692,0.61388889,R
4.702,0.60277778,R
4.712,0.59722222,R
4.722,0.60277778,R
4.732,0.60555556,R
4.742,0.61944444,R
4.753,0.61111111,R
4.763,0.61944444,R
4.773,0.63333333,R
4.784,0.62777778,R
4.794,0.60000000,R
4.804,0.58611111,R
4.814,0.57777778,R
4.824,0.62500000,R
4.834,0.62500000,R
4.844,0.64166667,R
4.855,0.64444444,R
4.866,0.64444444,R
4.877,0.62777778,R
4.887,0.59444444,R
4.897,0.60277778,R
4.907,0.60555556,R
4.917,0.60555556,R
4.927,0.61388889,R
4.937,0.64722222,R
4.948,0.63333333,R
4.959,0.63888889,R
4.969,0.63611111,R
4.980,0.65000000,R
4.991,0.59722222,R
