Elapsedtime,sample,Type,Sub,Chan,Num
0:00.775,279,(,0,0,0
0:00.828,298,p,0,0,0
0:00.889,320,),0,0,0
0:00.981,353,(,0,0,1
0:01.025,369,N,0,0,0
0:01.117,402,),0,0,1
0:01.178,424,(,0,0,2
0:01.264,455,t,0,0,4
0:01.408,507,t,0,0,4
0:01.453,523,),0,0,2
0:01.625,585,(,0,0,0
0:01.683,606,p,0,0,0
0:01.744,628,),0,0,0
0:01.797,647,(,0,0,1
0:01.872,674,N,0,0,0
0:01.964,707,),0,0,1
0:02.022,728,(,0,0,2
0:02.103,757,t,0,0,4
0:02.272,818,t,0,0,4
0:02.297,827,),0,0,2
0:02.467,888,(,0,0,0
0:02.531,911,p,0,0,0
0:02.594,934,),0,0,0
0:02.672,962,(,0,0,1
0:02.719,979,N,0,0,0
0:02.811,1012,),0,0,1
0:02.856,1028,(,0,0,2
0:02.947,1061,t,0,0,4
0:03.225,1161,t,0,0,4
0:03.256,1172,),0,0,2
0:03.328,1198,(,0,0,0
0:03.372,1214,p,0,0,0
0:03.456,1244,),0,0,0
0:03.503,1261,(,0,0,1
0:03.564,1283,N,0,0,0
0:03.658,1317,),0,0,1
0:03.703,1333,(,0,0,2
0:03.806,1370,t,0,0,1
0:03.911,1408,),0,0,2
0:04.161,1498,(,0,0,0
0:04.222,1520,p,0,0,0
0:04.278,1540,),0,0,0
0:04.361,1570,(,0,0,1
0:04.408,1587,N,0,0,0
0:04.506,1622,),0,0,1
0:04.553,1639,(,0,0,2
0:04.633,1668,t,0,0,1
0:04.733,1704,),0,0,2
0:04.967,1788,(,0,0,0
0:05.014,1805,p,0,0,0
0:05.083,1830,),0,0,0
0:05.169,1861,(,0,0,1
0:05.267,1896,N,0,0,0
0:05.311,1912,),0,0,1
0:05.356,1928,(,0,0,2
0:05.450,1962,t,0,0,1
0:05.547,1997,),0,0,2
0:05.789,2084,(,0,0,0
0:05.836,2101,p,0,0,0
0:05.911,2128,),0,0,0
0:05.967,2148,(,0,0,1
0:06.042,2175,N,0,0,0
0:06.131,2207,),0,0,1
0:06.181,2225,(,0,0,2
0:06.275,2259,t,0,0,4
0:06.414,2309,t,0,0,4
0:06.506,2342,),0,0,2
0:06.611,2380,(,0,0,0
0:06.678,2404,p,0,0,0
0:06.731,2423,),0,0,0
0:06.825,2457,(,0,0,1
0:06.922,2492,N,0,0,0
0:06.967,2508,),0,0,1
0:07.011,2524,(,0,0,2
0:07.097,2555,t,0,0,1
0:07.186,2587,),0,0,2
0:07.433,2676,(,0,0,0
0:07.481,2693,p,0,0,0
0:07.547,2717,),0,0,0
0:07.636,2749,(,0,0,1
0:07.683,2766,N,0,0,0
0:07.769,2797,),0,0,1
0:07.828,2818,(,0,0,2
0:07.911,2848,t,0,0,4
0:08.119,2923,t,0,0,4
0:08.161,2938,),0,0,2
0:08.222,2960,(,0,0,0
0:08.289,2984,p,0,0,0
0:08.333,3000,),0,0,0
0:08.436,3037,(,0,0,1
0:08.481,3053,N,0,0,0
0:08.569,3085,),0,0,1
0:08.614,3101,(,0,0,2
0:08.708,3135,t,0,0,4
0:08.842,3183,t,0,0,4
0:08.875,3195,),0,0,2
0:09.100,3276,(,0,0,0
0:09.142,3291,p,0,0,0
0:09.203,3313,),0,0,0
0:09.269,3337,(,0,0,1
0:09.392,3381,N,0,0,0
0:09.431,3395,),0,0,1
0:09.494,3418,(,0,0,2
0:09.564,3443,t,0,0,4
0:09.719,3499,t,0,0,4
0:09.767,3516,),0,0,2
0:09.969,3589,(,0,0,0
0:10.014,3605,p,0,0,0
0:10.072,3626,),0,0,0
0:10.139,3650,(,0,0,1
0:10.258,3693,N,0,0,0
0:10.300,3708,),0,0,1
0:10.361,3730,(,0,0,2
0:10.436,3757,t,0,0,4
0:10.569,3805,t,0,0,4
0:10.631,3827,),0,0,2
0:10.808,3891,(,0,0,0
0:10.858,3909,p,0,0,0
0:10.928,3934,),0,0,0
0:10.975,3951,(,0,0,1
0:11.050,3978,N,0,0,0
0:11.142,4011,),0,0,1
0:11.200,4032,(,0,0,2
0:11.281,4061,t,0,0,1
0:11.372,4094,),0,0,2
0:11.631,4187,(,0,0,0
0:11.694,4210,p,0,0,0
0:11.767,4236,),0,0,0
0:11.847,4265,(,0,0,1
0:11.894,4282,N,0,0,0
0:11.986,4315,),0,0,1
0:12.039,4334,(,0,0,2
0:12.131,4367,t,0,0,1
0:12.219,4399,),0,0,2
0:12.475,4491,(,0,0,0
0:12.533,4512,p,0,0,0
0:12.592,4533,),0,0,0
0:12.675,4563,(,0,0,1
0:12.722,4580,N,0,0,0
0:12.814,4613,),0,0,1
0:12.875,4635,(,0,0,2
0:12.958,4665,t,0,0,4
0:13.083,4710,t,0,0,4
0:13.144,4732,),0,0,2
0:13.319,4795,(,0,0,0
0:13.372,4814,p,0,0,0
0:13.431,4835,),0,0,0
0:13.508,4863,(,0,0,1
0:13.564,4883,N,0,0,0
0:13.653,4915,),0,0,1
0:13.700,4932,(,0,0,2
0:13.797,4967,t,0,0,1
0:13.900,5004,),0,0,2
0:14.125,5085,(,0,0,0
0:14.181,5105,p,0,0,0
0:14.236,5125,),0,0,0
0:14.317,5154,(,0,0,1
0:14.364,5171,N,0,0,0
0:14.453,5203,),0,0,1
0:14.511,5224,(,0,0,2
0:14.603,5257,t,0,0,4
0:14.714,5297,t,0,0,4
0:14.792,5325,),0,0,2
0:14.922,5372,(,0,0,0
0:14.969,5389,p,0,0,0
0:15.044,5416,),0,0,0
0:15.131,5447,(,0,0,1
0:15.178,5464,N,0,0,0
0:15.267,5496,),0,0,1
0:15.319,5515,(,0,0,2
0:15.408,5547,t,0,0,4
0:15.697,5651,t,0,0,4
0:15.739,5666,),0,0,2
0:15.769,5677,(,0,0,0
0:15.808,5691,p,0,0,0
0:15.869,5713,),0,0,0
0:15.958,5745,(,0,0,1
0:16.047,5777,N,0,0,0
0:16.094,5794,),0,0,1
0:16.147,5813,(,0,0,2
0:16.228,5842,t,0,0,1
0:16.325,5877,),0,0,2
0:16.586,5971,(,0,0,0
0:16.625,5985,p,0,0,0
0:16.692,6009,),0,0,0
0:16.778,6040,(,0,0,1
0:16.875,6075,N,0,0,0
0:16.914,6089,),0,0,1
0:16.972,6110,(,0,0,2
0:17.050,6138,t,0,0,4
0:17.164,6179,t,0,0,4
0:17.233,6204,),0,0,2
0:17.397,6263,(,0,0,0
0:17.442,6279,p,0,0,0
0:17.506,6302,),0,0,0
0:17.592,6333,(,0,0,1
0:17.639,6350,N,0,0,0
0:17.728,6382,),0,0,1
0:17.789,6404,(,0,0,2
0:17.867,6432,t,0,0,4
0:18.017,6486,t,0,0,4
0:18.042,6495,),0,0,2
0:18.206,6554,(,0,0,0
0:18.281,6581,p,0,0,0
0:18.328,6598,),0,0,0
0:18.406,6626,(,0,0,1
0:18.453,6643,N,0,0,0
0:18.547,6677,),0,0,1
0:18.603,6697,(,0,0,2
0:18.689,6728,t,0,0,4
0:18.819,6775,t,0,0,4
0:18.883,6798,),0,0,2
0:19.003,6841,(,0,0,0
0:19.047,6857,p,0,0,0
0:19.117,6882,),0,0,0
0:19.200,6912,(,0,0,1
0:19.244,6928,N,0,0,0
0:19.333,6960,),0,0,1
0:19.386,6979,(,0,0,2
0:19.472,7010,t,0,0,1
0:19.567,7044,),0,0,2
0:19.783,7122,(,0,0,0
0:19.836,7141,p,0,0,0
0:19.900,7164,),0,0,0
0:19.989,7196,(,0,0,1
0:20.039,7214,N,0,0,0
0:20.133,7248,),0,0,1
0:20.192,7269,(,0,0,2
0:20.281,7301,t,0,0,4
0:20.411,7348,t,0,0,4
0:20.483,7374,),0,0,2
0:20.589,7412,(,0,0,0
0:20.647,7433,p,0,0,0
0:20.714,7457,),0,0,0
0:20.800,7488,(,0,0,1
0:20.850,7506,N,0,0,0
0:20.939,7538,),0,0,1
0:20.983,7554,(,0,0,2
0:21.078,7588,t,0,0,1
0:21.178,7624,),0,0,2
0:21.378,7696,(,0,0,0
0:21.458,7725,p,0,0,0
0:21.506,7742,),0,0,0
0:21.592,7773,(,0,0,1
0:21.647,7793,N,0,0,0
0:21.736,7825,),0,0,1
0:21.783,7842,(,0,0,2
0:21.875,7875,t,0,0,1
0:21.986,7915,),0,0,2
0:22.200,7992,(,0,0,0
0:22.250,8010,p,0,0,0
0:22.317,8034,),0,0,0
0:22.400,8064,(,0,0,1
0:22.450,8082,N,0,0,0
0:22.539,8114,),0,0,1
0:22.592,8133,(,0,0,2
0:22.681,8165,t,0,0,1
0:22.786,8203,),0,0,2
0:23.000,8280,(,0,0,0
0:23.053,8299,p,0,0,0
0:23.125,8325,),0,0,0
0:23.219,8359,(,0,0,1
0:23.269,8377,N,0,0,0
0:23.358,8409,),0,0,1
