Elapsedtime,sample,Type,Sub,Chan,Num
0:00.419,151,(,0,0,0
0:00.461,166,p,0,0,0
0:00.506,182,),0,0,0
0:00.544,196,(,0,0,1
0:00.592,213,N,0,0,0
0:00.692,249,),0,0,1
0:00.739,266,(,0,0,2
0:00.822,296,t,0,0,0
0:00.914,329,),0,0,2
0:01.083,390,(,0,0,0
0:01.125,405,p,0,0,0
0:01.164,419,),0,0,0
0:01.208,435,(,0,0,1
0:01.250,450,N,0,0,0
0:01.356,488,),0,0,1
0:01.397,503,(,0,0,2
0:01.483,534,t,0,0,0
0:01.578,568,),0,0,2
0:01.756,632,(,0,0,0
0:01.794,646,p,0,0,0
0:01.842,663,),0,0,0
0:01.886,679,(,0,0,1
0:01.931,695,N,0,0,0
0:02.031,731,),0,0,1
0:02.078,748,(,0,0,2
0:02.164,779,t,0,0,0
0:02.258,813,),0,0,2
0:02.392,861,(,0,0,0
0:02.431,875,p,0,0,0
0:02.478,892,),0,0,0
0:02.522,908,(,0,0,1
0:02.564,923,N,0,0,0
0:02.669,961,),0,0,1
0:02.706,974,(,0,0,2
0:02.800,1008,t,0,0,0
0:02.894,1042,),0,0,2
0:03.053,1099,(,0,0,0
0:03.097,1115,p,0,0,0
0:03.147,1133,),0,0,0
0:03.200,1152,(,0,0,1
0:03.242,1167,N,0,0,0
0:03.358,1209,),0,0,1
0:03.383,1218,(,0,0,2
0:03.503,1261,t,0,0,0
0:03.614,1301,),0,0,2
0:03.803,1369,(,0,0,0
0:03.847,1385,p,0,0,0
0:03.894,1402,),0,0,0
0:03.939,1418,(,0,0,1
0:03.997,1439,N,0,0,0
0:04.106,1478,),0,0,1
0:04.164,1499,(,0,0,2
0:04.242,1527,t,0,0,0
0:04.336,1561,),0,0,2
0:04.531,1631,(,0,0,0
0:04.586,1651,p,0,0,0
0:04.642,1671,),0,0,0
0:04.675,1683,(,0,0,1
0:04.739,1706,N,0,0,0
0:04.861,1750,),0,0,1
0:04.922,1772,(,0,0,2
0:05.000,1800,t,0,0,0
0:05.094,1834,),0,0,2
0:05.256,1892,(,0,0,0
0:05.292,1905,p,0,0,0
0:05.336,1921,),0,0,0
