Elapsedtime,sample,Type,Sub,Chan,Num
0:00.692,249,(,0,0,1
0:00.850,306,N,0,0,0
0:00.894,322,),0,0,1
0:00.928,334,(,0,0,2
0:01.075,387,t,0,0,0
0:01.214,437,),0,0,2
0:01.397,503,(,0,0,0
0:01.444,520,p,0,0,0
0:01.514,545,),0,0,0
0:01.536,553,(,0,0,1
0:01.681,605,N,0,0,0
0:01.728,622,),0,0,1
0:01.756,632,(,0,0,2
0:01.908,687,t,0,0,0
0:02.058,741,),0,0,2
0:02.108,759,(,0,0,0
0:02.161,778,p,0,0,0
0:02.250,810,),0,0,0
0:02.400,864,(,0,0,1
0:02.561,922,N,0,0,0
0:02.614,941,),0,0,1
0:02.642,951,(,0,0,2
0:02.803,1009,t,0,0,0
0:03.025,1089,),0,0,2
0:03.103,1117,(,0,0,0
0:03.136,1129,p,0,0,0
0:03.269,1177,),0,0,0
0:03.297,1187,(,0,0,1
0:03.444,1240,N,0,0,0
0:03.500,1260,),0,0,1
0:03.578,1288,(,0,0,2
0:03.672,1322,t,0,0,0
0:03.839,1382,),0,0,2
0:03.867,1392,(,0,0,0
0:03.889,1400,p,0,0,0
0:03.997,1439,),0,0,0
0:04.161,1498,(,0,0,1
0:04.311,1552,N,0,0,0
0:04.414,1589,),0,0,1
0:04.458,1605,(,0,0,2
0:04.533,1632,t,0,0,0
0:04.675,1683,),0,0,2
0:05.003,1801,(,0,0,1
0:05.144,1852,N,0,0,0
0:05.197,1871,),0,0,1
0:05.219,1879,(,0,0,2
0:05.369,1933,t,0,0,0
0:05.519,1987,),0,0,2
0:05.653,2035,(,0,0,0
0:05.706,2054,p,0,0,0
0:05.767,2076,),0,0,0
0:05.811,2092,(,0,0,1
0:05.978,2152,N,0,0,0
0:06.022,2168,),0,0,1
0:06.047,2177,(,0,0,2
0:06.186,2227,t,0,0,0
0:06.328,2278,),0,0,2
0:06.400,2304,(,0,0,0
0:06.464,2327,p,0,0,0
0:06.542,2355,),0,0,0
0:06.658,2397,(,0,0,1
0:06.806,2450,N,0,0,0
0:06.858,2469,),0,0,1
0:06.881,2477,(,0,0,2
0:07.025,2529,t,0,0,0
0:07.128,2566,),0,0,2
0:07.294,2626,(,0,0,0
0:07.367,2652,p,0,0,0
0:07.458,2685,),0,0,0
0:07.500,2700,(,0,0,1
0:07.658,2757,N,0,0,0
0:07.717,2778,),0,0,1
0:07.806,2810,(,0,0,2
0:07.894,2842,t,0,0,0
0:08.036,2893,),0,0,2
0:08.078,2908,(,0,0,0
0:08.108,2919,p,0,0,0
0:08.156,2936,),0,0,0
0:08.372,3014,(,0,0,1
0:08.525,3069,N,0,0,0
0:08.578,3088,),0,0,1
0:08.606,3098,(,0,0,2
0:08.758,3153,t,0,0,0
0:08.917,3210,),0,0,2
0:09.244,3328,(,0,0,1
0:09.392,3381,N,0,0,0
0:09.436,3397,),0,0,1
0:09.472,3410,(,0,0,2
0:09.633,3468,t,0,0,0
0:09.778,3520,),0,0,2
0:09.928,3574,(,0,0,0
0:10.008,3603,p,0,0,0
0:10.100,3636,),0,0,0
0:10.128,3646,(,0,0,1
0:10.272,3698,N,0,0,0
0:10.319,3715,),0,0,1
0:10.356,3728,(,0,0,2
0:10.506,3782,t,0,0,0
0:10.653,3835,),0,0,2
0:10.800,3888,(,0,0,0
0:10.839,3902,p,0,0,0
0:10.931,3935,),0,0,0
0:10.981,3953,(,0,0,1
0:11.128,4006,N,0,0,0
0:11.175,4023,),0,0,1
0:11.200,4032,(,0,0,2
0:11.339,4082,t,0,0,5
0:11.478,4132,t,0,0,5
0:11.525,4149,),0,0,2
0:11.572,4166,(,0,0,0
0:11.625,4185,p,0,0,0
0:11.711,4216,),0,0,0
0:11.783,4242,(,0,0,1
0:11.944,4300,N,0,0,0
0:11.992,4317,),0,0,1
0:12.017,4326,(,0,0,2
0:12.164,4379,t,0,0,0
0:12.306,4430,),0,0,2
0:12.611,4540,(,0,0,1
0:12.758,4593,N,0,0,0
0:12.803,4609,),0,0,1
0:12.833,4620,(,0,0,2
0:12.961,4666,t,0,0,0
0:13.131,4727,),0,0,2
0:13.217,4758,(,0,0,0
0:13.256,4772,p,0,0,0
0:13.278,4780,),0,0,0
0:13.439,4838,(,0,0,1
0:13.592,4893,N,0,0,0
0:13.694,4930,),0,0,1
0:13.722,4940,(,0,0,2
0:13.817,4974,t,0,0,0
0:13.961,5026,),0,0,2
0:14.311,5152,(,0,0,1
0:14.464,5207,N,0,0,0
0:14.519,5227,),0,0,1
0:14.544,5236,(,0,0,2
0:14.703,5293,t,0,0,0
0:14.847,5345,),0,0,2
0:14.992,5397,(,0,0,0
0:15.050,5418,p,0,0,0
0:15.125,5445,),0,0,0
0:15.172,5462,(,0,0,1
0:15.361,5530,N,0,0,0
0:15.414,5549,),0,0,1
0:15.444,5560,(,0,0,2
0:15.600,5616,t,0,0,0
0:15.750,5670,),0,0,2
0:15.833,5700,(,0,0,0
0:15.886,5719,p,0,0,0
0:15.972,5750,),0,0,0
0:16.072,5786,(,0,0,1
0:16.228,5842,N,0,0,0
0:16.281,5861,),0,0,1
0:16.308,5871,(,0,0,2
0:16.461,5926,t,0,0,0
0:16.567,5964,),0,0,2
0:16.906,6086,(,0,0,1
0:17.064,6143,N,0,0,0
0:17.114,6161,),0,0,1
0:17.142,6171,(,0,0,2
0:17.297,6227,t,0,0,0
0:17.425,6273,),0,0,2
0:17.744,6388,(,0,0,1
0:17.894,6442,N,0,0,0
0:17.942,6459,),0,0,1
0:17.981,6473,(,0,0,2
0:18.114,6521,t,0,0,0
0:18.264,6575,),0,0,2
0:18.592,6693,(,0,0,1
0:18.733,6744,N,0,0,0
0:18.778,6760,),0,0,1
0:18.789,6764,(,0,0,2
0:18.958,6825,t,0,0,0
0:19.100,6876,),0,0,2
0:19.400,6984,(,0,0,1
0:19.581,7049,N,0,0,0
0:19.622,7064,),0,0,1
0:19.658,7077,(,0,0,2
0:19.808,7131,t,0,0,0
0:19.942,7179,),0,0,2
0:20.122,7244,(,0,0,0
0:20.167,7260,p,0,0,0
0:20.250,7290,),0,0,0
0:20.278,7300,(,0,0,1
0:20.436,7357,N,0,0,0
0:20.486,7375,),0,0,1
0:20.514,7385,(,0,0,2
0:20.658,7437,t,0,0,0
0:20.806,7490,),0,0,2
0:20.836,7501,(,0,0,0
0:20.903,7525,p,0,0,0
0:20.986,7555,),0,0,0
0:21.144,7612,(,0,0,1
0:21.308,7671,N,0,0,0
0:21.361,7690,),0,0,1
0:21.389,7700,(,0,0,2
0:21.539,7754,t,0,0,0
0:21.736,7825,),0,0,2
0:21.828,7858,(,0,0,0
0:21.861,7870,p,0,0,0
0:21.967,7908,),0,0,0
0:21.997,7919,(,0,0,1
0:22.175,7983,N,0,0,0
0:22.228,8002,),0,0,1
0:22.314,8033,(,0,0,2
0:22.400,8064,t,0,0,0
0:22.558,8121,),0,0,2
0:22.869,8233,(,0,0,1
0:23.028,8290,N,0,0,0
0:23.078,8308,),0,0,1
0:23.083,8310,(,0,0,2
0:23.250,8370,t,0,0,0
0:23.394,8422,),0,0,2
0:23.408,8427,(,0,0,0
0:23.456,8444,p,0,0,0
0:23.506,8462,),0,0,0
0:23.703,8533,(,0,0,1
0:23.847,8585,N,0,0,0
0:23.892,8601,),0,0,1
0:23.919,8611,(,0,0,2
0:24.075,8667,t,0,0,0
0:24.217,8718,),0,0,2
0:24.444,8800,(,0,0,0
0:24.489,8816,p,0,0,0
0:24.514,8825,),0,0,0
0:24.531,8831,(,0,0,1
0:24.664,8879,N,0,0,0
0:24.708,8895,),0,0,1
0:24.739,8906,(,0,0,2
0:24.883,8958,t,0,0,0
0:25.019,9007,),0,0,2
0:25.125,9045,(,0,0,0
0:25.172,9062,p,0,0,0
0:25.253,9091,),0,0,0
0:25.344,9124,(,0,0,1
0:25.500,9180,N,0,0,0
0:25.550,9198,),0,0,1
0:25.583,9210,(,0,0,2
0:25.739,9266,t,0,0,0
0:25.853,9307,),0,0,2
0:26.231,9443,(,0,0,1
0:26.392,9501,N,0,0,0
0:26.439,9518,),0,0,1
0:26.469,9529,(,0,0,2
0:26.639,9590,t,0,0,0
0:26.767,9636,),0,0,2
0:26.822,9656,(,0,0,0
0:26.864,9671,p,0,0,0
0:26.969,9709,),0,0,0
0:27.119,9763,(,0,0,1
0:27.272,9818,N,0,0,0
0:27.322,9836,),0,0,1
0:27.353,9847,(,0,0,2
0:27.497,9899,t,0,0,0
0:27.644,9952,),0,0,2
0:27.978,10072,(,0,0,1
0:28.133,10128,N,0,0,0
0:28.175,10143,),0,0,1
0:28.186,10147,(,0,0,2
0:28.367,10212,t,0,0,0
0:28.514,10265,),0,0,2
0:28.783,10362,(,0,0,1
0:28.989,10436,N,0,0,0
0:29.031,10451,),0,0,1
0:29.067,10464,(,0,0,2
0:29.208,10515,t,0,0,0
0:29.342,10563,),0,0,2
0:29.492,10617,(,0,0,0
0:29.533,10632,p,0,0,0
0:29.614,10661,),0,0,0
0:29.658,10677,(,0,0,1
0:29.811,10732,N,0,0,0
0:29.858,10749,),0,0,1
0:29.886,10759,(,0,0,2
0:30.031,10811,t,0,0,0
0:30.161,10858,),0,0,2
0:30.264,10895,(,0,0,0
0:30.319,10915,p,0,0,0
0:30.408,10947,),0,0,0
0:30.489,10976,(,0,0,1
0:30.642,11031,N,0,0,0
0:30.686,11047,),0,0,1
0:30.719,11059,(,0,0,2
0:30.897,11123,t,0,0,0
0:31.039,11174,),0,0,2
0:31.319,11275,(,0,0,1
0:31.475,11331,N,0,0,0
0:31.519,11347,),0,0,1
0:31.553,11359,(,0,0,2
0:31.689,11408,t,0,0,0
0:31.858,11469,),0,0,2
0:31.883,11478,(,0,0,0
0:31.897,11483,p,0,0,0
0:31.972,11510,),0,0,0
0:32.181,11585,(,0,0,1
0:32.331,11639,N,0,0,0
0:32.383,11658,),0,0,1
0:32.406,11666,(,0,0,2
0:32.561,11722,t,0,0,0
