Elapsedtime,sample,Type,Sub,Chan,Num
0:01.286,463,(,0,0,0
0:01.331,479,p,0,0,0
0:01.386,499,),0,0,0
0:01.461,526,(,0,0,1
0:01.525,549,N,0,0,0
0:01.578,568,),0,0,1
0:01.753,631,(,0,0,2
0:01.842,663,t,0,0,0
0:01.925,693,),0,0,2
0:02.594,934,(,0,0,0
0:02.639,950,p,0,0,0
0:02.694,970,),0,0,0
0:02.789,1004,(,0,0,1
0:02.833,1020,N,0,0,0
0:02.878,1036,),0,0,1
0:03.053,1099,(,0,0,2
0:03.147,1133,t,0,0,0
0:03.228,1162,),0,0,2
0:03.917,1410,(,0,0,0
0:03.964,1427,p,0,0,0
0:04.022,1448,),0,0,0
0:04.119,1483,(,0,0,1
0:04.161,1498,N,0,0,0
0:04.206,1514,),0,0,1
0:04.372,1574,(,0,0,2
0:04.475,1611,t,0,0,0
0:04.561,1642,),0,0,2
0:05.097,1835,(,0,0,0
0:05.147,1853,p,0,0,0
0:05.203,1873,),0,0,0
0:05.294,1906,(,0,0,1
0:05.344,1924,N,0,0,0
0:05.397,1943,),0,0,1
0:05.550,1998,(,0,0,2
0:05.653,2035,t,0,0,0
0:05.731,2063,),0,0,2
0:06.242,2247,(,0,0,0
0:06.289,2264,p,0,0,0
0:06.344,2284,),0,0,0
0:06.453,2323,(,0,0,1
0:06.497,2339,N,0,0,0
0:06.547,2357,),0,0,1
0:06.722,2420,(,0,0,2
0:06.814,2453,t,0,0,0
0:06.897,2483,),0,0,2
0:07.592,2733,(,0,0,0
0:07.642,2751,p,0,0,0
0:07.700,2772,),0,0,0
0:07.792,2805,(,0,0,1
0:07.836,2821,N,0,0,0
0:07.881,2837,),0,0,1
0:08.056,2900,(,0,0,2
0:08.150,2934,t,0,0,0
0:08.228,2962,),0,0,2
0:08.794,3166,(,0,0,0
0:08.850,3186,p,0,0,0
0:08.903,3205,),0,0,0
0:08.997,3239,(,0,0,1
0:09.050,3258,N,0,0,0
0:09.111,3280,),0,0,1
0:09.286,3343,(,0,0,2
0:09.372,3374,t,0,0,0
0:09.447,3401,),0,0,2
0:09.933,3576,(,0,0,0
0:09.981,3593,p,0,0,0
0:10.033,3612,),0,0,0
0:10.131,3647,(,0,0,1
0:10.183,3666,N,0,0,0
0:10.233,3684,),0,0,1
0:10.406,3746,(,0,0,2
0:10.492,3777,t,0,0,0
0:10.572,3806,),0,0,2
0:11.283,4062,(,0,0,0
0:11.333,4080,p,0,0,0
0:11.400,4104,),0,0,0
0:11.492,4137,(,0,0,1
0:11.539,4154,N,0,0,0
0:11.583,4170,),0,0,1
0:11.767,4236,(,0,0,2
0:11.864,4271,t,0,0,0
0:11.944,4300,),0,0,2
0:12.608,4539,(,0,0,0
0:12.661,4558,p,0,0,0
0:12.717,4578,),0,0,0
0:12.803,4609,(,0,0,1
0:12.858,4629,N,0,0,0
0:12.911,4648,),0,0,1
0:13.069,4705,(,0,0,2
0:13.172,4742,t,0,0,0
0:13.253,4771,),0,0,2
