Elapsedtime,sample,Type,Sub,Chan,Num
0:00.708,255,(,0,0,0
0:00.767,276,p,0,0,0
0:00.819,295,),0,0,0
0:00.839,302,(,0,0,1
0:00.886,319,N,0,0,0
0:00.908,327,),0,0,1
0:01.050,378,(,0,0,2
0:01.125,405,t,0,0,0
0:01.242,447,),0,0,2
0:01.753,631,(,0,0,0
0:01.794,646,p,0,0,0
0:01.881,677,),0,0,0
0:01.964,707,(,0,0,1
0:02.047,737,N,0,0,0
0:02.078,748,),0,0,1
0:02.225,801,(,0,0,2
0:02.325,837,t,0,0,0
0:02.447,881,),0,0,2
0:02.908,1047,(,0,0,0
0:02.978,1072,p,0,0,0
0:03.036,1093,),0,0,0
0:03.122,1124,(,0,0,1
0:03.206,1154,N,0,0,0
0:03.236,1165,),0,0,1
0:03.389,1220,(,0,0,2
0:03.481,1253,t,0,0,0
0:03.589,1292,),0,0,2
0:04.078,1468,(,0,0,0
0:04.114,1481,p,0,0,0
0:04.189,1508,),0,0,0
0:04.264,1535,(,0,0,1
0:04.342,1563,N,0,0,0
0:04.386,1579,),0,0,1
0:04.506,1622,(,0,0,2
0:04.608,1659,t,0,0,0
0:04.719,1699,),0,0,2
0:05.192,1869,(,0,0,0
0:05.261,1894,p,0,0,0
0:05.325,1917,),0,0,0
0:05.406,1946,(,0,0,1
0:05.486,1975,N,0,0,0
0:05.533,1992,),0,0,1
0:05.661,2038,(,0,0,2
0:05.758,2073,t,0,0,0
0:05.875,2115,),0,0,2
0:06.297,2267,(,0,0,0
0:06.339,2282,p,0,0,0
0:06.369,2293,),0,0,0
0:06.500,2340,(,0,0,1
0:06.578,2368,N,0,0,0
0:06.631,2387,),0,0,1
0:06.725,2421,(,0,0,2
0:06.825,2457,t,0,0,0
0:06.917,2490,),0,0,2
0:07.339,2642,(,0,0,0
0:07.414,2669,p,0,0,0
0:07.472,2690,),0,0,0
0:07.528,2710,(,0,0,1
0:07.608,2739,N,0,0,0
0:07.697,2771,),0,0,1
0:07.831,2819,(,0,0,2
0:07.939,2858,t,0,0,0
0:08.056,2900,),0,0,2
0:08.522,3068,(,0,0,0
0:08.564,3083,p,0,0,0
0:08.594,3094,),0,0,0
0:08.736,3145,(,0,0,1
0:08.822,3176,N,0,0,0
0:08.861,3190,),0,0,1
0:08.986,3235,(,0,0,2
0:09.094,3274,t,0,0,0
0:09.214,3317,),0,0,2
0:09.658,3477,(,0,0,0
0:09.694,3490,p,0,0,0
0:09.725,3501,),0,0,0
0:09.861,3550,(,0,0,1
0:09.939,3578,N,0,0,0
0:09.967,3588,),0,0,1
0:10.111,3640,(,0,0,2
0:10.194,3670,t,0,0,0
0:10.300,3708,),0,0,2
0:10.739,3866,(,0,0,0
0:10.808,3891,p,0,0,0
0:10.864,3911,),0,0,0
0:10.939,3938,(,0,0,1
0:11.033,3972,N,0,0,0
0:11.064,3983,),0,0,1
0:11.200,4032,(,0,0,2
0:11.297,4067,t,0,0,0
0:11.411,4108,),0,0,2
0:11.833,4260,(,0,0,0
0:11.875,4275,p,0,0,0
0:11.906,4286,),0,0,0
0:12.031,4331,(,0,0,1
0:12.081,4349,N,0,0,0
0:12.142,4371,),0,0,1
0:12.272,4418,(,0,0,2
0:12.367,4452,t,0,0,0
0:12.472,4490,),0,0,2
0:12.903,4645,(,0,0,0
0:12.939,4658,p,0,0,0
0:13.008,4683,),0,0,0
0:13.081,4709,(,0,0,1
0:13.161,4738,N,0,0,0
0:13.200,4752,),0,0,1
0:13.333,4800,(,0,0,2
0:13.428,4834,t,0,0,0
0:13.531,4871,),0,0,2
0:14.000,5040,(,0,0,0
0:14.069,5065,p,0,0,0
0:14.131,5087,),0,0,0
0:14.181,5105,(,0,0,1
0:14.306,5150,N,0,0,0
0:14.336,5161,),0,0,1
