Elapsedtime,sample,Type,Sub,Chan,Num
0:00.300,108,(,0,0,0
0:00.342,123,p,0,0,0
0:00.389,140,),0,0,0
0:00.453,163,(,0,0,1
0:00.497,179,N,0,0,0
0:00.581,209,),0,0,1
0:00.697,251,(,0,0,2
0:00.842,303,t,0,0,0
0:00.947,341,),0,0,2
0:01.264,455,(,0,0,0
0:01.303,469,p,0,0,0
0:01.358,489,),0,0,0
0:01.419,511,(,0,0,1
0:01.461,526,N,0,0,0
0:01.542,555,),0,0,1
0:01.667,600,(,0,0,2
0:01.806,650,t,0,0,0
0:01.911,688,),0,0,2
0:02.161,778,(,0,0,0
0:02.206,794,p,0,0,0
0:02.250,810,),0,0,0
0:02.322,836,(,0,0,1
0:02.350,846,N,0,0,0
0:02.431,875,),0,0,1
0:02.536,913,(,0,0,2
0:02.697,971,t,0,0,0
0:02.789,1004,),0,0,2
0:03.050,1098,(,0,0,0
0:03.083,1110,p,0,0,0
0:03.128,1126,),0,0,0
0:03.189,1148,(,0,0,1
0:03.236,1165,N,0,0,0
0:03.314,1193,),0,0,1
0:03.425,1233,(,0,0,2
0:03.575,1287,t,0,0,0
0:03.686,1327,),0,0,2
0:03.992,1437,(,0,0,0
0:04.031,1451,p,0,0,0
0:04.078,1468,),0,0,0
0:04.150,1494,(,0,0,1
0:04.197,1511,N,0,0,0
0:04.281,1541,),0,0,1
0:04.389,1580,(,0,0,2
0:04.539,1634,t,0,0,0
0:04.653,1675,),0,0,2
0:04.889,1760,(,0,0,0
0:04.936,1777,p,0,0,0
0:04.978,1792,),0,0,0
0:05.047,1817,(,0,0,1
0:05.089,1832,N,0,0,0
0:05.169,1861,),0,0,1
0:05.261,1894,(,0,0,2
0:05.417,1950,t,0,0,5
0:05.711,2056,t,0,0,5
0:05.775,2079,),0,0,2
0:06.636,2389,(,0,0,0
0:06.675,2403,p,0,0,0
0:06.725,2421,),0,0,0
0:06.783,2442,(,0,0,1
0:06.831,2459,N,0,0,0
0:06.856,2468,),0,0,1
0:07.131,2567,(,0,0,2
0:07.219,2599,t,0,0,0
0:07.325,2637,),0,0,2
0:07.539,2714,(,0,0,0
0:07.581,2729,p,0,0,0
0:07.636,2749,),0,0,0
0:07.703,2773,(,0,0,1
0:07.744,2788,N,0,0,0
0:07.825,2817,),0,0,1
0:07.933,2856,(,0,0,2
0:08.069,2905,t,0,0,0
0:08.172,2942,),0,0,2
0:08.381,3017,(,0,0,0
0:08.422,3032,p,0,0,0
0:08.469,3049,),0,0,0
0:08.533,3072,(,0,0,1
0:08.572,3086,N,0,0,0
0:08.650,3114,),0,0,1
0:08.736,3145,(,0,0,2
0:08.900,3204,t,0,0,0
0:08.994,3238,),0,0,2
0:09.297,3347,(,0,0,0
0:09.339,3362,p,0,0,0
0:09.392,3381,),0,0,0
0:09.453,3403,(,0,0,1
0:09.494,3418,N,0,0,0
0:09.575,3447,),0,0,1
0:09.694,3490,(,0,0,2
0:09.847,3545,t,0,0,0
0:09.961,3586,),0,0,2
0:10.231,3683,(,0,0,0
0:10.269,3697,p,0,0,0
0:10.317,3714,),0,0,0
0:10.381,3737,(,0,0,1
0:10.425,3753,N,0,0,0
0:10.508,3783,),0,0,1
0:10.611,3820,(,0,0,2
0:10.769,3877,t,0,0,0
0:10.867,3912,),0,0,2
0:11.069,3985,(,0,0,0
0:11.111,4000,p,0,0,0
0:11.158,4017,),0,0,0
0:11.225,4041,(,0,0,1
0:11.267,4056,N,0,0,0
0:11.347,4085,),0,0,1
0:11.439,4118,(,0,0,2
0:11.606,4178,t,0,0,0
0:11.703,4213,),0,0,2
0:12.000,4320,(,0,0,0
0:12.033,4332,p,0,0,0
0:12.081,4349,),0,0,0
0:12.136,4369,(,0,0,1
0:12.178,4384,N,0,0,0
0:12.258,4413,),0,0,1
0:12.375,4455,(,0,0,2
0:12.531,4511,t,0,0,0
0:12.639,4550,),0,0,2
0:12.894,4642,(,0,0,0
0:12.950,4662,p,0,0,0
0:12.992,4677,),0,0,0
0:13.064,4703,(,0,0,1
0:13.106,4718,N,0,0,0
0:13.192,4749,),0,0,1
0:13.322,4796,(,0,0,2
0:13.461,4846,t,0,0,0
0:13.556,4880,),0,0,2
0:13.783,4962,(,0,0,0
0:13.822,4976,p,0,0,0
0:13.872,4994,),0,0,0
0:13.942,5019,(,0,0,1
0:13.983,5034,N,0,0,0
0:14.061,5062,),0,0,1
0:14.161,5098,(,0,0,2
0:14.306,5150,t,0,0,0
0:14.408,5187,),0,0,2
0:14.733,5304,(,0,0,0
0:14.775,5319,p,0,0,0
0:14.825,5337,),0,0,0
0:14.889,5360,(,0,0,1
0:14.933,5376,N,0,0,0
0:15.017,5406,),0,0,1
0:15.161,5458,(,0,0,2
0:15.292,5505,t,0,0,0
0:15.411,5548,),0,0,2
0:15.742,5667,(,0,0,0
0:15.781,5681,p,0,0,0
0:15.831,5699,),0,0,0
0:15.908,5727,(,0,0,1
0:15.942,5739,N,0,0,0
0:16.028,5770,),0,0,1
0:16.144,5812,(,0,0,2
0:16.294,5866,t,0,0,0
0:16.389,5900,),0,0,2
0:16.631,5987,(,0,0,0
0:16.672,6002,p,0,0,0
0:16.719,6019,),0,0,0
0:16.786,6043,(,0,0,1
0:16.831,6059,N,0,0,0
0:16.908,6087,),0,0,1
0:17.017,6126,(,0,0,2
0:17.161,6178,t,0,0,0
0:17.267,6216,),0,0,2
0:17.628,6346,(,0,0,0
0:17.667,6360,p,0,0,0
0:17.711,6376,),0,0,0
0:17.772,6398,(,0,0,1
0:17.814,6413,N,0,0,0
0:17.897,6443,),0,0,1
0:18.022,6488,(,0,0,2
0:18.175,6543,t,0,0,0
0:18.281,6581,),0,0,2
0:18.692,6729,(,0,0,0
0:18.725,6741,p,0,0,0
0:18.775,6759,),0,0,0
0:18.853,6787,(,0,0,1
0:18.883,6798,N,0,0,0
0:18.961,6826,),0,0,1
0:19.056,6860,(,0,0,2
0:19.219,6919,t,0,0,0
0:19.319,6955,),0,0,2
0:19.592,7053,(,0,0,0
0:19.631,7067,p,0,0,0
0:19.678,7084,),0,0,0
0:19.747,7109,(,0,0,1
0:19.778,7120,N,0,0,0
0:19.856,7148,),0,0,1
0:19.969,7189,(,0,0,2
0:20.111,7240,t,0,0,0
0:20.214,7277,),0,0,2
0:20.572,7406,(,0,0,0
0:20.614,7421,p,0,0,0
0:20.667,7440,),0,0,0
0:20.731,7463,(,0,0,1
0:20.775,7479,N,0,0,0
0:20.858,7509,),0,0,1
0:20.986,7555,(,0,0,2
0:21.128,7606,t,0,0,0
0:21.242,7647,),0,0,2
0:21.542,7755,(,0,0,0
0:21.583,7770,p,0,0,0
0:21.628,7786,),0,0,0
0:21.697,7811,(,0,0,1
0:21.736,7825,N,0,0,0
0:21.817,7854,),0,0,1
0:21.917,7890,(,0,0,2
0:22.058,7941,t,0,0,0
0:22.161,7978,),0,0,2
0:22.408,8067,(,0,0,0
0:22.450,8082,p,0,0,0
0:22.500,8100,),0,0,0
0:22.558,8121,(,0,0,1
0:22.600,8136,N,0,0,0
0:22.681,8165,),0,0,1
0:22.800,8208,(,0,0,2
0:22.950,8262,t,0,0,0
0:23.050,8298,),0,0,2
0:23.342,8403,(,0,0,0
0:23.383,8418,p,0,0,0
0:23.433,8436,),0,0,0
0:23.500,8460,(,0,0,1
0:23.547,8477,N,0,0,0
0:23.631,8507,),0,0,1
0:23.731,8543,(,0,0,2
0:23.892,8601,t,0,0,0
0:24.006,8642,),0,0,2
0:24.292,8745,(,0,0,0
0:24.342,8763,p,0,0,0
0:24.383,8778,),0,0,0
0:24.461,8806,(,0,0,1
0:24.492,8817,N,0,0,0
0:24.569,8845,),0,0,1
0:24.669,8881,(,0,0,2
0:24.825,8937,t,0,0,0
0:24.928,8974,),0,0,2
0:25.181,9065,(,0,0,0
0:25.222,9080,p,0,0,0
0:25.272,9098,),0,0,0
0:25.333,9120,(,0,0,1
0:25.375,9135,N,0,0,0
0:25.453,9163,),0,0,1
0:25.575,9207,(,0,0,2
0:25.708,9255,t,0,0,0
0:25.817,9294,),0,0,2
0:26.167,9420,(,0,0,0
0:26.214,9437,p,0,0,0
0:26.261,9454,),0,0,0
0:26.331,9479,(,0,0,1
0:26.375,9495,N,0,0,0
0:26.461,9526,),0,0,1
0:26.583,9570,(,0,0,2
0:26.725,9621,t,0,0,0
0:26.839,9662,),0,0,2
0:27.178,9784,(,0,0,0
0:27.211,9796,p,0,0,0
0:27.258,9813,),0,0,0
0:27.325,9837,(,0,0,1
0:27.367,9852,N,0,0,0
0:27.444,9880,),0,0,1
0:27.547,9917,(,0,0,2
0:27.697,9971,t,0,0,0
0:27.808,10011,),0,0,2
0:28.081,10109,(,0,0,0
0:28.119,10123,p,0,0,0
0:28.167,10140,),0,0,0
0:28.236,10165,(,0,0,1
0:28.281,10181,N,0,0,0
0:28.364,10211,),0,0,1
0:28.492,10257,(,0,0,2
0:28.625,10305,t,0,0,0
0:28.719,10339,),0,0,2
0:29.056,10460,(,0,0,0
0:29.106,10478,p,0,0,0
0:29.156,10496,),0,0,0
0:29.225,10521,(,0,0,1
0:29.269,10537,N,0,0,0
0:29.347,10565,),0,0,1
0:29.469,10609,(,0,0,2
0:29.608,10659,t,0,0,0
0:29.719,10699,),0,0,2
0:30.061,10822,(,0,0,0
0:30.103,10837,p,0,0,0
0:30.147,10853,),0,0,0
0:30.222,10880,(,0,0,1
0:30.253,10891,N,0,0,0
0:30.333,10920,),0,0,1
0:30.458,10965,(,0,0,2
0:30.603,11017,t,0,0,0
0:30.708,11055,),0,0,2
0:30.983,11154,(,0,0,0
0:31.025,11169,p,0,0,0
0:31.069,11185,),0,0,0
0:31.131,11207,(,0,0,1
0:31.175,11223,N,0,0,0
0:31.256,11252,),0,0,1
0:31.358,11289,(,0,0,2
0:31.514,11345,t,0,0,0
0:31.617,11382,),0,0,2
0:31.969,11509,(,0,0,0
0:32.008,11523,p,0,0,0
0:32.058,11541,),0,0,0
0:32.125,11565,(,0,0,1
0:32.169,11581,N,0,0,0
0:32.250,11610,),0,0,1
0:32.372,11654,(,0,0,2
0:32.503,11701,t,0,0,0
0:32.611,11740,),0,0,2
0:32.914,11849,(,0,0,0
0:32.953,11863,p,0,0,0
0:32.997,11879,),0,0,0
0:33.069,11905,(,0,0,1
0:33.100,11916,N,0,0,0
0:33.175,11943,),0,0,1
0:33.308,11991,(,0,0,2
0:33.436,12037,t,0,0,0
0:33.539,12074,),0,0,2
0:33.781,12161,(,0,0,0
0:33.822,12176,p,0,0,0
0:33.869,12193,),0,0,0
0:33.939,12218,(,0,0,1
0:33.983,12234,N,0,0,0
0:34.064,12263,),0,0,1
0:34.181,12305,(,0,0,2
0:34.308,12351,t,0,0,0
0:34.408,12387,),0,0,2
0:34.769,12517,(,0,0,0
0:34.811,12532,p,0,0,0
0:34.861,12550,),0,0,0
0:34.925,12573,(,0,0,1
0:34.967,12588,N,0,0,0
0:35.044,12616,),0,0,1
0:35.175,12663,(,0,0,2
0:35.319,12715,t,0,0,0
0:35.447,12761,),0,0,2
0:35.747,12869,(,0,0,0
0:35.789,12884,p,0,0,0
0:35.831,12899,),0,0,0
0:35.903,12925,(,0,0,1
0:35.944,12940,N,0,0,0
0:36.031,12971,),0,0,1
0:36.164,13019,(,0,0,2
0:36.289,13064,t,0,0,0
0:36.386,13099,),0,0,2
0:36.633,13188,(,0,0,0
0:36.678,13204,p,0,0,0
0:36.725,13221,),0,0,0
0:36.789,13244,(,0,0,1
0:36.831,13259,N,0,0,0
0:36.911,13288,),0,0,1
0:37.042,13335,(,0,0,2
0:37.181,13385,t,0,0,0
0:37.286,13423,),0,0,2
0:37.625,13545,(,0,0,0
0:37.669,13561,p,0,0,0
0:37.717,13578,),0,0,0
0:37.781,13601,(,0,0,1
0:37.822,13616,N,0,0,0
0:37.903,13645,),0,0,1
0:38.036,13693,(,0,0,2
0:38.161,13738,t,0,0,0
0:38.281,13781,),0,0,2
0:38.556,13880,(,0,0,0
0:38.600,13896,p,0,0,0
0:38.644,13912,),0,0,0
0:38.711,13936,(,0,0,1
0:38.742,13947,N,0,0,0
0:38.828,13978,),0,0,1
0:38.939,14018,(,0,0,2
0:39.089,14072,t,0,0,0
0:39.183,14106,),0,0,2
0:39.464,14207,(,0,0,0
0:39.508,14223,p,0,0,0
0:39.556,14240,),0,0,0
0:39.628,14266,(,0,0,1
0:39.672,14282,N,0,0,0
0:39.747,14309,),0,0,1
0:39.853,14347,(,0,0,2
0:40.000,14400,t,0,0,0
0:40.111,14440,),0,0,2
0:40.428,14554,(,0,0,0
0:40.469,14569,p,0,0,0
0:40.514,14585,),0,0,0
0:40.581,14609,(,0,0,1
0:40.625,14625,N,0,0,0
0:40.706,14654,),0,0,1
0:40.833,14700,(,0,0,2
0:40.975,14751,t,0,0,0
0:41.086,14791,),0,0,2
0:41.381,14897,(,0,0,0
0:41.417,14910,p,0,0,0
0:41.467,14928,),0,0,0
0:41.533,14952,(,0,0,1
0:41.575,14967,N,0,0,0
0:41.661,14998,),0,0,1
0:41.781,15041,(,0,0,2
0:41.914,15089,t,0,0,0
0:42.014,15125,),0,0,2
0:42.261,15214,(,0,0,0
0:42.303,15229,p,0,0,0
0:42.350,15246,),0,0,0
0:42.419,15271,(,0,0,1
0:42.461,15286,N,0,0,0
0:42.542,15315,),0,0,1
0:42.678,15364,(,0,0,2
0:42.814,15413,t,0,0,0
0:42.922,15452,),0,0,2
0:43.247,15569,(,0,0,0
0:43.286,15583,p,0,0,0
0:43.333,15600,),0,0,0
0:43.394,15622,(,0,0,1
0:43.436,15637,N,0,0,0
0:43.511,15664,),0,0,1
0:43.650,15714,(,0,0,2
0:43.775,15759,t,0,0,0
0:43.883,15798,),0,0,2
0:44.183,15906,(,0,0,0
0:44.231,15923,p,0,0,0
0:44.278,15940,),0,0,0
0:44.339,15962,(,0,0,1
0:44.378,15976,N,0,0,0
0:44.467,16008,),0,0,1
