Col1,wPre,Type
0.009,0.72777778,N
0.021,0.69166667,N
0.033,0.71388889,N
0.045,0.71388889,N
0.057,0.71388889,N
0.068,0.72777778,N
0.081,0.76111111,N
0.093,0.75555556,N
0.106,0.73055556,N
0.118,0.70277778,N
0.130,0.69166667,N
0.141,0.69722222,N
0.153,0.72222222,N
0.165,0.75555556,N
0.178,0.74166667,N
0.190,0.74722222,N
0.202,0.73333333,N
0.215,0.73888889,N
0.227,0.70277778,N
0.239,0.70277778,N
0.250,0.42777778,V
0.257,1.00555556,N
0.274,0.75555556,N
0.287,0.75833333,N
0.299,0.74444444,N
0.312,0.72222222,N
0.324,0.69444444,N
0.335,0.72222222,N
0.347,0.72500000,N
0.360,0.43055556,V
0.367,1.02222222,N
0.384,0.76111111,N
0.396,0.73611111,N
0.409,0.73333333,N
0.421,0.71388889,N
0.433,0.69444444,N
0.444,0.68055556,N
0.456,0.72222222,N
0.468,0.76388889,N
0.481,0.73611111,N
0.493,0.73055556,N
0.505,0.72222222,N
0.517,0.71111111,N
0.529,0.70000000,N
0.541,0.70833333,N
0.552,0.71111111,N
0.564,0.72777778,N
0.576,0.48888889,V
0.584,1.00555556,N
0.601,0.73611111,N
0.614,0.70833333,N
0.625,0.68888889,N
0.637,0.69722222,N
0.648,0.68611111,N
0.660,0.73333333,N
0.672,0.74722222,N
0.685,0.74166667,N
0.697,0.71666667,N
0.709,0.73333333,N
0.721,0.71944444,N
0.733,0.69444444,N
0.745,0.69722222,N
0.756,0.70833333,N
0.768,0.73333333,N
0.780,0.76111111,N
0.793,0.75000000,N
0.805,0.72777778,N
0.818,0.71111111,N
0.829,0.70000000,N
0.841,0.71666667,N
0.853,0.71111111,N
0.865,0.73333333,N
0.877,0.74166667,N
0.889,0.75000000,N
0.902,0.73333333,N
0.914,0.72500000,N
0.926,0.70555556,N
0.938,0.70277778,N
0.950,0.69166667,N
0.961,0.74166667,N
0.974,0.47500000,V
0.982,1.03888889,N
0.999,0.72777778,N
1.011,0.72777778,N
1.023,0.69722222,N
1.035,0.70277778,N
1.046,0.71111111,N
1.058,0.70555556,N
1.070,0.72777778,N
1.082,0.73611111,N
1.094,0.76388889,N
1.107,0.73333333,N
1.119,0.69166667,N
1.131,0.68888889,N
1.142,0.45833333,V
1.150,0.96944444,N
1.166,0.75277778,N
1.179,0.75000000,N
1.191,0.73611111,N
1.204,0.71388889,N
1.215,0.72777778,N
1.228,0.70833333,N
1.239,0.69166667,N
1.251,0.70277778,N
1.263,0.71111111,N
1.274,0.73888889,N
1.287,0.75277778,N
1.299,0.74722222,N
1.312,0.70833333,N
1.324,0.68055556,N
1.335,0.70555556,N
1.347,0.72222222,N
1.359,0.71111111,N
1.371,0.73333333,N
1.383,0.74444444,N
1.395,0.73333333,N
1.407,0.72500000,N
1.431,0.68888889,N
1.454,0.70277778,N
1.466,0.73611111,N
1.478,0.75833333,N
1.491,0.74722222,N
1.504,0.71944444,N
1.516,0.69722222,N
1.527,0.68888889,N
1.539,0.71111111,N
1.550,0.71944444,N
1.562,0.72500000,N
1.575,0.73333333,N
1.587,0.74444444,N
1.599,0.76666667,N
1.612,0.71666667,N
1.624,0.68333333,N
1.635,0.69166667,N
1.647,0.71944444,N
1.659,0.73055556,N
1.671,0.75833333,N
1.684,0.74166667,N
1.696,0.44444444,V
1.703,0.99444444,N
1.720,0.72777778,N
1.732,0.70277778,N
1.744,0.69166667,N
1.755,0.69722222,N
1.767,0.73333333,N
1.779,0.72777778,N
1.791,0.74166667,N
1.804,0.73888889,N
1.816,0.70000000,N
1.828,0.67500000,N
1.839,0.70833333,N
1.851,0.71111111,N
1.863,0.71666667,N
1.874,0.71111111,N
1.886,0.73333333,N
1.899,0.73055556,N
1.911,0.70833333,N
1.923,0.70555556,N
1.934,0.68333333,N
1.946,0.68611111,N
1.957,0.69444444,N
1.969,0.74722222,N
1.981,0.73611111,N
1.993,0.73333333,N
2.006,0.69722222,N
2.017,0.68333333,N
2.029,0.67222222,N
2.040,0.70000000,N
