Col1,wPre,Type
0.007,0.71111111,N
0.019,0.75277778,N
0.032,0.60833333,N
0.042,0.78888889,N
0.055,0.64722222,N
0.066,0.55277778,N
0.075,0.95555556,N
0.091,0.75277778,N
0.104,0.71944444,N
0.116,0.62777778,N
0.126,0.65000000,N
0.137,0.67222222,N
0.148,0.75833333,N
0.161,0.91111111,N
0.176,0.86388889,N
0.190,0.67777778,N
0.202,0.66111111,N
0.213,0.71111111,N
0.224,0.39444444,N
0.231,0.64166667,N
0.242,0.71388889,N
0.254,0.58611111,N
0.263,0.64166667,N
0.274,0.50833333,N
0.282,0.80277778,N
0.296,0.68055556,N
0.307,0.55555556,N
0.316,0.64722222,N
0.327,0.70555556,N
0.339,0.80833333,N
0.352,0.56944444,N
0.362,0.70000000,N
0.374,0.64444444,N
0.384,0.58611111,N
0.394,0.42500000,N
0.401,0.70833333,N
0.413,0.53888889,N
0.422,0.64722222,N
0.433,0.81388889,N
0.446,1.01666667,N
0.463,0.71944444,N
0.475,0.70555556,N
0.487,0.69444444,N
0.499,0.75555556,N
0.511,0.71388889,N
0.523,0.48333333,N
0.531,0.90555556,N
0.546,0.57500000,N
0.556,0.68055556,N
0.567,0.56111111,N
0.577,0.65555556,N
0.588,0.66111111,N
0.599,0.81666667,N
0.612,0.91111111,N
0.627,0.69444444,N
0.639,0.61388889,N
0.649,0.91111111,N
0.664,0.73888889,N
0.677,0.69722222,N
0.688,0.41111111,N
0.695,0.63055556,N
0.706,0.63611111,N
0.716,0.61666667,N
0.726,0.56388889,N
0.736,0.71111111,N
0.748,0.71111111,N
0.760,0.45000000,N
0.767,0.67777778,N
0.778,0.63611111,N
0.789,0.63611111,N
0.800,0.42777778,N
0.807,0.35555556,a
0.813,0.61666667,N
0.823,0.50833333,N
0.831,0.84166667,N
0.845,0.46388889,N
0.853,0.70277778,N
0.865,0.67500000,N
0.876,0.41944444,N
0.883,0.62500000,N
0.894,0.80833333,N
0.907,0.65000000,N
0.918,0.62500000,N
0.928,0.61388889,N
0.938,0.86944444,N
0.953,0.89722222,N
0.968,0.72222222,N
0.980,0.66388889,N
0.991,0.43055556,N
0.998,0.50833333,N
1.007,0.60833333,N
1.017,0.92500000,N
1.032,0.83611111,N
1.046,0.43611111,N
1.053,0.44444444,N
1.061,0.66388889,N
1.072,0.96944444,N
1.088,0.43333333,N
1.095,0.59444444,N
1.105,0.88611111,N
1.120,0.56944444,N
1.129,0.68055556,N
1.141,0.63888889,N
1.151,0.68611111,N
1.163,0.67222222,N
1.174,0.73055556,N
1.186,0.65000000,N
1.197,0.78055556,N
1.210,0.62222222,N
1.220,0.68888889,N
1.232,0.53611111,N
1.241,0.66388889,N
1.252,0.59722222,N
1.262,0.51666667,N
1.271,0.43055556,N
1.278,0.77777778,N
1.291,0.69444444,N
1.302,0.69166667,N
1.314,0.66666667,N
1.325,0.82777778,N
1.339,0.66111111,N
1.350,0.80555556,N
1.363,0.74722222,N
1.376,0.63055556,N
1.386,0.64444444,N
1.397,0.39722222,N
1.403,0.73055556,N
1.416,0.56388889,N
1.425,0.67222222,N
1.436,0.78611111,N
1.449,1.15277778,N
1.469,0.86111111,N
1.483,0.63055556,N
1.493,0.47777778,N
1.501,0.55277778,N
1.511,0.64722222,N
1.521,0.87777778,N
1.536,0.51388889,N
1.545,0.79444444,N
1.558,0.68333333,N
1.569,0.85555556,N
1.583,0.41388889,N
1.590,0.75833333,N
1.603,0.68611111,N
1.614,0.41111111,N
1.621,0.56111111,N
1.631,0.42777778,N
1.638,0.68611111,N
1.649,0.83055556,N
1.663,0.92777778,N
1.678,0.65000000,N
1.689,0.54166667,N
1.698,0.96944444,N
1.714,0.46111111,N
1.722,0.39166667,N
1.729,0.67777778,N
1.740,0.66666667,N
1.751,0.69444444,N
1.763,0.67777778,N
1.774,0.73611111,N
1.786,0.78333333,N
1.799,0.82500000,N
1.813,0.80000000,N
1.826,0.92500000,N
1.842,0.82500000,N
1.856,0.62500000,N
1.866,0.83888889,N
1.880,0.56666667,N
1.889,0.63611111,N
1.900,0.61111111,N
1.910,0.72777778,N
1.922,0.48055556,N
1.930,0.63888889,N
1.941,0.67500000,N
1.952,0.68611111,N
1.964,0.41388889,N
1.971,0.37777778,N
1.977,0.89444444,N
1.992,0.61111111,N
2.002,0.64166667,N
2.013,0.39722222,N
2.019,0.88333333,N
2.034,1.10833333,N
2.052,0.87777778,N
2.067,0.75277778,N
2.080,0.78055556,N
2.093,0.57500000,N
2.102,0.51666667,N
2.111,0.48888889,N
2.119,0.60000000,N
2.129,0.58888889,N
2.139,0.72777778,N
2.151,0.81111111,N
2.164,0.69444444,N
2.176,0.78333333,N
2.189,0.60000000,N
2.199,0.69166667,N
2.211,0.56666667,N
2.220,0.67777778,N
2.231,0.60833333,N
2.241,0.69166667,N
2.253,0.70277778,N
2.265,0.60833333,N
2.275,0.66388889,N
2.286,0.50833333,N
2.294,0.40555556,N
2.301,1.04444444,N
2.319,0.69722222,N
2.330,0.85555556,N
2.344,0.80277778,N
2.358,0.89166667,N
2.373,0.69722222,N
2.384,0.51111111,N
2.393,0.63333333,N
2.403,0.63333333,N
2.414,0.73333333,N
2.426,0.72500000,N
2.438,0.68055556,N
2.450,0.90555556,N
2.465,0.59444444,N
2.475,0.46944444,N
2.482,0.62777778,N
2.493,0.66388889,N
2.504,0.90000000,N
2.519,0.69166667,N
2.530,0.63055556,N
2.541,0.62777778,N
2.551,0.41666667,N
2.558,0.71666667,N
2.570,0.44722222,N
2.578,1.01388889,N
2.595,0.55833333,N
2.604,0.55833333,N
2.613,0.67500000,N
2.625,0.72777778,N
2.637,0.58611111,N
2.646,0.43888889,N
2.654,1.14166667,N
2.673,0.83888889,N
2.687,0.63055556,N
2.697,0.51666667,N
2.706,0.36388889,N
2.712,0.64166667,N
2.723,0.76111111,N
2.735,0.69166667,N
2.747,0.72500000,N
2.759,0.70833333,N
2.771,0.64166667,N
2.781,0.71944444,N
2.793,0.69166667,N
2.805,0.85833333,N
2.819,0.69166667,N
2.831,0.69444444,N
2.842,0.64722222,N
2.853,0.63888889,N
2.864,0.59722222,N
2.874,0.66944444,N
2.885,0.41944444,N
2.892,0.65833333,N
2.903,0.61111111,N
2.913,0.67777778,N
2.924,0.50000000,N
2.933,0.75000000,N
2.945,0.59166667,N
2.955,0.70833333,N
2.967,0.62222222,N
2.977,0.59166667,N
2.987,0.46666667,N
2.995,0.66111111,N
3.006,0.53611111,N
3.015,0.59722222,N
3.025,0.83055556,N
3.039,0.87500000,N
3.053,0.68888889,N
3.065,1.21388889,N
3.085,0.48333333,N
3.093,0.64166667,N
3.104,0.59166667,N
3.114,0.75277778,N
3.126,0.69166667,N
3.138,0.65555556,N
3.149,0.80555556,N
3.162,0.75833333,N
3.175,1.04166667,N
3.192,0.64166667,N
3.203,0.83333333,N
3.217,0.49166667,N
3.225,0.65000000,N
3.236,0.78611111,N
3.249,0.61388889,N
3.259,0.40000000,N
3.266,0.37222222,N
3.272,1.10555556,N
3.290,0.58611111,N
3.300,0.55555556,N
3.309,0.93611111,N
3.325,0.65277778,N
3.336,0.42222222,N
3.343,0.78055556,N
3.356,0.67777778,N
3.367,0.66388889,N
3.378,0.79444444,N
3.391,0.75833333,N
3.404,0.54444444,N
3.413,0.90833333,N
3.428,1.19444444,N
3.448,0.61944444,N
3.458,0.75833333,N
3.471,0.63055556,N
3.482,0.62500000,N
3.492,0.78888889,N
3.505,0.63888889,N
3.516,0.37500000,a
3.522,0.39444444,N
3.529,0.60833333,N
3.539,0.83888889,N
3.553,0.63888889,N
3.563,0.99444444,N
3.580,0.52500000,N
3.589,0.60277778,N
3.599,0.59722222,N
3.609,0.41944444,N
3.616,0.66666667,N
3.627,0.42777778,N
3.634,0.61944444,N
3.644,0.65555556,N
3.655,0.65000000,N
3.666,0.67500000,N
3.677,0.64444444,N
3.688,0.60555556,N
3.698,1.02222222,N
3.715,0.85277778,N
3.729,0.79722222,N
3.743,0.76388889,N
3.755,0.76111111,N
3.768,0.80000000,N
3.781,0.69444444,N
3.793,0.66111111,N
3.804,0.69722222,N
3.816,0.88611111,N
3.830,0.83055556,N
3.844,0.75833333,N
3.857,0.85555556,N
3.871,0.64166667,N
3.882,0.85277778,N
3.896,0.82777778,N
3.910,0.75000000,N
3.922,0.56944444,N
3.932,0.53055556,N
3.941,0.57500000,N
3.950,0.70277778,N
3.962,0.72777778,N
3.974,0.45277778,N
3.982,0.60000000,N
3.992,0.47222222,N
3.999,0.62500000,N
4.010,0.69722222,N
4.022,0.68055556,N
4.033,0.68888889,N
4.044,0.51388889,N
4.053,0.61944444,N
4.063,0.62777778,N
4.074,0.59166667,N
4.084,0.43333333,N
4.091,0.62777778,N
4.101,0.38888889,N
4.108,0.78055556,N
4.121,0.73333333,N
4.133,0.62500000,N
4.143,0.76388889,N
4.156,0.77222222,N
4.169,0.79722222,N
4.182,0.75833333,N
4.195,0.64166667,N
4.206,0.56944444,N
4.215,0.65833333,N
4.226,0.65555556,N
4.237,0.65277778,N
4.248,0.74166667,N
4.260,1.03333333,N
4.277,0.55000000,N
4.287,0.65000000,N
4.297,0.62222222,N
4.308,0.52777778,N
4.317,0.38055556,N
4.323,0.63611111,N
4.334,0.98333333,N
4.350,0.53055556,N
4.359,0.67222222,N
4.370,0.70277778,N
4.382,0.63611111,N
4.392,0.66111111,N
4.403,0.37777778,N
4.410,0.97777778,N
4.426,0.65277778,N
4.437,0.91666667,N
4.452,0.84166667,N
4.466,0.76666667,N
4.479,0.44444444,N
4.486,0.60000000,N
4.496,0.64166667,N
4.507,0.60000000,N
4.517,0.66111111,N
4.528,1.13333333,N
4.547,0.84722222,N
4.561,0.57222222,N
4.571,0.80277778,N
4.584,0.91111111,N
4.599,0.75277778,N
4.612,0.79166667,N
4.625,0.68611111,N
4.636,0.75277778,N
4.649,0.88888889,N
4.664,0.92222222,N
4.679,0.71388889,N
4.691,0.54444444,N
4.700,0.65000000,N
4.711,0.81388889,N
4.724,0.72222222,N
4.736,0.60277778,N
4.746,0.39166667,N
4.753,0.67222222,N
4.764,0.78333333,N
4.777,0.68888889,N
4.789,0.61944444,N
4.799,0.60833333,N
4.809,0.65000000,N
4.820,0.61944444,N
4.830,0.72500000,N
4.842,1.00000000,N
4.859,0.87222222,N
4.874,0.59722222,N
4.884,0.94444444,N
4.899,0.61666667,N
4.910,0.37500000,N
4.916,0.69444444,N
4.927,0.56388889,N
4.937,0.86388889,N
4.951,0.97777778,N
4.968,0.95833333,N
4.984,0.91666667,N
4.999,0.55000000,N
5.008,0.75555556,N
5.021,0.67222222,N
5.032,0.70000000,N
5.043,0.68333333,N
5.055,0.76944444,N
5.068,0.41944444,a
5.075,0.61111111,N
5.085,0.85277778,N
5.099,0.51111111,N
5.108,0.65555556,N
5.118,0.61666667,N
5.129,0.88611111,N
5.144,0.77777778,N
5.156,0.70277778,N
5.168,0.72222222,N
5.180,0.63611111,N
5.191,0.89444444,N
5.206,0.65277778,N
5.217,1.19444444,N
5.237,0.71944444,N
5.249,0.42777778,N
5.256,0.70000000,N
5.267,0.83888889,N
5.281,0.87222222,N
5.296,0.82500000,N
5.310,0.59166667,N
5.319,0.61666667,N
5.330,0.76111111,N
5.342,0.50555556,N
5.351,0.74444444,N
5.363,0.59166667,N
5.373,0.65277778,N
5.384,0.65833333,N
5.395,0.47777778,N
5.403,0.51944444,N
5.412,0.71944444,N
5.424,0.43611111,N
5.431,0.47500000,N
5.439,1.17777778,N
5.458,0.66944444,N
5.470,0.44444444,N
5.477,0.67222222,N
5.488,0.51388889,N
5.497,0.67777778,N
5.508,0.83611111,N
5.522,0.70000000,N
5.534,0.96666667,N
5.550,1.53333333,N
5.575,0.68333333,N
5.587,0.68333333,N
5.598,0.62222222,N
5.608,0.81111111,N
5.622,0.72222222,N
5.634,0.64722222,N
5.645,0.76666667,N
5.658,0.62222222,N
5.668,0.57500000,N
5.678,0.58611111,N
5.687,1.10277778,N
5.706,0.85555556,N
5.720,0.68055556,N
5.731,0.67500000,N
5.742,0.61111111,N
5.753,0.68333333,N
5.764,0.64722222,N
5.775,0.40555556,N
5.782,0.73055556,N
5.794,0.75277778,N
5.806,1.00000000,N
5.823,0.65277778,N
5.834,0.54444444,N
5.843,0.73055556,N
5.855,0.81666667,N
5.869,0.55833333,N
5.878,0.76666667,N
5.891,0.60277778,N
5.901,0.59166667,N
5.911,0.80000000,N
5.924,0.61666667,N
5.934,0.62500000,N
5.945,0.40000000,N
5.951,0.67222222,N
5.963,0.74166667,N
5.975,0.53611111,N
5.984,0.75000000,N
5.996,0.65000000,N
6.007,0.93055556,N
6.023,0.87222222,N
6.037,0.47500000,N
6.045,0.70277778,N
6.057,0.44166667,N
6.064,0.63611111,N
6.075,0.86666667,N
6.089,0.73055556,N
6.102,0.58888889,N
6.111,0.64722222,N
6.122,0.88888889,N
6.137,0.71388889,N
6.149,0.95833333,N
6.165,0.74166667,N
6.177,1.00833333,N
6.194,0.74722222,N
6.206,0.84444444,N
6.221,0.67500000,N
6.232,0.65555556,N
6.243,0.68888889,N
6.254,0.73333333,N
6.266,0.70555556,N
6.278,0.72500000,N
6.290,0.61666667,N
6.362,2.05000000,j
6.421,1.64444444,j
6.449,1.10555556,N
6.467,1.56666667,N
6.493,1.35833333,N
6.516,0.46944444,a
6.524,1.46666667,N
6.548,1.44722222,N
6.572,1.31388889,N
6.594,1.26111111,N
6.615,0.66388889,V
6.626,0.68333333,N
6.638,1.24722222,N
6.658,1.39166667,N
6.682,1.17500000,N
6.701,1.03333333,V
6.718,1.26666667,N
6.740,1.23055556,N
6.760,1.19166667,N
6.780,1.15555556,N
6.799,1.14166667,N
6.818,1.15833333,N
6.838,1.22777778,N
6.858,1.28888889,N
6.879,1.19166667,N
6.899,1.23055556,N
6.920,1.26111111,N
6.941,1.36111111,N
6.964,1.34166667,N
6.986,1.25555556,N
7.007,1.21388889,N
7.027,1.23333333,N
7.048,1.31944444,N
7.070,1.23055556,N
7.090,1.18055556,N
7.110,0.97777778,V
7.126,0.90833333,N
7.141,0.43611111,a
7.149,1.51666667,N
7.174,0.65000000,a
7.185,1.24166667,N
7.205,1.80555556,N
7.235,1.28888889,N
7.257,1.15833333,V
7.276,0.78611111,N
7.289,1.18611111,N
7.309,0.57500000,a
7.319,1.33611111,N
7.341,1.99444444,N
7.467,1.18055556,N
7.487,0.52500000,a
7.496,1.29722222,N
7.517,1.21666667,N
7.537,1.34444444,N
7.560,1.37500000,N
7.583,1.24166667,N
7.604,1.29444444,N
7.625,1.26666667,N
7.662,1.03055556,N
7.680,1.21111111,N
7.730,1.25277778,N
7.751,1.26666667,N
7.772,1.22500000,N
7.793,0.52777778,a
7.802,1.32222222,N
7.824,1.22500000,N
7.844,1.00277778,V
7.861,0.98333333,N
7.877,1.20833333,N
7.897,1.26944444,N
7.918,1.28611111,N
7.958,0.50277778,a
7.966,0.47500000,a
7.974,0.63333333,N
7.984,0.47222222,a
7.992,0.37777778,a
7.999,0.66111111,N
8.010,0.50000000,N
8.018,0.49722222,N
8.026,0.48888889,N
8.034,0.43333333,N
8.042,0.50555556,N
8.050,0.71388889,N
8.062,0.51111111,a
8.070,0.66388889,N
8.081,0.50277778,N
8.090,0.64722222,N
8.101,0.53888889,N
8.110,0.52222222,N
8.118,0.52500000,N
8.127,0.61388889,N
8.137,0.83611111,N
8.151,0.52777778,N
8.160,0.74166667,N
8.172,0.75277778,N
8.185,0.72500000,N
8.197,0.43611111,N
8.204,0.59166667,N
8.214,0.51388889,N
8.223,0.71111111,N
8.235,0.76111111,N
8.247,0.44722222,N
8.255,0.55555556,N
8.264,0.83333333,N
8.278,0.61388889,N
8.288,0.41944444,N
8.295,0.72500000,N
8.307,0.50000000,N
8.316,0.70555556,N
8.327,0.54166667,N
8.336,0.60000000,N
8.346,0.47777778,N
8.354,0.45833333,N
8.362,0.39722222,N
8.369,0.56111111,N
8.378,0.59722222,N
8.388,0.72777778,N
8.400,0.39722222,a
8.407,0.41666667,a
8.414,0.55555556,N
8.423,0.63888889,N
8.433,1.19722222,N
8.453,0.94444444,N
8.469,0.86111111,N
8.483,0.40277778,a
8.490,0.82777778,N
8.504,0.56111111,N
8.513,0.39444444,N
8.520,0.69444444,N
8.531,0.41944444,N
8.538,0.46944444,N
8.546,0.43055556,N
8.580,1.96666667,j
8.613,0.94166667,N
8.629,2.01111111,j
8.662,0.61666667,A
8.672,1.83611111,j
8.703,0.55277778,A
8.730,1.35277778,N
8.753,0.90833333,V
8.768,0.57500000,J
8.778,1.12777778,N
9.111,1.13333333,N
9.130,0.93055556,V
9.146,0.75555556,N
9.158,1.49722222,N
9.215,1.17777778,N
9.248,1.57777778,N
9.275,1.18611111,N
9.294,0.84444444,V
9.308,1.45000000,N
9.333,1.18055556,N
9.352,1.00833333,V
9.369,1.33611111,N
9.391,1.14166667,N
9.410,0.95833333,V
9.426,1.33055556,N
9.448,1.25833333,N
9.469,0.95833333,V
9.485,1.34722222,N
9.508,1.12500000,N
9.527,1.00000000,V
9.543,1.40555556,N
9.567,1.24166667,N
9.587,0.95277778,V
9.625,1.17222222,N
9.644,0.56111111,a
9.654,1.45277778,N
9.678,1.17500000,N
9.697,0.91388889,V
9.713,0.97500000,N
9.729,1.21944444,N
9.749,0.95555556,V
9.765,0.82500000,N
9.779,1.50277778,N
9.804,1.20277778,N
9.824,1.26666667,N
9.845,0.92777778,V
9.861,0.79722222,N
9.874,1.46666667,N
9.898,1.18333333,N
9.918,1.20000000,N
9.938,0.91666667,V
9.953,0.83611111,N
9.967,1.46944444,N
9.992,1.16666667,N
10.011,1.18888889,N
10.031,0.94444444,V
10.047,0.83611111,N
10.061,1.55000000,N
10.087,1.26111111,N
10.108,1.18333333,N
10.142,1.62500000,N
10.169,1.21388889,N
10.190,0.84444444,V
10.204,1.45277778,N
10.228,1.15277778,N
10.247,1.03055556,V
10.264,1.32777778,N
10.286,1.16111111,N
10.306,0.88888889,V
10.345,1.28055556,N
10.366,1.26111111,N
10.387,1.21111111,N
10.408,1.24722222,N
10.428,1.25000000,N
10.449,1.29722222,N
10.471,1.25000000,N
10.492,1.13611111,N
10.511,1.16111111,N
10.530,1.24722222,N
10.551,1.20555556,N
10.571,0.90833333,V
10.586,1.41666667,N
10.610,0.56111111,a
10.619,1.24444444,N
10.640,1.23888889,N
10.660,1.23888889,N
10.697,1.38888889,N
10.720,1.22777778,N
10.740,0.88888889,V
10.755,1.53055556,N
10.780,1.18333333,N
10.800,0.92500000,V
10.816,1.33888889,N
10.838,1.24722222,N
10.859,1.01111111,V
10.876,1.33055556,N
10.898,1.15277778,N
10.917,0.95000000,V
10.944,1.51666667,N
10.970,1.23611111,N
10.990,1.13611111,N
11.025,1.45277778,N
11.049,1.26666667,N
11.070,0.92777778,V
11.086,1.39166667,N
11.109,1.10833333,N
11.127,1.01111111,V
11.144,1.32500000,N
11.166,1.24166667,N
11.187,0.90277778,V
11.202,1.34722222,N
11.224,1.18333333,N
11.244,1.03055556,V
11.261,1.34722222,N
11.284,1.19444444,N
11.304,0.89166667,V
11.319,1.41388889,N
11.342,1.23611111,N
11.363,1.01388889,V
11.380,1.26944444,N
11.401,1.13888889,N
11.420,0.94166667,V
11.435,1.35833333,N
11.458,1.22777778,N
11.479,0.94722222,V
11.494,1.22222222,N
11.515,1.14444444,N
11.534,0.94722222,V
11.550,1.33055556,N
11.572,1.21944444,N
11.592,0.86111111,V
11.606,1.43333333,N
11.630,1.19722222,N
11.650,0.95277778,V
11.666,1.46388889,N
11.691,1.13888889,N
11.710,0.88055556,V
11.724,1.43055556,N
11.748,1.16111111,N
11.767,1.03611111,V
11.785,1.30000000,N
11.806,1.18611111,N
11.826,0.88333333,V
11.841,1.58888889,N
11.867,1.19722222,N
11.887,0.88055556,V
11.902,1.39444444,N
11.925,1.20000000,N
11.945,0.94722222,V
11.961,1.33888889,N
11.983,1.16666667,N
12.003,0.85555556,V
12.017,1.29444444,N
12.039,1.23888889,N
12.059,0.91666667,V
12.074,1.32777778,N
12.097,1.17500000,N
12.116,0.85000000,V
12.130,1.43888889,N
12.154,1.23888889,N
12.175,0.88055556,V
12.190,1.40555556,N
12.213,1.13611111,N
12.232,0.92222222,V
12.247,1.46111111,N
12.272,1.17777778,N
12.291,0.87222222,V
12.327,0.55000000,a
12.336,1.26388889,N
12.357,1.21666667,N
12.378,0.94444444,V
12.393,1.22777778,N
12.414,0.51388889,a
12.422,1.31388889,N
12.444,1.21388889,N
12.465,1.20000000,N
12.485,0.91666667,V
12.500,1.38055556,N
12.523,1.18888889,N
12.543,0.88888889,V
12.558,1.43055556,N
12.581,0.55000000,a
12.591,1.20277778,N
12.611,1.12500000,N
12.629,1.17777778,N
12.649,0.96388889,V
12.665,1.34166667,N
12.687,0.51111111,a
12.696,1.26944444,N
12.717,1.15833333,N
12.736,1.27500000,N
12.758,0.89722222,V
12.773,1.53611111,N
12.798,1.19166667,N
12.818,1.87500000,N
12.849,1.25000000,N
12.870,1.22777778,N
12.891,0.82222222,V
12.904,1.42777778,N
12.928,1.23333333,N
12.949,0.55277778,a
12.958,1.36666667,N
12.981,1.19444444,N
13.001,1.17222222,N
