Elapsedtime,sample,Type,Sub,Chan,Num
0:00.331,119,(,0,0,0
0:00.383,138,p,0,0,0
0:00.428,154,),0,0,0
0:00.494,178,(,0,0,1
0:00.542,195,N,0,0,0
0:00.608,219,),0,0,1
0:00.739,266,(,0,0,2
0:00.819,295,t,0,0,0
0:00.883,318,),0,0,2
0:01.064,383,(,0,0,0
0:01.117,402,p,0,0,0
0:01.158,417,),0,0,0
0:01.228,442,(,0,0,1
0:01.269,457,N,0,0,0
0:01.369,493,),0,0,1
0:01.464,527,(,0,0,2
0:01.539,554,t,0,0,0
0:01.617,582,),0,0,2
0:01.767,636,(,0,0,0
0:01.811,652,p,0,0,0
0:01.853,667,),0,0,0
0:01.922,692,(,0,0,1
0:01.964,707,N,0,0,0
0:02.017,726,),0,0,1
0:02.161,778,(,0,0,2
0:02.244,808,t,0,0,0
0:02.336,841,),0,0,2
0:02.478,892,(,0,0,0
0:02.528,910,p,0,0,0
0:02.567,924,),0,0,0
0:02.636,949,(,0,0,1
0:02.675,963,N,0,0,0
0:02.728,982,),0,0,1
0:02.872,1034,(,0,0,2
0:02.950,1062,t,0,0,0
0:03.028,1090,),0,0,2
0:03.194,1150,(,0,0,0
0:03.242,1167,p,0,0,0
0:03.283,1182,),0,0,0
0:03.322,1196,(,0,0,1
0:03.389,1220,N,0,0,0
0:03.442,1239,),0,0,1
0:03.583,1290,(,0,0,2
0:03.656,1316,t,0,0,0
0:03.736,1345,),0,0,2
0:03.903,1405,(,0,0,0
0:03.950,1422,p,0,0,0
0:03.994,1438,),0,0,0
0:04.033,1452,(,0,0,1
0:04.103,1477,N,0,0,0
0:04.158,1497,),0,0,1
0:04.303,1549,(,0,0,2
0:04.378,1576,t,0,0,0
0:04.453,1603,),0,0,2
0:04.628,1666,(,0,0,0
0:04.678,1684,p,0,0,0
0:04.719,1699,),0,0,0
0:04.792,1725,(,0,0,1
0:04.833,1740,N,0,0,0
0:04.900,1764,),0,0,1
0:04.967,1788,(,0,0,2
0:05.000,1800,t,0,0,4
0:05.119,1843,t,0,0,4
0:05.225,1881,),0,0,2
0:05.381,1937,(,0,0,0
0:05.433,1956,p,0,0,0
0:05.475,1971,),0,0,0
0:05.519,1987,(,0,0,1
0:05.594,2014,N,0,0,0
0:05.661,2038,),0,0,1
0:05.797,2087,(,0,0,2
0:05.886,2119,t,0,0,0
0:05.975,2151,),0,0,2
0:06.142,2211,(,0,0,0
0:06.197,2231,p,0,0,0
0:06.239,2246,),0,0,0
0:06.306,2270,(,0,0,1
0:06.347,2285,N,0,0,0
0:06.403,2305,),0,0,1
0:06.547,2357,(,0,0,2
0:06.625,2385,t,0,0,0
0:06.706,2414,),0,0,2
0:06.875,2475,(,0,0,0
0:06.925,2493,p,0,0,0
0:06.969,2509,),0,0,0
0:07.036,2533,(,0,0,1
0:07.081,2549,N,0,0,0
0:07.133,2568,),0,0,1
0:07.275,2619,(,0,0,2
0:07.350,2646,t,0,0,0
0:07.431,2675,),0,0,2
0:07.583,2730,(,0,0,0
0:07.636,2749,p,0,0,0
0:07.675,2763,),0,0,0
0:07.736,2785,(,0,0,1
0:07.781,2801,N,0,0,0
0:07.833,2820,),0,0,1
0:07.981,2873,(,0,0,2
0:08.050,2898,t,0,0,0
0:08.144,2932,),0,0,2
0:08.278,2980,(,0,0,0
0:08.328,2998,p,0,0,0
0:08.364,3011,),0,0,0
0:08.403,3025,(,0,0,1
0:08.475,3051,N,0,0,0
0:08.528,3070,),0,0,1
0:08.667,3120,(,0,0,2
0:08.747,3149,t,0,0,0
0:08.839,3182,),0,0,2
0:08.986,3235,(,0,0,0
0:09.028,3250,p,0,0,0
0:09.067,3264,),0,0,0
0:09.100,3276,(,0,0,1
0:09.169,3301,N,0,0,0
0:09.222,3320,),0,0,1
0:09.364,3371,(,0,0,2
0:09.444,3400,t,0,0,0
0:09.544,3436,),0,0,2
0:09.694,3490,(,0,0,0
0:09.744,3508,p,0,0,0
0:09.783,3522,),0,0,0
0:09.825,3537,(,0,0,1
0:09.894,3562,N,0,0,0
0:09.947,3581,),0,0,1
0:10.097,3635,(,0,0,2
0:10.178,3664,t,0,0,0
0:10.258,3693,),0,0,2
0:10.433,3756,(,0,0,0
0:10.489,3776,p,0,0,0
0:10.531,3791,),0,0,0
0:10.572,3806,(,0,0,1
0:10.650,3834,N,0,0,0
0:10.708,3855,),0,0,1
0:10.856,3908,(,0,0,2
0:10.936,3937,t,0,0,0
0:11.025,3969,),0,0,2
0:11.172,4022,(,0,0,0
0:11.231,4043,p,0,0,0
0:11.272,4058,),0,0,0
0:11.317,4074,(,0,0,1
0:11.392,4101,N,0,0,0
0:11.447,4121,),0,0,1
0:11.603,4177,(,0,0,2
0:11.681,4205,t,0,0,0
0:11.783,4242,),0,0,2
0:11.933,4296,(,0,0,0
0:11.981,4313,p,0,0,0
0:12.022,4328,),0,0,0
0:12.094,4354,(,0,0,1
0:12.136,4369,N,0,0,0
0:12.192,4389,),0,0,1
0:12.336,4441,(,0,0,2
0:12.414,4469,t,0,0,0
0:12.489,4496,),0,0,2
0:12.667,4560,(,0,0,0
0:12.719,4579,p,0,0,0
0:12.761,4594,),0,0,0
0:12.797,4607,(,0,0,1
0:12.872,4634,N,0,0,0
0:12.942,4659,),0,0,1
0:13.075,4707,(,0,0,2
0:13.156,4736,t,0,0,0
0:13.233,4764,),0,0,2
0:13.400,4824,(,0,0,0
0:13.453,4843,p,0,0,0
0:13.494,4858,),0,0,0
0:13.567,4884,(,0,0,1
0:13.608,4899,N,0,0,0
0:13.675,4923,),0,0,1
0:13.806,4970,(,0,0,2
0:13.878,4996,t,0,0,0
0:13.961,5026,),0,0,2
0:14.119,5083,(,0,0,0
0:14.164,5099,p,0,0,0
0:14.206,5114,),0,0,0
0:14.247,5129,(,0,0,1
0:14.314,5153,N,0,0,0
0:14.367,5172,),0,0,1
0:14.442,5199,(,0,0,2
0:14.478,5212,t,0,0,4
0:14.592,5253,t,0,0,4
0:14.672,5282,),0,0,2
0:14.831,5339,(,0,0,0
0:14.875,5355,p,0,0,0
0:14.914,5369,),0,0,0
0:14.975,5391,(,0,0,1
0:15.017,5406,N,0,0,0
0:15.069,5425,),0,0,1
0:15.175,5463,t,0,0,2
0:15.272,5498,),0,0,2
0:15.381,5537,(,0,0,1
0:15.444,5560,N,0,0,0
0:15.483,5574,),0,0,1
0:15.617,5622,t,0,0,2
0:15.725,5661,),0,0,2
0:16.244,5848,(,0,0,0
0:16.297,5867,p,0,0,0
0:16.339,5882,),0,0,0
0:16.378,5896,(,0,0,1
0:16.447,5921,N,0,0,0
0:16.503,5941,),0,0,1
0:16.636,5989,(,0,0,2
0:16.733,6024,t,0,0,0
0:16.839,6062,),0,0,2
0:16.989,6116,(,0,0,0
0:17.042,6135,p,0,0,0
0:17.086,6151,),0,0,0
0:17.161,6178,(,0,0,1
0:17.206,6194,N,0,0,0
0:17.261,6214,),0,0,1
0:17.419,6271,(,0,0,2
0:17.497,6299,t,0,0,0
0:17.553,6319,),0,0,2
0:17.753,6391,(,0,0,0
0:17.806,6410,p,0,0,0
0:17.847,6425,),0,0,0
0:17.922,6452,(,0,0,1
0:17.964,6467,N,0,0,0
0:18.022,6488,),0,0,1
0:18.175,6543,(,0,0,2
0:18.261,6574,t,0,0,0
0:18.339,6602,),0,0,2
0:18.506,6662,(,0,0,0
0:18.556,6680,p,0,0,0
0:18.597,6695,),0,0,0
0:18.667,6720,(,0,0,1
0:18.708,6735,N,0,0,0
0:18.772,6758,),0,0,1
0:18.908,6807,(,0,0,2
0:18.989,6836,t,0,0,0
0:19.083,6870,),0,0,2
0:19.239,6926,(,0,0,0
0:19.283,6942,p,0,0,0
0:19.322,6956,),0,0,0
0:19.389,6980,(,0,0,1
0:19.428,6994,N,0,0,0
0:19.478,7012,),0,0,1
0:19.625,7065,(,0,0,2
0:19.692,7089,t,0,0,0
0:19.767,7116,),0,0,2
0:19.925,7173,(,0,0,0
0:19.975,7191,p,0,0,0
0:20.017,7206,),0,0,0
0:20.050,7218,(,0,0,1
0:20.125,7245,N,0,0,0
0:20.186,7267,),0,0,1
0:20.319,7315,(,0,0,2
0:20.394,7342,t,0,0,0
0:20.497,7379,),0,0,2
0:20.644,7432,(,0,0,0
0:20.694,7450,p,0,0,0
0:20.733,7464,),0,0,0
0:20.781,7481,(,0,0,1
0:20.847,7505,N,0,0,0
0:20.897,7523,),0,0,1
0:21.047,7577,(,0,0,2
0:21.128,7606,t,0,0,0
0:21.197,7631,),0,0,2
0:21.369,7693,(,0,0,0
0:21.422,7712,p,0,0,0
0:21.464,7727,),0,0,0
0:21.497,7739,(,0,0,1
0:21.569,7765,N,0,0,0
0:21.664,7799,),0,0,1
0:21.742,7827,t,0,0,2
0:21.844,7864,),0,0,2
0:21.939,7898,(,0,0,1
0:22.003,7921,N,0,0,0
0:22.044,7936,),0,0,1
0:22.189,7988,t,0,0,2
0:22.303,8029,),0,0,2
0:22.817,8214,(,0,0,0
0:22.875,8235,p,0,0,0
0:22.919,8251,),0,0,0
0:22.981,8273,(,0,0,1
0:23.025,8289,N,0,0,0
0:23.081,8309,),0,0,1
0:23.211,8356,(,0,0,2
0:23.314,8393,t,0,0,0
0:23.425,8433,),0,0,2
0:23.575,8487,(,0,0,0
0:23.625,8505,p,0,0,0
0:23.664,8519,),0,0,0
0:23.739,8546,(,0,0,1
0:23.783,8562,N,0,0,0
0:23.853,8587,),0,0,1
0:23.997,8639,(,0,0,2
0:24.078,8668,t,0,0,0
0:24.128,8686,),0,0,2
0:24.322,8756,(,0,0,0
0:24.369,8773,p,0,0,0
0:24.408,8787,),0,0,0
0:24.481,8813,(,0,0,1
0:24.522,8828,N,0,0,0
0:24.589,8852,),0,0,1
0:24.725,8901,(,0,0,2
0:24.814,8933,t,0,0,0
0:24.900,8964,),0,0,2
0:25.050,9018,(,0,0,0
0:25.106,9038,p,0,0,0
0:25.144,9052,),0,0,0
0:25.214,9077,(,0,0,1
