Elapsedtime,sample,Type,Sub,Chan,Num
0:00.656,236,(,0,0,0
0:00.694,250,p,0,0,0
0:00.739,266,),0,0,0
0:00.836,301,(,0,0,1
0:00.869,313,N,0,0,0
0:00.922,332,),0,0,1
0:00.956,344,(,0,0,2
0:01.044,376,t,0,0,0
0:01.142,411,),0,0,2
0:01.183,426,(,0,0,0
0:01.219,439,p,0,0,0
0:01.267,456,),0,0,0
0:01.361,490,(,0,0,1
0:01.394,502,N,0,0,0
0:01.453,523,),0,0,1
0:01.486,535,(,0,0,2
0:01.586,571,t,0,0,0
0:01.686,607,),0,0,2
0:01.736,625,(,0,0,0
0:01.769,637,p,0,0,0
0:01.808,651,),0,0,0
0:01.925,693,(,0,0,1
0:01.983,714,N,0,0,0
0:02.008,723,),0,0,1
0:02.031,731,(,0,0,2
0:02.136,769,t,0,0,0
0:02.231,803,),0,0,2
0:02.278,820,(,0,0,0
0:02.319,835,p,0,0,0
0:02.372,854,),0,0,0
0:02.467,888,(,0,0,1
0:02.503,901,N,0,0,0
0:02.556,920,),0,0,1
0:02.622,944,(,0,0,2
0:02.692,969,t,0,0,0
0:02.783,1002,),0,0,2
0:02.836,1021,(,0,0,0
0:02.872,1034,p,0,0,0
0:02.900,1044,),0,0,0
0:03.014,1085,(,0,0,1
0:03.050,1098,N,0,0,0
0:03.100,1116,),0,0,1
0:03.125,1125,(,0,0,2
0:03.228,1162,t,0,0,0
0:03.322,1196,),0,0,2
0:03.372,1214,(,0,0,0
0:03.408,1227,p,0,0,0
0:03.464,1247,),0,0,0
0:03.558,1281,(,0,0,1
0:03.594,1294,N,0,0,0
0:03.650,1314,),0,0,1
0:03.683,1326,(,0,0,2
0:03.781,1361,t,0,0,0
0:03.867,1392,),0,0,2
0:03.914,1409,(,0,0,0
0:03.944,1420,p,0,0,0
0:03.994,1438,),0,0,0
0:04.081,1469,(,0,0,1
0:04.114,1481,N,0,0,0
0:04.164,1499,),0,0,1
0:04.200,1512,(,0,0,2
0:04.283,1542,t,0,0,0
0:04.400,1584,),0,0,2
0:04.419,1591,(,0,0,0
0:04.456,1604,p,0,0,0
0:04.494,1618,),0,0,0
0:04.572,1646,(,0,0,1
0:04.633,1668,N,0,0,0
0:04.686,1687,),0,0,1
0:04.717,1698,(,0,0,2
0:04.808,1731,t,0,0,0
0:04.897,1763,),0,0,2
0:04.953,1783,(,0,0,0
0:04.978,1792,p,0,0,0
0:05.011,1804,),0,0,0
0:05.114,1841,(,0,0,1
0:05.150,1854,N,0,0,0
0:05.200,1872,),0,0,1
0:05.225,1881,(,0,0,2
0:05.322,1916,t,0,0,0
0:05.406,1946,),0,0,2
0:05.456,1964,(,0,0,0
0:05.500,1980,p,0,0,0
0:05.553,1999,),0,0,0
0:05.639,2030,(,0,0,1
0:05.669,2041,N,0,0,0
0:05.722,2060,),0,0,1
0:05.772,2078,(,0,0,2
0:05.836,2101,t,0,0,0
0:05.942,2139,),0,0,2
0:05.969,2149,(,0,0,0
0:06.003,2161,p,0,0,0
0:06.053,2179,),0,0,0
0:06.133,2208,(,0,0,1
0:06.169,2221,N,0,0,0
0:06.217,2238,),0,0,1
0:06.258,2253,(,0,0,2
0:06.336,2281,t,0,0,0
0:06.431,2315,),0,0,2
0:06.458,2325,(,0,0,0
0:06.511,2344,p,0,0,0
0:06.575,2367,),0,0,0
0:06.650,2394,(,0,0,1
0:06.683,2406,N,0,0,0
0:06.736,2425,),0,0,1
0:06.783,2442,(,0,0,2
0:06.856,2468,t,0,0,0
0:06.939,2498,),0,0,2
0:06.986,2515,(,0,0,0
0:07.025,2529,p,0,0,0
0:07.067,2544,),0,0,0
0:07.139,2570,(,0,0,1
0:07.206,2594,N,0,0,0
0:07.256,2612,),0,0,1
0:07.289,2624,(,0,0,2
0:07.381,2657,t,0,0,0
0:07.469,2689,),0,0,2
0:07.517,2706,(,0,0,0
0:07.553,2719,p,0,0,0
0:07.592,2733,),0,0,0
0:07.703,2773,(,0,0,1
0:07.739,2786,N,0,0,0
0:07.792,2805,),0,0,1
0:07.831,2819,(,0,0,2
0:07.922,2852,t,0,0,0
0:08.014,2885,),0,0,2
0:08.061,2902,(,0,0,0
0:08.108,2919,p,0,0,0
0:08.172,2942,),0,0,0
0:08.267,2976,(,0,0,1
0:08.306,2990,N,0,0,0
0:08.358,3009,),0,0,1
0:08.400,3024,(,0,0,2
0:08.494,3058,t,0,0,0
0:08.589,3092,),0,0,2
0:08.650,3114,(,0,0,0
0:08.683,3126,p,0,0,0
0:08.719,3139,),0,0,0
0:08.847,3185,(,0,0,1
0:08.883,3198,N,0,0,0
0:08.939,3218,),0,0,1
0:08.983,3234,(,0,0,2
0:09.078,3268,t,0,0,0
0:09.175,3303,),0,0,2
0:09.203,3313,(,0,0,0
0:09.247,3329,p,0,0,0
0:09.306,3350,),0,0,0
0:09.403,3385,(,0,0,1
0:09.439,3398,N,0,0,0
0:09.492,3417,),0,0,1
0:09.542,3435,(,0,0,2
0:09.628,3466,t,0,0,0
0:09.731,3503,),0,0,2
0:09.794,3526,(,0,0,0
0:09.825,3537,p,0,0,0
0:09.861,3550,),0,0,0
0:09.978,3592,(,0,0,1
0:10.014,3605,N,0,0,0
0:10.067,3624,),0,0,1
0:10.086,3631,(,0,0,2
0:10.189,3668,t,0,0,0
0:10.278,3700,),0,0,2
0:10.319,3715,(,0,0,0
0:10.353,3727,p,0,0,0
0:10.394,3742,),0,0,0
0:10.489,3776,(,0,0,1
0:10.522,3788,N,0,0,0
0:10.572,3806,),0,0,1
0:10.600,3816,(,0,0,2
0:10.689,3848,t,0,0,0
0:10.775,3879,),0,0,2
0:10.825,3897,(,0,0,0
0:10.858,3909,p,0,0,0
0:10.889,3920,),0,0,0
0:10.997,3959,(,0,0,1
0:11.031,3971,N,0,0,0
0:11.081,3989,),0,0,1
0:11.106,3998,(,0,0,2
0:11.194,4030,t,0,0,0
0:11.275,4059,),0,0,2
0:11.336,4081,(,0,0,0
0:11.364,4091,p,0,0,0
0:11.431,4115,),0,0,0
0:11.500,4140,(,0,0,1
0:11.536,4153,N,0,0,0
0:11.586,4171,),0,0,1
0:11.650,4194,(,0,0,2
0:11.708,4215,t,0,0,0
0:11.803,4249,),0,0,2
0:11.858,4269,(,0,0,0
0:11.892,4281,p,0,0,0
0:11.944,4300,),0,0,0
0:12.019,4327,(,0,0,1
0:12.050,4338,N,0,0,0
0:12.100,4356,),0,0,1
0:12.169,4381,(,0,0,2
0:12.208,4395,t,0,0,0
0:12.300,4428,),0,0,2
0:12.347,4445,(,0,0,0
0:12.381,4457,p,0,0,0
0:12.433,4476,),0,0,0
0:12.494,4498,(,0,0,1
0:12.556,4520,N,0,0,0
0:12.608,4539,),0,0,1
0:12.636,4549,(,0,0,2
0:12.728,4582,t,0,0,0
0:12.822,4616,),0,0,2
0:12.869,4633,(,0,0,0
0:12.906,4646,p,0,0,0
0:12.967,4668,),0,0,0
0:13.050,4698,(,0,0,1
0:13.083,4710,N,0,0,0
0:13.136,4729,),0,0,1
0:13.167,4740,(,0,0,2
0:13.258,4773,t,0,0,0
0:13.358,4809,),0,0,2
0:13.419,4831,(,0,0,0
0:13.450,4842,p,0,0,0
0:13.519,4867,),0,0,0
0:13.600,4896,(,0,0,1
0:13.639,4910,N,0,0,0
0:13.694,4930,),0,0,1
0:13.725,4941,(,0,0,2
0:13.828,4978,t,0,0,0
0:13.914,5009,),0,0,2
0:13.994,5038,(,0,0,0
0:14.019,5047,p,0,0,0
0:14.072,5066,),0,0,0
0:14.164,5099,(,0,0,1
0:14.197,5111,N,0,0,0
0:14.247,5129,),0,0,1
0:14.292,5145,(,0,0,2
0:14.375,5175,t,0,0,0
0:14.461,5206,),0,0,2
0:14.517,5226,(,0,0,0
0:14.556,5240,p,0,0,0
0:14.614,5261,),0,0,0
0:14.711,5296,(,0,0,1
0:14.744,5308,N,0,0,0
0:14.800,5328,),0,0,1
0:14.850,5346,(,0,0,2
0:14.925,5373,t,0,0,0
0:15.036,5413,),0,0,2
0:15.067,5424,(,0,0,0
0:15.100,5436,p,0,0,0
0:15.147,5453,),0,0,0
0:15.231,5483,(,0,0,1
0:15.286,5503,N,0,0,0
0:15.333,5520,),0,0,1
0:15.353,5527,(,0,0,2
0:15.458,5565,t,0,0,5
0:15.572,5606,t,0,0,5
0:15.619,5623,),0,0,2
0:15.769,5677,(,0,0,1
0:15.803,5689,N,0,0,0
0:15.850,5706,),0,0,1
0:15.881,5717,(,0,0,2
0:15.978,5752,t,0,0,5
0:16.075,5787,t,0,0,5
0:16.136,5809,),0,0,2
0:16.150,5814,(,0,0,0
0:16.203,5833,p,0,0,0
0:16.225,5841,),0,0,0
0:16.286,5863,(,0,0,1
0:16.322,5876,N,0,0,0
0:16.369,5893,),0,0,1
0:16.397,5903,(,0,0,2
0:16.497,5939,t,0,0,0
0:16.597,5975,),0,0,2
0:16.642,5991,(,0,0,0
0:16.672,6002,p,0,0,0
0:16.736,6025,),0,0,0
0:16.822,6056,(,0,0,1
0:16.858,6069,N,0,0,0
0:16.906,6086,),0,0,1
0:16.950,6102,(,0,0,2
0:17.031,6131,t,0,0,0
0:17.122,6164,),0,0,2
0:17.181,6185,(,0,0,0
0:17.217,6198,p,0,0,0
0:17.278,6220,),0,0,0
0:17.353,6247,(,0,0,1
0:17.408,6267,N,0,0,0
0:17.431,6275,),0,0,1
0:17.503,6301,(,0,0,2
0:17.547,6317,t,0,0,0
0:17.622,6344,),0,0,2
0:17.769,6397,(,0,0,1
0:17.853,6427,N,0,0,0
0:17.889,6440,),0,0,1
0:17.967,6468,t,0,0,2
0:18.067,6504,),0,0,2
0:18.214,6557,(,0,0,0
0:18.253,6571,p,0,0,0
0:18.306,6590,),0,0,0
0:18.383,6618,(,0,0,1
0:18.419,6631,N,0,0,0
0:18.467,6648,),0,0,1
0:18.539,6674,(,0,0,2
0:18.592,6693,t,0,0,0
0:18.683,6726,),0,0,2
0:18.725,6741,(,0,0,0
0:18.761,6754,p,0,0,0
0:18.822,6776,),0,0,0
0:18.872,6794,(,0,0,1
0:18.936,6817,N,0,0,0
0:18.989,6836,),0,0,1
0:19.036,6853,(,0,0,2
0:19.117,6882,t,0,0,0
0:19.206,6914,),0,0,2
0:19.264,6935,(,0,0,0
0:19.300,6948,p,0,0,0
0:19.356,6968,),0,0,0
0:19.444,7000,(,0,0,1
0:19.478,7012,N,0,0,0
0:19.528,7030,),0,0,1
0:19.567,7044,(,0,0,2
0:19.653,7075,t,0,0,0
0:19.747,7109,),0,0,2
0:19.814,7133,(,0,0,0
0:19.853,7147,p,0,0,0
0:19.908,7167,),0,0,0
0:20.008,7203,(,0,0,1
0:20.042,7215,N,0,0,0
0:20.094,7234,),0,0,1
0:20.125,7245,(,0,0,2
0:20.225,7281,t,0,0,0
0:20.328,7318,),0,0,2
0:20.369,7333,(,0,0,0
0:20.408,7347,p,0,0,0
0:20.467,7368,),0,0,0
0:20.553,7399,(,0,0,1
0:20.589,7412,N,0,0,0
0:20.642,7431,),0,0,1
0:20.686,7447,(,0,0,2
0:20.772,7478,t,0,0,0
0:20.867,7512,),0,0,2
0:20.928,7534,(,0,0,0
0:20.967,7548,p,0,0,0
0:21.000,7560,),0,0,0
0:21.119,7603,(,0,0,1
0:21.153,7615,N,0,0,0
0:21.208,7635,),0,0,1
0:21.264,7655,(,0,0,2
0:21.336,7681,t,0,0,0
0:21.414,7709,),0,0,2
0:21.500,7740,(,0,0,0
0:21.528,7750,p,0,0,0
0:21.594,7774,),0,0,0
0:21.669,7801,(,0,0,1
0:21.711,7816,N,0,0,0
0:21.767,7836,),0,0,1
0:21.800,7848,(,0,0,2
0:21.900,7884,t,0,0,0
0:21.986,7915,),0,0,2
0:22.067,7944,(,0,0,0
0:22.094,7954,p,0,0,0
0:22.128,7966,),0,0,0
0:22.239,8006,(,0,0,1
0:22.272,8018,N,0,0,0
0:22.322,8036,),0,0,1
0:22.350,8046,(,0,0,2
0:22.444,8080,t,0,0,5
0:22.567,8124,t,0,0,5
0:22.617,8142,),0,0,2
0:22.736,8185,(,0,0,1
0:22.792,8205,N,0,0,0
0:22.842,8223,),0,0,1
0:22.881,8237,(,0,0,2
0:22.964,8267,t,0,0,0
0:23.050,8298,),0,0,2
0:23.075,8307,(,0,0,0
