Elapsedtime,sample,Type,Sub,Chan,Num
0:00.258, 93,(,0,0,0
0:00.339,122,p,0,0,0
0:00.372,134,),0,0,0
0:00.378,136,(,0,0,1
0:00.453,163,N,0,0,0
0:00.500,180,),0,0,1
0:00.619,223,(,0,0,2
0:00.714,257,t,0,0,5
0:00.986,355,t,0,0,5
0:01.103,397,),0,0,2
0:01.231,443,(,0,0,0
0:01.294,466,p,0,0,0
0:01.339,482,),0,0,0
0:01.347,485,(,0,0,1
0:01.425,513,N,0,0,0
0:01.469,529,),0,0,1
0:01.572,566,(,0,0,2
0:01.675,603,t,0,0,5
0:01.925,693,t,0,0,5
0:01.964,707,),0,0,2
0:02.231,803,(,0,0,0
0:02.267,816,p,0,0,0
0:02.333,840,),0,0,0
0:02.344,844,(,0,0,1
0:02.425,873,N,0,0,0
0:02.494,898,),0,0,1
0:02.581,929,(,0,0,2
0:02.683,966,t,0,0,5
0:02.964,1067,t,0,0,5
0:03.050,1098,),0,0,2
0:03.181,1145,(,0,0,0
0:03.247,1169,p,0,0,0
0:03.292,1185,),0,0,0
0:03.311,1192,(,0,0,1
0:03.381,1217,N,0,0,0
0:03.428,1234,),0,0,1
0:03.564,1283,(,0,0,2
0:03.631,1307,t,0,0,5
0:03.883,1398,t,0,0,5
0:03.983,1434,),0,0,2
0:04.169,1501,(,0,0,0
0:04.231,1523,p,0,0,0
0:04.272,1538,),0,0,0
0:04.281,1541,(,0,0,1
0:04.356,1568,N,0,0,0
0:04.406,1586,),0,0,1
0:04.475,1611,(,0,0,2
0:04.589,1652,t,0,0,5
0:04.894,1762,t,0,0,5
0:04.931,1775,),0,0,2
0:05.147,1853,(,0,0,0
0:05.206,1874,p,0,0,0
0:05.253,1891,),0,0,0
0:05.275,1899,(,0,0,1
0:05.342,1923,N,0,0,0
0:05.394,1942,),0,0,1
0:05.425,1953,(,0,0,2
0:05.597,2015,t,0,0,5
0:05.714,2057,t,0,0,5
0:05.747,2069,),0,0,2
0:06.142,2211,(,0,0,0
0:06.225,2241,p,0,0,0
0:06.250,2250,),0,0,0
0:06.278,2260,(,0,0,1
0:06.336,2281,N,0,0,0
0:06.383,2298,),0,0,1
0:06.472,2330,(,0,0,2
0:06.594,2374,t,0,0,5
0:06.864,2471,t,0,0,5
0:06.992,2517,),0,0,2
0:07.144,2572,(,0,0,0
0:07.208,2595,p,0,0,0
0:07.256,2612,),0,0,0
0:07.275,2619,(,0,0,1
0:07.336,2641,N,0,0,0
0:07.381,2657,),0,0,1
0:07.500,2700,(,0,0,2
0:07.592,2733,t,0,0,5
0:07.850,2826,t,0,0,5
0:08.022,2888,),0,0,2
0:08.167,2940,(,0,0,0
0:08.222,2960,p,0,0,0
0:08.278,2980,),0,0,0
0:08.281,2981,(,0,0,1
0:08.364,3011,N,0,0,0
0:08.411,3028,),0,0,1
0:08.550,3078,(,0,0,2
0:08.628,3106,t,0,0,5
0:08.975,3231,t,0,0,5
0:09.069,3265,),0,0,2
0:09.194,3310,(,0,0,0
