Col1,wPre,Type
0.001,0.79166667,N
0.014,0.83055556,N
0.028,0.84444444,N
0.042,0.82500000,N
0.056,0.84722222,N
0.070,0.82777778,N
0.084,0.84722222,N
0.098,0.84166667,N
0.112,0.83055556,N
0.126,0.84166667,N
0.140,0.84444444,N
0.154,0.81388889,N
0.168,0.83888889,N
0.182,0.83333333,N
0.196,0.85000000,N
0.210,0.83611111,N
0.224,0.82222222,N
0.237,0.85000000,N
0.252,0.85277778,N
0.266,0.81388889,N
0.279,0.85000000,N
0.294,0.82777778,N
0.307,0.84444444,N
0.321,0.83888889,N
0.335,0.81111111,N
0.349,0.84722222,N
0.363,0.83888889,N
0.377,0.82500000,N
0.391,0.83055556,N
0.405,0.83055556,N
0.418,0.84722222,N
0.433,0.81944444,N
0.446,0.82222222,N
0.460,0.84444444,N
0.474,0.83055556,N
0.488,0.82500000,N
0.502,0.84722222,N
0.516,0.82777778,N
0.529,0.85000000,N
0.544,0.82500000,N
0.557,0.81944444,N
0.571,0.86111111,N
0.585,0.84166667,N
0.599,0.82222222,N
0.613,0.85000000,N
0.627,0.82500000,N
0.641,0.85555556,N
0.655,0.82777778,N
0.669,0.83611111,N
0.683,0.86666667,N
0.698,0.83333333,N
0.711,0.81388889,N
0.725,0.84166667,N
0.739,0.82500000,N
0.753,0.81388889,N
0.766,0.81666667,N
0.780,0.81666667,N
0.794,0.84166667,N
0.808,0.83055556,N
0.821,0.53888889,A
0.830,0.97777778,N
0.847,0.86111111,N
0.861,0.86111111,N
0.875,0.85555556,N
0.890,0.85000000,N
0.904,0.88055556,N
0.918,0.85555556,N
0.933,0.81944444,N
0.946,0.82777778,N
0.960,0.85277778,N
0.974,0.83888889,N
0.988,0.81666667,N
1.002,0.83888889,N
1.016,0.84166667,N
1.030,0.81944444,N
1.044,0.83333333,N
1.058,0.84444444,N
1.072,0.85277778,N
1.086,0.84722222,N
1.100,0.83611111,N
1.114,0.86666667,N
1.128,0.85000000,N
1.143,0.83333333,N
1.156,0.84722222,N
1.171,0.84722222,N
1.185,0.85000000,N
1.199,0.85000000,N
1.213,0.84722222,N
1.227,0.85555556,N
1.241,0.85277778,N
1.256,0.84444444,N
1.270,0.84444444,N
1.284,0.86388889,N
1.298,0.84444444,N
1.312,0.82500000,N
1.326,0.86111111,N
1.340,0.84444444,N
1.354,0.81666667,N
1.368,0.83333333,N
1.382,0.82222222,N
1.396,0.83888889,N
1.410,0.82222222,N
1.423,0.80277778,N
1.437,0.86111111,N
1.451,0.85555556,N
1.465,0.81944444,N
1.479,0.83611111,N
1.493,0.82500000,N
1.507,0.83888889,N
1.521,0.82777778,N
1.534,0.81944444,N
1.548,0.83888889,N
1.562,0.82777778,N
1.576,0.81111111,N
1.589,0.82777778,N
1.603,0.83333333,N
1.617,0.85833333,N
1.631,0.85000000,N
1.645,0.85000000,N
1.660,0.86666667,N
1.674,0.85277778,N
1.688,0.84444444,N
1.702,0.84722222,N
1.716,0.86666667,N
1.731,0.85555556,N
1.745,0.85000000,N
1.759,0.86388889,N
1.774,0.85555556,N
1.788,0.84166667,N
1.802,0.85833333,N
1.816,0.84722222,N
1.830,0.85833333,N
1.845,0.84722222,N
1.859,0.84166667,N
1.873,0.86666667,N
1.887,0.83611111,N
1.901,0.82500000,N
1.915,0.85555556,N
1.929,0.84444444,N
1.943,0.84166667,N
1.957,0.82777778,N
1.971,0.82500000,N
1.985,0.85277778,N
1.999,0.83888889,N
2.013,0.82777778,N
2.027,0.83888889,N
2.041,0.85000000,N
2.055,0.85277778,N
2.069,0.83333333,N
2.083,0.83333333,N
2.097,0.86111111,N
2.111,0.84722222,N
2.126,0.82777778,N
2.139,0.82500000,N
2.153,0.83055556,N
2.167,0.83888889,N
2.181,0.82222222,N
2.195,0.82500000,N
2.208,0.85277778,N
2.223,0.83888889,N
2.237,0.83333333,N
2.250,0.82777778,N
2.264,0.85000000,N
2.278,0.85555556,N
2.293,0.83611111,N
2.307,0.85000000,N
2.321,0.84444444,N
2.335,0.82777778,N
2.349,0.82777778,N
2.362,0.83611111,N
2.376,0.84166667,N
2.390,0.84166667,N
2.404,0.83611111,N
2.418,0.84722222,N
2.433,0.85277778,N
2.447,0.83055556,N
2.461,0.84444444,N
2.475,0.85833333,N
2.489,0.85555556,N
2.503,0.82777778,N
2.517,0.82222222,N
2.531,0.85833333,N
2.545,0.85000000,N
2.559,0.81944444,N
2.573,0.82777778,N
2.587,0.84444444,N
2.601,0.85000000,N
2.615,0.83055556,N
2.629,0.83055556,N
2.643,0.86111111,N
2.657,0.84166667,N
2.671,0.83055556,N
2.685,0.84166667,N
2.699,0.84166667,N
2.713,0.83611111,N
2.727,0.83333333,N
2.741,0.83055556,N
2.754,0.83611111,N
2.768,0.82500000,N
2.782,0.82222222,N
2.796,0.84166667,N
2.810,0.85833333,N
2.824,0.83055556,N
2.838,0.83888889,N
2.852,0.86666667,N
2.866,0.85000000,N
2.881,0.82777778,N
2.894,0.83055556,N
2.908,0.84166667,N
2.922,0.86111111,N
2.937,0.81666667,N
2.950,0.82777778,N
2.964,0.85555556,N
2.978,0.83611111,N
2.992,0.82777778,N
3.006,0.82777778,N
3.020,0.83333333,N
3.034,0.85277778,N
3.048,0.83333333,N
3.062,0.83611111,N
3.076,0.86111111,N
3.090,0.82777778,N
3.104,0.82500000,N
3.118,0.83055556,N
3.132,0.83888889,N
3.146,0.83611111,N
3.159,0.82500000,N
3.173,0.84166667,N
3.187,0.84722222,N
3.201,0.82777778,N
3.215,0.83055556,N
3.229,0.84166667,N
3.243,0.84166667,N
3.257,0.83611111,N
3.271,0.83055556,N
3.285,0.85000000,N
3.299,0.82500000,N
3.313,0.81944444,N
3.326,0.83333333,N
3.340,0.83055556,N
3.354,0.84166667,N
3.368,0.82500000,N
3.382,0.81666667,N
3.396,0.87222222,N
3.410,0.84722222,N
3.424,0.82500000,N
3.438,0.84444444,N
3.452,0.83888889,N
3.466,0.86111111,N
3.480,0.83611111,N
3.494,0.81388889,N
3.508,0.86944444,N
3.522,0.85555556,N
3.537,0.83055556,N
3.550,0.83888889,N
3.564,0.84444444,N
3.578,0.86944444,N
3.593,0.83888889,N
3.607,0.84166667,N
3.621,0.86111111,N
3.635,0.85833333,N
3.650,0.83333333,N
3.664,0.85277778,N
3.678,0.85833333,N
3.692,0.84166667,N
3.706,0.84722222,N
3.720,0.86388889,N
3.735,0.87222222,N
3.749,0.86666667,N
3.764,0.87500000,N
3.778,0.86111111,N
3.792,0.87500000,N
3.807,0.83333333,N
3.821,0.83055556,N
3.835,0.88611111,N
3.850,0.85555556,N
3.864,0.85277778,N
3.878,0.86111111,N
3.892,0.85277778,N
3.907,0.88611111,N
3.921,0.87222222,N
3.936,0.86111111,N
3.950,0.88888889,N
3.965,0.86944444,N
3.980,0.87777778,N
3.994,0.88333333,N
4.009,0.91666667,N
4.024,0.89166667,N
4.039,0.89444444,N
4.054,0.92777778,N
4.069,0.89166667,N
4.084,0.86111111,N
4.099,0.87500000,N
4.113,0.88888889,N
4.128,0.88055556,N
4.143,0.86666667,N
4.157,0.88333333,N
4.172,0.86388889,N
4.186,0.85000000,N
4.200,0.85555556,N
4.215,0.84444444,N
4.229,0.86944444,N
4.243,0.85277778,N
4.258,0.85833333,N
4.272,0.88055556,N
4.286,0.86666667,N
4.301,0.86111111,N
4.315,0.85555556,N
4.330,0.86666667,N
4.344,0.87222222,N
4.359,0.84722222,N
4.373,0.86388889,N
4.387,0.87222222,N
4.402,0.85000000,N
4.416,0.88055556,N
4.430,0.86111111,N
4.445,0.87500000,N
4.459,0.86666667,N
4.474,0.87777778,N
4.488,0.88333333,N
4.503,0.87222222,N
4.518,0.87777778,N
4.532,0.88055556,N
4.547,0.92777778,N
4.562,0.90555556,N
4.578,0.91388889,N
4.593,0.96944444,N
4.609,0.91666667,N
4.624,0.90555556,N
4.639,0.91111111,N
4.654,0.91388889,N
4.670,0.91111111,N
4.685,0.88333333,N
4.700,0.91944444,N
4.715,0.88333333,N
4.730,0.86388889,N
4.744,0.87500000,N
4.759,0.86388889,N
4.773,0.87500000,N
4.788,0.86111111,N
4.802,0.85833333,N
4.816,0.86944444,N
4.831,0.85277778,N
4.845,0.83611111,N
4.859,0.86388889,N
4.873,0.87222222,N
4.888,0.84722222,N
4.902,0.85277778,N
4.916,0.89444444,N
4.931,0.88055556,N
4.946,0.86111111,N
4.960,0.85833333,N
4.974,0.87222222,N
4.989,0.88888889,N
5.004,0.85277778,N
5.018,0.87777778,N
5.033,0.89166667,N
5.048,0.87222222,N
5.062,0.86944444,N
5.077,0.86944444,N
5.091,0.85833333,N
5.105,0.84722222,N
5.119,0.83611111,N
5.133,0.84444444,N
5.147,0.85833333,N
5.162,0.81944444,N
5.175,0.85555556,N
5.190,0.85555556,N
5.204,0.86666667,N
5.218,0.85555556,N
5.233,0.82777778,N
5.246,0.85555556,N
5.261,0.86111111,N
5.275,0.83055556,N
5.289,0.82222222,N
5.303,0.54722222,A
5.312,0.99166667,N
5.328,0.86111111,N
5.343,0.85555556,N
5.357,0.76944444,N
5.370,0.41944444,A
5.377,0.89166667,N
5.392,0.89444444,N
5.406,0.83611111,N
5.420,0.85555556,N
5.435,0.86388889,N
5.449,0.84166667,N
5.463,0.88611111,N
5.478,0.86388889,N
5.492,0.85555556,N
5.506,0.85833333,N
5.521,0.83611111,N
5.535,0.84722222,N
5.549,0.83333333,N
5.563,0.51944444,A
5.571,1.01111111,N
5.588,0.90000000,N
5.603,0.83333333,N
5.617,0.83888889,N
5.631,0.83888889,N
5.645,0.83888889,N
5.659,0.83055556,N
5.673,0.82777778,N
5.687,0.83888889,N
5.701,0.82777778,N
5.714,0.81666667,N
5.728,0.82222222,N
5.742,0.83888889,N
5.756,0.82777778,N
5.770,0.81944444,N
5.783,0.83888889,N
5.797,0.85000000,N
5.811,0.84722222,N
5.826,0.86388889,N
5.840,0.88333333,N
5.855,0.92500000,N
5.870,0.88888889,N
5.885,0.87222222,N
5.899,0.90555556,N
5.914,0.86944444,N
5.929,0.84722222,N
5.943,0.87500000,N
5.958,0.87777778,N
5.972,0.86111111,N
5.987,0.85555556,N
6.001,0.88888889,N
6.016,0.88888889,N
6.031,0.86944444,N
6.045,0.87222222,N
6.060,0.87777778,N
6.074,0.90000000,N
6.089,0.89166667,N
6.104,0.92777778,N
6.120,0.95833333,N
6.136,0.92222222,N
6.151,0.92222222,N
6.166,0.89722222,N
6.181,0.91944444,N
6.197,0.90555556,N
6.212,0.89722222,N
6.227,0.89722222,N
6.242,0.88055556,N
6.256,0.89166667,N
6.271,0.88611111,N
6.286,0.90000000,N
6.301,0.88611111,N
6.316,0.87222222,N
6.330,0.90000000,N
6.345,0.87222222,N
6.360,0.84722222,N
6.374,0.88055556,N
6.388,0.87500000,N
6.403,0.85833333,N
6.417,0.86111111,N
6.432,0.87777778,N
6.446,0.87777778,N
6.461,0.87777778,N
6.476,0.88055556,N
6.490,0.86111111,N
6.505,0.89722222,N
6.520,0.87500000,N
6.534,0.86666667,N
6.549,0.90000000,N
6.564,0.86666667,N
6.578,0.86111111,N
6.592,0.86666667,N
6.607,0.85555556,N
6.621,0.85833333,N
6.635,0.83888889,N
6.649,0.83055556,N
6.663,0.85555556,N
6.678,0.53055556,A
6.686,0.94166667,N
6.702,0.86666667,N
6.716,0.85555556,N
6.745,0.81666667,N
6.759,0.80555556,N
6.772,0.82777778,N
6.786,0.79722222,N
6.818,0.44166667,A
6.841,0.81388889,N
6.865,0.41666667,A
6.871,0.38611111,A
6.888,0.90555556,N
6.903,0.85833333,N
6.927,0.39722222,A
6.933,0.38333333,A
6.940,0.41944444,A
6.960,0.93888889,N
6.984,0.41944444,A
6.991,0.38611111,A
7.016,0.91111111,N
7.032,0.90277778,N
7.047,0.73333333,A
7.059,1.04166667,N
7.076,0.90833333,N
7.091,0.94722222,N
7.107,0.89444444,N
7.122,0.86666667,N
7.137,0.89166667,N
7.151,0.89444444,N
7.166,0.88333333,N
7.190,0.40555556,A
7.197,0.64444444,A
7.226,0.94722222,N
7.241,0.92777778,N
7.257,0.92777778,N
7.272,0.93333333,N
7.288,0.91666667,N
7.303,0.92777778,N
7.319,0.76944444,A
7.331,1.07222222,N
7.349,0.92500000,N
7.365,0.90833333,N
7.380,0.90833333,N
7.395,0.87222222,N
7.410,0.88888889,N
7.424,0.90000000,N
7.439,0.87222222,N
7.454,0.90833333,N
7.469,0.88611111,N
7.484,0.89166667,N
7.499,0.86388889,N
7.513,0.85277778,N
7.527,0.86944444,N
7.542,0.85000000,N
7.556,0.82500000,N
7.570,0.86388889,N
7.584,0.87500000,N
7.599,0.87777778,N
7.613,0.88611111,N
7.628,0.89722222,N
7.643,0.88611111,N
7.658,0.89444444,N
7.673,0.90000000,N
7.688,0.89166667,N
7.703,0.90833333,N
7.718,0.89722222,N
7.733,0.89722222,N
7.748,0.89722222,N
7.763,0.86388889,N
7.777,0.89166667,N
7.792,0.87500000,N
7.806,0.90277778,N
